round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
973,30,44,7,5,0.8605,0.8627,0.8571,0.88,0.8571,0.8627,0.8333,0.9176
974,16,59,7,4,0.8721,0.8939,0.8,0.9147,0.8,0.8939,0.7442,0.8924
975,20,63,3,0,0.9651,0.9545,1.0,0.9767,1.0,0.9545,0.9302,0.9795
976,14,63,6,3,0.8953,0.913,0.8235,0.9333,0.8235,0.913,0.7568,0.913
977,16,61,7,2,0.8953,0.8971,0.8889,0.9313,0.8889,0.8971,0.7805,0.9657
978,20,55,7,4,0.8721,0.8871,0.8333,0.9091,0.8333,0.8871,0.7843,0.92
979,17,63,2,4,0.9302,0.9692,0.8095,0.9545,0.8095,0.9692,0.85,0.9473
980,14,57,8,7,0.8256,0.8769,0.6667,0.8837,0.6667,0.8769,0.6512,0.8366
981,21,60,3,2,0.9419,0.9524,0.913,0.96,0.913,0.9524,0.8936,0.9641
982,23,48,9,6,0.8256,0.8421,0.7931,0.8649,0.7931,0.8421,0.7541,0.8814
983,24,54,4,4,0.907,0.931,0.8571,0.931,0.8571,0.931,0.8571,0.8959
984,22,58,3,3,0.9302,0.9508,0.88,0.9508,0.88,0.9508,0.88,0.9082
985,17,64,1,4,0.9419,0.9846,0.8095,0.9624,0.8095,0.9846,0.8718,0.9245
986,26,48,7,5,0.8605,0.8727,0.8387,0.8889,0.8387,0.8727,0.8125,0.9056
987,15,59,6,6,0.8605,0.9077,0.7143,0.9077,0.7143,0.9077,0.7143,0.8015
988,26,50,8,2,0.8837,0.8621,0.9286,0.9091,0.9286,0.8621,0.8387,0.8824
989,23,55,4,4,0.907,0.9322,0.8519,0.9322,0.8519,0.9322,0.8519,0.9014
990,22,55,4,5,0.8953,0.9322,0.8148,0.9244,0.8148,0.9322,0.8302,0.8801
991,19,57,8,2,0.8837,0.8769,0.9048,0.9194,0.9048,0.8769,0.7917,0.9421
992,19,56,4,7,0.8721,0.9333,0.7308,0.9106,0.7308,0.9333,0.7755,0.8853
993,23,52,9,2,0.8721,0.8525,0.92,0.9043,0.92,0.8525,0.807,0.9207
994,21,57,5,3,0.907,0.9194,0.875,0.9344,0.875,0.9194,0.84,0.9073
995,21,51,8,6,0.8372,0.8644,0.7778,0.8793,0.7778,0.8644,0.75,0.8581
996,23,54,6,3,0.8953,0.9,0.8846,0.9231,0.8846,0.9,0.8364,0.9321
997,19,62,2,3,0.9419,0.9688,0.8636,0.9612,0.8636,0.9688,0.8837,0.9233
998,15,58,9,4,0.8488,0.8657,0.7895,0.8992,0.7895,0.8657,0.6977,0.8657
999,20,57,4,5,0.8953,0.9344,0.8,0.9268,0.8,0.9344,0.8163,0.897
1000,26,49,7,4,0.8721,0.875,0.8667,0.8991,0.8667,0.875,0.8254,0.9131
