round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
1,23,52,5,6,0.8721,0.9123,0.7931,0.9043,0.7931,0.9123,0.807,0.8584
2,27,51,7,1,0.907,0.8793,0.9643,0.9273,0.9643,0.8793,0.871,0.8904
3,16,59,4,7,0.8721,0.9365,0.6957,0.9147,0.6957,0.9365,0.7442,0.8606
4,22,57,5,2,0.9186,0.9194,0.9167,0.9421,0.9167,0.9194,0.8627,0.9288
5,18,60,7,1,0.907,0.8955,0.9474,0.9375,0.9474,0.8955,0.8182,0.9309
6,21,53,7,5,0.8605,0.8833,0.8077,0.8983,0.8077,0.8833,0.7778,0.8955
7,17,60,4,5,0.8953,0.9375,0.7727,0.9302,0.7727,0.9375,0.7907,0.8118
8,25,57,4,0,0.9535,0.9344,1.0,0.9661,1.0,0.9344,0.9259,0.9764
9,25,51,6,4,0.8837,0.8947,0.8621,0.9107,0.8621,0.8947,0.8333,0.9238
10,16,64,2,4,0.9302,0.9697,0.8,0.9552,0.8,0.9697,0.8421,0.9295
11,20,57,6,3,0.8953,0.9048,0.8696,0.9268,0.8696,0.9048,0.8163,0.9048
12,29,50,4,3,0.9186,0.9259,0.9062,0.9346,0.9062,0.9259,0.8923,0.912
13,22,58,4,2,0.9302,0.9355,0.9167,0.9508,0.9167,0.9355,0.88,0.955
14,26,54,2,4,0.9302,0.9643,0.8667,0.9474,0.8667,0.9643,0.8966,0.9542
15,26,52,5,3,0.907,0.9123,0.8966,0.9286,0.8966,0.9123,0.8667,0.9129
16,22,53,7,4,0.8721,0.8833,0.8462,0.906,0.8462,0.8833,0.8,0.8872
17,20,57,7,2,0.8953,0.8906,0.9091,0.9268,0.9091,0.8906,0.8163,0.8551
18,30,50,3,3,0.9302,0.9434,0.9091,0.9434,0.9091,0.9434,0.9091,0.9188
19,28,52,3,3,0.9302,0.9455,0.9032,0.9455,0.9032,0.9455,0.9032,0.9472
20,20,61,3,2,0.9419,0.9531,0.9091,0.9606,0.9091,0.9531,0.8889,0.9645
21,22,60,2,2,0.9535,0.9677,0.9167,0.9677,0.9167,0.9677,0.9167,0.9402
22,20,56,6,4,0.8837,0.9032,0.8333,0.918,0.8333,0.9032,0.8,0.8918
23,21,59,5,1,0.9302,0.9219,0.9545,0.9516,0.9545,0.9219,0.875,0.9531
24,20,61,2,3,0.9419,0.9683,0.8696,0.9606,0.8696,0.9683,0.8889,0.9303
25,21,59,1,5,0.9302,0.9833,0.8077,0.9516,0.8077,0.9833,0.875,0.9122
26,20,58,5,3,0.907,0.9206,0.8696,0.9355,0.8696,0.9206,0.8333,0.8965
27,16,62,4,4,0.907,0.9394,0.8,0.9394,0.8,0.9394,0.8,0.9076
28,21,54,6,5,0.8721,0.9,0.8077,0.9076,0.8077,0.9,0.7925,0.8929
29,16,65,2,3,0.9419,0.9701,0.8421,0.963,0.8421,0.9701,0.8649,0.9136
30,22,59,2,3,0.9419,0.9672,0.88,0.9593,0.88,0.9672,0.898,0.9521
31,21,61,3,1,0.9535,0.9531,0.9545,0.9683,0.9545,0.9531,0.913,0.951
32,21,59,3,3,0.9302,0.9516,0.875,0.9516,0.875,0.9516,0.875,0.914
33,20,61,2,3,0.9419,0.9683,0.8696,0.9606,0.8696,0.9683,0.8889,0.9434
34,20,56,5,5,0.8837,0.918,0.8,0.918,0.8,0.918,0.8,0.8866
35,22,60,3,1,0.9535,0.9524,0.9565,0.9677,0.9565,0.9524,0.9167,0.9496
36,21,56,5,4,0.8953,0.918,0.84,0.9256,0.84,0.918,0.8235,0.863
37,28,51,2,5,0.9186,0.9623,0.8485,0.9358,0.8485,0.9623,0.8889,0.9068
38,31,46,5,4,0.8953,0.902,0.8857,0.9109,0.8857,0.902,0.8732,0.9266
