round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
412,17,41,12,5,0.7733,0.7727,0.7736,0.6667,0.8988
413,13,41,15,6,0.72,0.6842,0.7321,0.5532,0.8327
414,9,41,17,8,0.6667,0.5294,0.7069,0.4186,0.7252
415,11,46,12,6,0.76,0.6471,0.7931,0.55,0.8256
416,9,47,11,8,0.7467,0.5294,0.8103,0.4865,0.8032
417,15,43,13,4,0.7733,0.7895,0.7679,0.6383,0.8177
418,9,40,15,11,0.6533,0.45,0.7273,0.4091,0.7
419,18,33,11,13,0.68,0.5806,0.75,0.6,0.7639
420,15,37,13,10,0.6933,0.6,0.74,0.566,0.7776
421,12,42,14,7,0.72,0.6316,0.75,0.5333,0.8083
422,13,43,12,7,0.7467,0.65,0.7818,0.5778,0.8482
423,9,44,15,7,0.7067,0.5625,0.7458,0.45,0.8125
424,15,50,7,3,0.8667,0.8333,0.8772,0.75,0.9006
425,7,55,8,5,0.8267,0.5833,0.873,0.5185,0.8386
426,15,38,9,13,0.7067,0.5357,0.8085,0.5769,0.8351
427,9,51,9,6,0.8,0.6,0.85,0.5455,0.8933
428,11,44,14,6,0.7333,0.6471,0.7586,0.5238,0.8458
429,16,38,12,9,0.72,0.64,0.76,0.6038,0.7728
430,13,43,16,3,0.7467,0.8125,0.7288,0.5778,0.7945
431,9,48,16,2,0.76,0.8182,0.75,0.5,0.8835
432,12,47,10,6,0.7867,0.6667,0.8246,0.6,0.8587
433,12,50,6,7,0.8267,0.6316,0.8929,0.6486,0.7932
434,16,45,10,4,0.8133,0.8,0.8182,0.6957,0.8809
435,22,38,10,5,0.8,0.8148,0.7917,0.7458,0.8611
436,15,41,12,7,0.7467,0.6818,0.7736,0.6122,0.8259
437,7,48,12,8,0.7333,0.4667,0.8,0.4118,0.8156
438,9,43,15,8,0.6933,0.5294,0.7414,0.439,0.6633
439,14,44,13,4,0.7733,0.7778,0.7719,0.6222,0.8051
440,16,40,12,7,0.7467,0.6957,0.7692,0.6275,0.806
441,10,48,12,5,0.7733,0.6667,0.8,0.5405,0.8856
442,13,47,10,5,0.8,0.7222,0.8246,0.6341,0.8548
443,8,45,17,5,0.7067,0.6154,0.7258,0.4211,0.706
444,15,47,8,5,0.8267,0.75,0.8545,0.6977,0.8291
445,13,46,10,6,0.7867,0.6842,0.8214,0.619,0.8355
446,15,45,8,7,0.8,0.6818,0.8491,0.6667,0.8636
447,14,38,12,11,0.6933,0.56,0.76,0.549,0.7544
448,12,45,11,7,0.76,0.6316,0.8036,0.5714,0.8308
449,17,43,9,6,0.8,0.7391,0.8269,0.6939,0.8495
450,11,46,13,5,0.76,0.6875,0.7797,0.55,0.8761
451,14,41,16,4,0.7333,0.7778,0.7193,0.5833,0.8158
452,14,39,16,6,0.7067,0.7,0.7091,0.56,0.8364
453,19,37,13,6,0.7467,0.76,0.74,0.6667,0.856
454,18,41,9,7,0.7867,0.72,0.82,0.6923,0.8712
455,9,48,10,8,0.76,0.5294,0.8276,0.5,0.7951
456,17,38,4,16,0.7333,0.5152,0.9048,0.6296,0.9019
457,10,47,13,5,0.76,0.6667,0.7833,0.5263,0.87
458,10,47,11,7,0.76,0.5882,0.8103,0.5263,0.7414
459,8,50,10,7,0.7733,0.5333,0.8333,0.4848,0.73
460,17,41,12,5,0.7733,0.7727,0.7736,0.6667,0.8456
461,13,44,9,9,0.76,0.5909,0.8302,0.5909,0.8259
462,14,37,16,8,0.68,0.6364,0.6981,0.5385,0.7513
463,15,49,6,5,0.8533,0.75,0.8909,0.7317,0.8891
464,17,37,14,7,0.72,0.7083,0.7255,0.6182,0.8121
465,17,41,10,7,0.7733,0.7083,0.8039,0.6667,0.8219
466,12,44,14,5,0.7467,0.7059,0.7586,0.5581,0.8367
467,10,46,14,5,0.7467,0.6667,0.7667,0.5128,0.8067
468,18,41,6,10,0.7867,0.6429,0.8723,0.6923,0.8397
469,8,46,13,8,0.72,0.5,0.7797,0.4324,0.7638
470,13,37,18,7,0.6667,0.65,0.6727,0.5098,0.7655
471,8,51,10,6,0.7867,0.5714,0.8361,0.5,0.8361
472,16,43,12,4,0.7867,0.8,0.7818,0.6667,0.8464
473,13,44,15,3,0.76,0.8125,0.7458,0.5909,0.8729
474,17,40,12,6,0.76,0.7391,0.7692,0.6538,0.8177
475,16,43,10,6,0.7867,0.7273,0.8113,0.6667,0.8551
476,11,47,10,7,0.7733,0.6111,0.8246,0.5641,0.8382
477,16,38,12,9,0.72,0.64,0.76,0.6038,0.7792
478,16,34,16,9,0.6667,0.64,0.68,0.5614,0.7912
479,15,44,16,0,0.7867,1.0,0.7333,0.6522,0.8878
480,11,42,15,7,0.7067,0.6111,0.7368,0.5,0.7407
481,12,47,8,8,0.7867,0.6,0.8545,0.6,0.7518
482,6,46,14,9,0.6933,0.4,0.7667,0.3429,0.6389
483,12,45,7,11,0.76,0.5217,0.8654,0.5714,0.898
484,11,44,12,8,0.7333,0.5789,0.7857,0.5238,0.828
485,11,37,22,5,0.64,0.6875,0.6271,0.449,0.8252
486,10,47,9,9,0.76,0.5263,0.8393,0.5263,0.7744
487,10,48,6,11,0.7733,0.4762,0.8889,0.5405,0.7663
488,15,38,14,8,0.7067,0.6522,0.7308,0.5769,0.7617
489,15,44,5,11,0.7867,0.5769,0.898,0.6522,0.8776
490,16,46,8,5,0.8267,0.7619,0.8519,0.7111,0.9224
491,10,51,10,4,0.8133,0.7143,0.8361,0.5882,0.7974
