Component,Top_Rank,Step_Index,SD_Value,Mean_Displacement_mm,Max_Displacement_mm,Mean_Inward_Atrophy_mm,Mean_Outward_Expansion_mm
PLS2,2,0,-3.0,0.04085051647717543,0.07866227548328206,0.008398616687182075,0.010414295082436908
PLS2,2,1,-2.9,0.03948883259460292,0.07604019963383937,0.00811866279760934,0.010067151913022347
PLS2,2,2,-2.8,0.0381271487120304,0.07341812378439667,0.007838708908036604,0.009720008743607782
PLS2,2,3,-2.7,0.03676546482945789,0.07079604793495388,0.007558755018463869,0.009372865574193218
PLS2,2,4,-2.6,0.03540378094688538,0.06817397208551118,0.0072788011288911336,0.009025722404778657
PLS2,2,5,-2.5,0.03404209706431287,0.0655518962360685,0.006998847239318397,0.008678579235364092
PLS2,2,6,-2.4,0.03268041318174034,0.06292982038662569,0.006718893349745661,0.008331436065949528
PLS2,2,7,-2.3,0.03131872929916783,0.060307744537183,0.006438939460172924,0.007984292896534963
PLS2,2,8,-2.2,0.029957045416595326,0.0576856686877402,0.006158985570600191,0.007637149727120402
PLS2,2,9,-2.1,0.02859536153402281,0.05506359283829751,0.005879031681027454,0.007290006557705839
PLS2,2,10,-2.0,0.02723367765145029,0.05244151698885471,0.005599077791454717,0.006942863388291274
PLS2,2,11,-1.9,0.02587199376887777,0.049819441139412016,0.005319123901881981,0.0065957202188767095
PLS2,2,12,-1.8,0.02451030988630526,0.047197365289969324,0.005039170012309246,0.006248577049462147
PLS2,2,13,-1.7,0.023148626003732742,0.04457528944052652,0.0047592161227365095,0.005901433880047581
PLS2,2,14,-1.6,0.02178694212116023,0.04195321359108383,0.004479262233163773,0.0055542907106330185
PLS2,2,15,-1.5,0.02042525823858771,0.03933113774164103,0.004199308343591037,0.005207147541218454
PLS2,2,16,-1.4,0.0190635743560152,0.036709061892198344,0.003919354454018302,0.004860004371803891
PLS2,2,17,-1.3,0.01770189047344269,0.03408698604275554,0.0036394005644455663,0.004512861202389328
PLS2,2,18,-1.2,0.016340206590870175,0.03146491019331285,0.0033594466748728307,0.004165718032974763
PLS2,2,19,-1.1,0.014978522708297661,0.028842834343870156,0.0030794927853000946,0.0038185748635602016
PLS2,2,20,-1.0,0.013616838825725145,0.02622075849442735,0.0027995388957273585,0.003471431694145637
PLS2,2,21,-0.9,0.012255154943152631,0.02359868264498466,0.0025195850061546237,0.003124288524731073
PLS2,2,22,-0.8,0.010893471060580116,0.02097660679554186,0.0022396311165818867,0.00277714535531651
PLS2,2,23,-0.7,0.0095317871780076,0.01835453094609917,0.001959677227009151,0.0024300021859019454
PLS2,2,24,-0.6,0.008170103295435086,0.015732455096656366,0.0016797233374364153,0.002082859016487382
PLS2,2,25,-0.5,0.006808419412862573,0.013110379247213675,0.0013997694478636792,0.0017357158470728184
PLS2,2,26,-0.4,0.005446735530290058,0.010488303397770984,0.0011198155582909438,0.0013885726776582544
PLS2,2,27,-0.3,0.004085051647717543,0.007866227548328183,0.0008398616687182079,0.0010414295082436906
PLS2,2,28,-0.2,0.0027233677651450306,0.005244151698885492,0.0005599077791454723,0.0006942863388291272
PLS2,2,29,-0.1,0.0013616838825725149,0.0026220758494426917,0.00027995388957273594,0.00034714316941456366
PLS2,2,30,0.0,0.0,0.0,0.0,0.0
PLS2,2,31,0.1,0.001361683882572515,0.0026220758494426917,0.0003471431694145636,0.00027995388957273594
PLS2,2,32,0.2,0.00272336776514503,0.005244151698885492,0.0006942863388291272,0.0005599077791454722
PLS2,2,33,0.3,0.004085051647717543,0.007866227548328183,0.0010414295082436906,0.0008398616687182078
PLS2,2,34,0.4,0.005446735530290058,0.010488303397770984,0.0013885726776582544,0.0011198155582909438
PLS2,2,35,0.5,0.006808419412862573,0.013110379247213675,0.0017357158470728184,0.0013997694478636797
PLS2,2,36,0.6,0.008170103295435086,0.015732455096656366,0.0020828590164873816,0.001679723337436415
PLS2,2,37,0.7,0.0095317871780076,0.01835453094609917,0.0024300021859019454,0.001959677227009151
PLS2,2,38,0.8,0.010893471060580117,0.02097660679554186,0.00277714535531651,0.0022396311165818875
PLS2,2,39,0.9,0.01225515494315263,0.02359868264498466,0.003124288524731073,0.0025195850061546237
PLS2,2,40,1.0,0.013616838825725145,0.02622075849442735,0.003471431694145637,0.002799538895727359
PLS2,2,41,1.1,0.014978522708297661,0.028842834343870156,0.003818574863560201,0.0030794927853000946
PLS2,2,42,1.2,0.01634020659087017,0.03146491019331285,0.004165718032974763,0.0033594466748728307
PLS2,2,43,1.3,0.01770189047344269,0.03408698604275554,0.004512861202389328,0.0036394005644455663
PLS2,2,44,1.4,0.0190635743560152,0.036709061892198344,0.004860004371803891,0.003919354454018302
PLS2,2,45,1.5,0.020425258238587714,0.03933113774164103,0.005207147541218454,0.004199308343591037
PLS2,2,46,1.6,0.02178694212116023,0.04195321359108383,0.00555429071063302,0.004479262233163773
PLS2,2,47,1.7,0.023148626003732742,0.04457528944052652,0.005901433880047583,0.0047592161227365095
PLS2,2,48,1.8,0.02451030988630526,0.047197365289969324,0.006248577049462147,0.005039170012309246
PLS2,2,49,1.9,0.02587199376887777,0.049819441139412016,0.0065957202188767095,0.005319123901881981
PLS2,2,50,2.0,0.02723367765145029,0.05244151698885471,0.006942863388291274,0.005599077791454717
PLS2,2,51,2.1,0.02859536153402281,0.05506359283829751,0.007290006557705838,0.005879031681027454
PLS2,2,52,2.2,0.029957045416595326,0.0576856686877402,0.007637149727120402,0.006158985570600191
PLS2,2,53,2.3,0.03131872929916783,0.060307744537183,0.007984292896534963,0.006438939460172924
PLS2,2,54,2.4,0.03268041318174035,0.06292982038662569,0.008331436065949528,0.006718893349745661
PLS2,2,55,2.5,0.03404209706431286,0.0655518962360685,0.008678579235364092,0.006998847239318397
PLS2,2,56,2.6,0.03540378094688538,0.06817397208551118,0.009025722404778657,0.007278801128891133
PLS2,2,57,2.7,0.03676546482945789,0.07079604793495388,0.009372865574193218,0.007558755018463869
PLS2,2,58,2.8,0.0381271487120304,0.07341812378439667,0.009720008743607782,0.007838708908036602
PLS2,2,59,2.9,0.03948883259460292,0.07604019963383937,0.010067151913022345,0.00811866279760934
PLS2,2,60,3.0,0.04085051647717543,0.07866227548328206,0.010414295082436908,0.008398616687182075
PLS3,3,0,-3.0,0.024857497625135807,0.05636525425891215,0.00442602720093486,0.008905268897925046
PLS3,3,1,-2.9,0.02402891437096461,0.05448641245028172,0.004278492960903699,0.008608426601327544
PLS3,3,2,-2.8,0.023200331116793423,0.05260757064165133,0.004130958720872537,0.008311584304730044
PLS3,3,3,-2.7,0.02237174786262223,0.050728728833020945,0.003983424480841374,0.008014742008132542
PLS3,3,4,-2.6,0.021543164608451033,0.048849887024390505,0.003835890240810213,0.0077178997115350395
PLS3,3,5,-2.5,0.020714581354279844,0.04697104521576012,0.003688356000779051,0.007421057414937538
PLS3,3,6,-2.4,0.019885998100108646,0.04509220340712973,0.003540821760747888,0.007124215118340036
PLS3,3,7,-2.3,0.019057414845937454,0.043213361598499304,0.0033932875207167263,0.006827372821742534
PLS3,3,8,-2.2,0.01822883159176626,0.041334519789868907,0.0032457532806855656,0.006530530525145033
PLS3,3,9,-2.1,0.017400248337595067,0.039455677981238474,0.0030982190406544027,0.006233688228547532
PLS3,3,10,-2.0,0.01657166508342387,0.03757683617260808,0.00295068480062324,0.005936845931950031
PLS3,3,11,-1.9,0.01574308182925268,0.03569799436397771,0.0028031505605920783,0.0056400036353525295
PLS3,3,12,-1.8,0.014914498575081488,0.03381915255534726,0.0026556163205609163,0.005343161338755027
PLS3,3,13,-1.7,0.014085915320910289,0.03194031074671688,0.0025080820805297543,0.0050463190421575245
PLS3,3,14,-1.6,0.0132573320667391,0.030061468938086488,0.002360547840498593,0.004749476745560025
PLS3,3,15,-1.5,0.012428748812567905,0.02818262712945606,0.0022130136004674303,0.004452634448962522
PLS3,3,16,-1.4,0.011600165558396712,0.026303785320825664,0.0020654793604362675,0.004155792152365021
PLS3,3,17,-1.3,0.01077158230422552,0.024424943512195287,0.0019179451204051061,0.0038589498557675198
PLS3,3,18,-1.2,0.009942999050054321,0.022546101703564837,0.0017704108803739446,0.0035621075591700173
PLS3,3,19,-1.1,0.00911441579588313,0.020667259894934464,0.001622876640342782,0.0032652652625725174
PLS3,3,20,-1.0,0.008285832541711937,0.018788418086304066,0.0014753424003116202,0.0029684229659750153
PLS3,3,21,-0.9,0.007457249287540745,0.01690957627767364,0.0013278081602804582,0.0026715806693775146
PLS3,3,22,-0.8,0.006628666033369549,0.015030734469043244,0.0011802739202492962,0.0023747383727800117
PLS3,3,23,-0.7,0.005800082779198356,0.013151892660412815,0.0010327396802181346,0.00207789607618251
PLS3,3,24,-0.6,0.004971499525027161,0.011273050851782419,0.0008852054401869721,0.001781053779585009
PLS3,3,25,-0.5,0.004142916270855969,0.009394209043152043,0.00073767120015581,0.0014842114829875074
PLS3,3,26,-0.4,0.0033143330166847747,0.007515367234521596,0.0005901369601246482,0.0011873691863900063
PLS3,3,27,-0.3,0.0024857497625135803,0.005636525425891219,0.00044260272009348544,0.0008905268897925045
PLS3,3,28,-0.2,0.0016571665083423876,0.003757683617260824,0.00029506848006232404,0.0005936845931950026
PLS3,3,29,-0.1,0.0008285832541711938,0.001878841808630395,0.00014753424003116178,0.00029684229659750173
PLS3,3,30,0.0,0.0,0.0,0.0,0.0
PLS3,3,31,0.1,0.0008285832541711938,0.001878841808630395,0.00029684229659750173,0.00014753424003116183
PLS3,3,32,0.2,0.0016571665083423876,0.003757683617260824,0.0005936845931950027,0.00029506848006232404
PLS3,3,33,0.3,0.0024857497625135803,0.005636525425891219,0.0008905268897925044,0.0004426027200934855
PLS3,3,34,0.4,0.003314333016684775,0.007515367234521596,0.0011873691863900063,0.0005901369601246483
PLS3,3,35,0.5,0.004142916270855969,0.009394209043152043,0.0014842114829875077,0.00073767120015581
PLS3,3,36,0.6,0.004971499525027161,0.011273050851782419,0.001781053779585009,0.0008852054401869721
PLS3,3,37,0.7,0.005800082779198356,0.013151892660412815,0.0020778960761825105,0.0010327396802181346
PLS3,3,38,0.8,0.006628666033369549,0.015030734469043244,0.0023747383727800117,0.0011802739202492962
PLS3,3,39,0.9,0.0074572492875407455,0.01690957627767364,0.002671580669377514,0.0013278081602804584
PLS3,3,40,1.0,0.008285832541711937,0.018788418086304066,0.0029684229659750153,0.0014753424003116202
PLS3,3,41,1.1,0.00911441579588313,0.020667259894934464,0.0032652652625725174,0.0016228766403427821
PLS3,3,42,1.2,0.009942999050054321,0.022546101703564837,0.003562107559170018,0.0017704108803739446
PLS3,3,43,1.3,0.010771582304225518,0.024424943512195287,0.003858949855767519,0.0019179451204051066
PLS3,3,44,1.4,0.011600165558396712,0.026303785320825664,0.004155792152365022,0.0020654793604362675
PLS3,3,45,1.5,0.012428748812567905,0.02818262712945606,0.004452634448962522,0.0022130136004674303
PLS3,3,46,1.6,0.0132573320667391,0.030061468938086488,0.004749476745560025,0.002360547840498593
PLS3,3,47,1.7,0.01408591532091029,0.03194031074671688,0.005046319042157525,0.002508082080529754
PLS3,3,48,1.8,0.014914498575081488,0.03381915255534726,0.005343161338755027,0.0026556163205609163
PLS3,3,49,1.9,0.01574308182925268,0.03569799436397771,0.0056400036353525295,0.002803150560592078
PLS3,3,50,2.0,0.01657166508342387,0.03757683617260808,0.005936845931950031,0.00295068480062324
PLS3,3,51,2.1,0.017400248337595067,0.039455677981238474,0.006233688228547532,0.0030982190406544023
PLS3,3,52,2.2,0.01822883159176626,0.041334519789868907,0.006530530525145034,0.0032457532806855656
PLS3,3,53,2.3,0.019057414845937454,0.043213361598499304,0.006827372821742534,0.0033932875207167263
PLS3,3,54,2.4,0.019885998100108646,0.04509220340712973,0.007124215118340036,0.003540821760747888
PLS3,3,55,2.5,0.020714581354279844,0.04697104521576012,0.007421057414937538,0.003688356000779051
PLS3,3,56,2.6,0.021543164608451036,0.048849887024390505,0.0077178997115350395,0.003835890240810213
PLS3,3,57,2.7,0.02237174786262223,0.050728728833020945,0.008014742008132542,0.003983424480841374
PLS3,3,58,2.8,0.023200331116793423,0.05260757064165133,0.008311584304730044,0.004130958720872537
PLS3,3,59,2.9,0.02402891437096461,0.05448641245028172,0.008608426601327544,0.0042784929609036996
PLS3,3,60,3.0,0.024857497625135807,0.05636525425891215,0.008905268897925046,0.004426027200934861
