Component,Is_Top3,Top3_Rank,Class0_Mean,Class0_Std,Class0_Median,Class1_Mean,Class1_Std,Class1_Median,T_Statistic,P_Value,MannWhitney_PVal,Cohens_d,Significance
PLS1,True,1,-15.779053504388113,13.744127885694052,-16.70127657337506,15.77905351608208,19.3548915705178,17.50194779352265,-26.885658348189573,1.585602019866202e-111,1.726964574995844e-86,1.8777758300912697,***
PLS2,True,2,-5.106379991753493,15.724421406166005,-4.895906973671311,5.106380000004885,15.889648598462195,5.256877265343945,-9.239180157734534,2.0961238248392591e-19,8.201144225224998e-19,0.6452923326157675,***
PLS3,True,3,3.1451048857219597,12.380594360013033,3.900045560298442,-3.145104878662473,10.084005886303839,-3.4348382714575125,7.966827227030146,5.711228990389128e-15,1.2275574986582977e-14,0.5564273491597679,***
PLS4,False,-1,-2.210466583768131,13.142671467061357,-2.4281269240263095,2.2104665720209375,13.058718673888958,-0.258198406919183,-4.825741307927784,1.664056074842416e-06,4.183318474597492e-05,0.3370443926433904,***
PLS5,False,-1,1.9950914461134004,8.224143499970259,2.2832430353844297,-1.9950914201149017,9.67302198895556,-1.7253332331515239,6.355748355008851,3.48674477372713e-10,1.0984052640256041e-08,0.44390471984874363,***
PLS6,False,-1,-1.7993259818240992,8.705353678593234,-0.35893568493616873,1.7993259975300289,9.059496302585094,1.9640049592965219,-5.792535150764758,9.891479483752483e-09,2.618794258440285e-06,0.40456820340560656,***
PLS7,False,-1,-1.2442415934100908,7.500384239287541,-0.7925195830106749,1.2442416080136813,7.86743794726176,-0.08495436853235189,-4.629938232292215,4.254302981662772e-06,0.0005909941125676801,0.3233689124772674,***
PLS8,False,-1,-0.914940556002145,5.264678254199353,-1.7003503491832166,0.9149405885780962,5.870138855846256,1.2000020426594986,-4.693268020111761,3.1570714863838532e-06,6.257080337458212e-09,0.3277920565540723,***
