round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
1,22,42,14,6,0.7619,0.75,0.7857,0.8077,0.7857,0.75,0.6875,0.8788
2,19,41,15,9,0.7143,0.7321,0.6786,0.7736,0.6786,0.7321,0.6129,0.8297
3,23,42,12,7,0.7738,0.7778,0.7667,0.8155,0.7667,0.7778,0.7077,0.8469
4,27,38,13,6,0.7738,0.7451,0.8182,0.8,0.8182,0.7451,0.7397,0.8913
5,27,38,13,6,0.7738,0.7451,0.8182,0.8,0.8182,0.7451,0.7397,0.899
6,19,42,13,10,0.7262,0.7636,0.6552,0.785,0.6552,0.7636,0.623,0.8439
7,25,41,14,4,0.7857,0.7455,0.8621,0.82,0.8621,0.7455,0.7353,0.8596
8,21,41,14,8,0.7381,0.7455,0.7241,0.7885,0.7241,0.7455,0.6562,0.8207
9,26,34,13,11,0.7143,0.7234,0.7027,0.7391,0.7027,0.7234,0.6842,0.816
10,22,36,16,10,0.6905,0.6923,0.6875,0.7347,0.6875,0.6923,0.6286,0.7278
11,21,43,12,8,0.7619,0.7818,0.7241,0.8113,0.7241,0.7818,0.6774,0.8683
12,24,36,19,5,0.7143,0.6545,0.8276,0.75,0.8276,0.6545,0.6667,0.8119
13,19,43,12,10,0.7381,0.7818,0.6552,0.7963,0.6552,0.7818,0.6333,0.8564
14,17,45,13,9,0.7381,0.7759,0.6538,0.8036,0.6538,0.7759,0.6071,0.8355
15,29,36,13,6,0.7738,0.7347,0.8286,0.7912,0.8286,0.7347,0.7532,0.8647
16,24,33,16,11,0.6786,0.6735,0.6857,0.7097,0.6857,0.6735,0.64,0.7988
17,22,44,7,11,0.7857,0.8627,0.6667,0.8302,0.6667,0.8627,0.7097,0.798
18,25,39,12,8,0.7619,0.7647,0.7576,0.7959,0.7576,0.7647,0.7143,0.8746
19,20,36,18,10,0.6667,0.6667,0.6667,0.72,0.6667,0.6667,0.5882,0.7846
20,24,43,9,8,0.7976,0.8269,0.75,0.835,0.75,0.8269,0.7385,0.8882
21,23,35,14,12,0.6905,0.7143,0.6571,0.7292,0.6571,0.7143,0.6389,0.8017
22,20,45,10,9,0.7738,0.8182,0.6897,0.8257,0.6897,0.8182,0.678,0.8288
23,14,49,12,9,0.75,0.8033,0.6087,0.8235,0.6087,0.8033,0.5714,0.8311
24,23,35,17,9,0.6905,0.6731,0.7188,0.7292,0.7188,0.6731,0.6389,0.8023
25,15,46,18,5,0.7262,0.7188,0.75,0.8,0.75,0.7188,0.566,0.8461
26,17,35,16,16,0.619,0.6863,0.5152,0.6863,0.5152,0.6863,0.5152,0.7724
27,25,43,11,5,0.8095,0.7963,0.8333,0.8431,0.8333,0.7963,0.7576,0.913
28,25,41,12,6,0.7857,0.7736,0.8065,0.82,0.8065,0.7736,0.7353,0.8831
29,23,44,8,9,0.7976,0.8462,0.7188,0.8381,0.7188,0.8462,0.7302,0.9044
30,29,35,11,9,0.7619,0.7609,0.7632,0.7778,0.7632,0.7609,0.7436,0.8347
31,18,40,14,12,0.6905,0.7407,0.6,0.7547,0.6,0.7407,0.5806,0.842
32,25,41,11,7,0.7857,0.7885,0.7812,0.82,0.7812,0.7885,0.7353,0.8798
33,26,31,18,9,0.6786,0.6327,0.7429,0.6966,0.7429,0.6327,0.6582,0.7977
34,29,32,15,8,0.7262,0.6809,0.7838,0.7356,0.7838,0.6809,0.716,0.8545
35,23,37,11,13,0.7143,0.7708,0.6389,0.7551,0.6389,0.7708,0.6571,0.8721
36,29,31,14,10,0.7143,0.6889,0.7436,0.7209,0.7436,0.6889,0.7073,0.8165
37,23,43,4,14,0.7857,0.9149,0.6216,0.8269,0.6216,0.9149,0.7187,0.9034
38,21,39,17,7,0.7143,0.6964,0.75,0.7647,0.75,0.6964,0.6364,0.7902
39,24,39,13,8,0.75,0.75,0.75,0.7879,0.75,0.75,0.6957,0.8666
40,23,36,15,10,0.7024,0.7059,0.697,0.7423,0.697,0.7059,0.6479,0.8075
41,18,43,14,9,0.7262,0.7544,0.6667,0.789,0.6667,0.7544,0.6102,0.8415
42,23,45,6,10,0.8095,0.8824,0.697,0.8491,0.697,0.8824,0.7419,0.8687
43,23,32,18,11,0.6548,0.64,0.6765,0.6882,0.6765,0.64,0.6133,0.7576
44,22,42,15,5,0.7619,0.7368,0.8148,0.8077,0.8148,0.7368,0.6875,0.8583
45,24,36,12,12,0.7143,0.75,0.6667,0.75,0.6667,0.75,0.6667,0.7969
46,24,36,15,9,0.7143,0.7059,0.7273,0.75,0.7273,0.7059,0.6667,0.8033
47,16,43,20,5,0.7024,0.6825,0.7619,0.7748,0.7619,0.6825,0.5614,0.802
48,22,32,18,12,0.6429,0.64,0.6471,0.6809,0.6471,0.64,0.5946,0.7859
49,25,42,14,3,0.7976,0.75,0.8929,0.8317,0.8929,0.75,0.7463,0.9063
50,20,37,14,13,0.6786,0.7255,0.6061,0.7327,0.6061,0.7255,0.597,0.773
51,24,38,14,8,0.7381,0.7308,0.75,0.7755,0.75,0.7308,0.6857,0.854
52,25,43,7,9,0.8095,0.86,0.7353,0.8431,0.7353,0.86,0.7576,0.9135
53,21,41,12,10,0.7381,0.7736,0.6774,0.7885,0.6774,0.7736,0.6562,0.8363
54,31,34,11,8,0.7738,0.7556,0.7949,0.7816,0.7949,0.7556,0.7654,0.898
55,27,32,12,13,0.7024,0.7273,0.675,0.7191,0.675,0.7273,0.6835,0.8017
56,25,44,7,8,0.8214,0.8627,0.7576,0.8544,0.7576,0.8627,0.7692,0.8461
57,27,41,13,3,0.8095,0.7593,0.9,0.8367,0.9,0.7593,0.7714,0.8623
58,23,38,16,7,0.7262,0.7037,0.7667,0.7677,0.7667,0.7037,0.6667,0.7938
59,23,37,13,11,0.7143,0.74,0.6765,0.7551,0.6765,0.74,0.6571,0.7747
60,24,36,18,6,0.7143,0.6667,0.8,0.75,0.8,0.6667,0.6667,0.8506
61,24,41,12,7,0.7738,0.7736,0.7742,0.8119,0.7742,0.7736,0.7164,0.8825
62,23,36,15,10,0.7024,0.7059,0.697,0.7423,0.697,0.7059,0.6479,0.8217
63,20,39,20,5,0.7024,0.661,0.8,0.7573,0.8,0.661,0.6154,0.8678
64,26,33,14,11,0.7024,0.7021,0.7027,0.7253,0.7027,0.7021,0.6753,0.8459
65,24,43,8,9,0.7976,0.8431,0.7273,0.835,0.7273,0.8431,0.7385,0.8526
66,20,38,18,8,0.6905,0.6786,0.7143,0.7451,0.7143,0.6786,0.6061,0.7889
67,20,40,16,8,0.7143,0.7143,0.7143,0.7692,0.7143,0.7143,0.625,0.8591
68,22,40,15,7,0.7381,0.7273,0.7586,0.7843,0.7586,0.7273,0.6667,0.8734
69,16,41,14,13,0.6786,0.7455,0.5517,0.7523,0.5517,0.7455,0.5424,0.7298
70,23,34,18,9,0.6786,0.6538,0.7188,0.7158,0.7188,0.6538,0.6301,0.8347
71,28,37,14,5,0.7738,0.7255,0.8485,0.7957,0.8485,0.7255,0.7467,0.9346
72,19,42,15,8,0.7262,0.7368,0.7037,0.785,0.7037,0.7368,0.623,0.8187
73,23,40,10,11,0.75,0.8,0.6765,0.7921,0.6765,0.8,0.6866,0.8047
74,20,41,12,11,0.7262,0.7736,0.6452,0.781,0.6452,0.7736,0.6349,0.8052
75,23,31,17,13,0.6429,0.6458,0.6389,0.6739,0.6389,0.6458,0.6053,0.7245
76,11,39,19,15,0.5952,0.6724,0.4231,0.6964,0.4231,0.6724,0.3929,0.752
77,25,36,15,8,0.7262,0.7059,0.7576,0.7579,0.7576,0.7059,0.6849,0.8402
78,21,37,15,11,0.6905,0.7115,0.6562,0.74,0.6562,0.7115,0.6176,0.7987
79,26,33,16,9,0.7024,0.6735,0.7429,0.7253,0.7429,0.6735,0.6753,0.8146
80,22,33,22,7,0.6548,0.6,0.7586,0.6947,0.7586,0.6,0.6027,0.768
81,24,44,11,5,0.8095,0.8,0.8276,0.8462,0.8276,0.8,0.75,0.9141
82,22,39,13,10,0.7262,0.75,0.6875,0.7723,0.6875,0.75,0.6567,0.8293
83,24,38,12,10,0.7381,0.76,0.7059,0.7755,0.7059,0.76,0.6857,0.8424
84,21,38,14,11,0.7024,0.7308,0.6562,0.7525,0.6562,0.7308,0.6269,0.8197
85,20,41,12,11,0.7262,0.7736,0.6452,0.781,0.6452,0.7736,0.6349,0.8217
86,24,33,18,9,0.6786,0.6471,0.7273,0.7097,0.7273,0.6471,0.64,0.7825
87,23,38,15,8,0.7262,0.717,0.7419,0.7677,0.7419,0.717,0.6667,0.8612
88,22,43,13,6,0.7738,0.7679,0.7857,0.819,0.7857,0.7679,0.6984,0.8386
89,29,33,16,6,0.7381,0.6735,0.8286,0.75,0.8286,0.6735,0.725,0.8414
90,25,37,10,12,0.7381,0.7872,0.6757,0.7708,0.6757,0.7872,0.6944,0.8649
91,13,54,11,6,0.7976,0.8308,0.6842,0.864,0.6842,0.8308,0.6047,0.8891
92,12,41,21,10,0.631,0.6613,0.5455,0.7257,0.5455,0.6613,0.4364,0.7507
93,21,38,18,7,0.7024,0.6786,0.75,0.7525,0.75,0.6786,0.6269,0.8489
94,28,43,10,3,0.8452,0.8113,0.9032,0.8687,0.9032,0.8113,0.8116,0.9349
95,22,40,12,10,0.7381,0.7692,0.6875,0.7843,0.6875,0.7692,0.6667,0.8293
96,28,37,8,11,0.7738,0.8222,0.7179,0.7957,0.7179,0.8222,0.7467,0.8929
97,23,40,13,8,0.75,0.7547,0.7419,0.7921,0.7419,0.7547,0.6866,0.8612
98,17,40,20,7,0.6786,0.6667,0.7083,0.7477,0.7083,0.6667,0.5574,0.8354
99,20,40,13,11,0.7143,0.7547,0.6452,0.7692,0.6452,0.7547,0.625,0.7918
100,20,39,14,11,0.7024,0.7358,0.6452,0.7573,0.6452,0.7358,0.6154,0.8332
101,16,48,12,8,0.7619,0.8,0.6667,0.8276,0.6667,0.8,0.6154,0.784
102,18,40,12,14,0.6905,0.7692,0.5625,0.7547,0.5625,0.7692,0.5806,0.8606
103,26,35,14,9,0.7262,0.7143,0.7429,0.7527,0.7429,0.7143,0.6933,0.8052
104,24,36,11,13,0.7143,0.766,0.6486,0.75,0.6486,0.766,0.6667,0.7993
105,19,44,15,6,0.75,0.7458,0.76,0.8073,0.76,0.7458,0.6441,0.8644
106,30,36,12,6,0.7857,0.75,0.8333,0.8,0.8333,0.75,0.7692,0.8883
107,28,42,12,2,0.8333,0.7778,0.9333,0.8571,0.9333,0.7778,0.8,0.9235
108,25,30,16,13,0.6548,0.6522,0.6579,0.6742,0.6579,0.6522,0.6329,0.8227
109,32,35,9,8,0.7976,0.7955,0.8,0.8046,0.8,0.7955,0.7901,0.8858
110,21,43,12,8,0.7619,0.7818,0.7241,0.8113,0.7241,0.7818,0.6774,0.832
