round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
773,15,63,14,10,0.7647,0.8182,0.6,0.84,0.6,0.8182,0.5556,0.7803
774,20,58,15,9,0.7647,0.7945,0.6897,0.8286,0.6897,0.7945,0.625,0.8096
775,20,63,9,10,0.8137,0.875,0.6667,0.869,0.6667,0.875,0.678,0.8847
776,19,63,10,10,0.8039,0.863,0.6552,0.863,0.6552,0.863,0.6552,0.8087
777,23,65,9,5,0.8627,0.8784,0.8214,0.9028,0.8214,0.8784,0.7667,0.918
778,22,62,12,6,0.8235,0.8378,0.7857,0.8732,0.7857,0.8378,0.7097,0.8798
779,22,63,8,9,0.8333,0.8873,0.7097,0.8811,0.7097,0.8873,0.7213,0.8433
780,22,67,6,7,0.8725,0.9178,0.7586,0.9116,0.7586,0.9178,0.7719,0.897
781,14,69,11,8,0.8137,0.8625,0.6364,0.879,0.6364,0.8625,0.5957,0.8301
782,27,60,10,5,0.8529,0.8571,0.8438,0.8889,0.8438,0.8571,0.7826,0.8969
783,28,58,6,10,0.8431,0.9062,0.7368,0.8788,0.7368,0.9062,0.7778,0.9379
784,23,61,10,8,0.8235,0.8592,0.7419,0.8714,0.7419,0.8592,0.7188,0.8323
785,16,69,8,9,0.8333,0.8961,0.64,0.8903,0.64,0.8961,0.6531,0.8338
786,18,68,8,8,0.8431,0.8947,0.6923,0.8947,0.6923,0.8947,0.6923,0.8451
787,22,54,18,8,0.7451,0.75,0.7333,0.806,0.7333,0.75,0.6286,0.8829
788,19,59,12,12,0.7647,0.831,0.6129,0.831,0.6129,0.831,0.6129,0.8419
789,19,65,13,5,0.8235,0.8333,0.7917,0.8784,0.7917,0.8333,0.6786,0.9033
790,21,63,9,9,0.8235,0.875,0.7,0.875,0.7,0.875,0.7,0.8125
791,17,71,8,6,0.8627,0.8987,0.7391,0.9103,0.7391,0.8987,0.7083,0.9004
792,22,64,10,6,0.8431,0.8649,0.7857,0.8889,0.7857,0.8649,0.7333,0.862
793,21,66,7,8,0.8529,0.9041,0.7241,0.898,0.7241,0.9041,0.7368,0.8852
794,24,63,9,6,0.8529,0.875,0.8,0.8936,0.8,0.875,0.7619,0.8625
795,18,66,14,4,0.8235,0.825,0.8182,0.88,0.8182,0.825,0.6667,0.8869
796,15,65,9,13,0.7843,0.8784,0.5357,0.8553,0.5357,0.8784,0.5769,0.7736
797,14,67,12,9,0.7941,0.8481,0.6087,0.8645,0.6087,0.8481,0.5714,0.852
798,17,68,11,6,0.8333,0.8608,0.7391,0.8889,0.7391,0.8608,0.6667,0.858
799,15,71,7,9,0.8431,0.9103,0.625,0.8987,0.625,0.9103,0.6522,0.813
800,23,62,10,7,0.8333,0.8611,0.7667,0.8794,0.7667,0.8611,0.7302,0.8481
801,16,67,9,10,0.8137,0.8816,0.6154,0.8758,0.6154,0.8816,0.6275,0.8259
802,14,71,9,8,0.8333,0.8875,0.6364,0.8931,0.6364,0.8875,0.6222,0.8597
803,18,65,13,6,0.8137,0.8333,0.75,0.8725,0.75,0.8333,0.6545,0.8531
804,24,59,8,11,0.8137,0.8806,0.6857,0.8613,0.6857,0.8806,0.7164,0.8635
805,16,74,8,4,0.8824,0.9024,0.8,0.925,0.8,0.9024,0.7273,0.8939
806,19,64,11,8,0.8137,0.8533,0.7037,0.8707,0.7037,0.8533,0.6667,0.8632
807,18,60,12,12,0.7647,0.8333,0.6,0.8333,0.6,0.8333,0.6,0.8102
808,17,73,6,6,0.8824,0.9241,0.7391,0.9241,0.7391,0.9241,0.7391,0.896
809,15,72,9,6,0.8529,0.8889,0.7143,0.9057,0.7143,0.8889,0.6667,0.9036
810,24,62,10,6,0.8431,0.8611,0.8,0.8857,0.8,0.8611,0.75,0.9292
811,28,55,12,7,0.8137,0.8209,0.8,0.8527,0.8,0.8209,0.7467,0.9122
812,15,66,13,8,0.7941,0.8354,0.6522,0.8627,0.6522,0.8354,0.5882,0.8019
813,22,66,10,4,0.8627,0.8684,0.8462,0.9041,0.8462,0.8684,0.7586,0.9246
814,16,73,9,4,0.8725,0.8902,0.8,0.9182,0.8,0.8902,0.7111,0.8988
815,22,65,12,3,0.8529,0.8442,0.88,0.8966,0.88,0.8442,0.7458,0.9132
816,13,73,10,6,0.8431,0.8795,0.6842,0.9012,0.6842,0.8795,0.619,0.8465
817,14,71,8,9,0.8333,0.8987,0.6087,0.8931,0.6087,0.8987,0.6222,0.7975
818,22,62,14,4,0.8235,0.8158,0.8462,0.8732,0.8462,0.8158,0.7097,0.9094
819,27,61,6,8,0.8627,0.9104,0.7714,0.8971,0.7714,0.9104,0.7941,0.8674
820,27,59,10,6,0.8431,0.8551,0.8182,0.8806,0.8182,0.8551,0.7714,0.8841
821,16,68,11,7,0.8235,0.8608,0.6957,0.8831,0.6957,0.8608,0.64,0.863
822,21,68,6,7,0.8725,0.9189,0.75,0.9128,0.75,0.9189,0.7636,0.959
823,18,68,9,7,0.8431,0.8831,0.72,0.8947,0.72,0.8831,0.6923,0.8447
824,16,63,14,9,0.7745,0.8182,0.64,0.8456,0.64,0.8182,0.5818,0.7855
825,12,70,10,10,0.8039,0.875,0.5455,0.875,0.5455,0.875,0.5455,0.8114
826,23,66,5,8,0.8725,0.9296,0.7419,0.9103,0.7419,0.9296,0.7797,0.8864
827,21,59,12,10,0.7843,0.831,0.6774,0.8429,0.6774,0.831,0.6562,0.8496
828,26,60,7,9,0.8431,0.8955,0.7429,0.8824,0.7429,0.8955,0.7647,0.8866
829,22,62,9,9,0.8235,0.8732,0.7097,0.8732,0.7097,0.8732,0.7097,0.8682
830,19,63,12,8,0.8039,0.84,0.7037,0.863,0.7037,0.84,0.6552,0.8252
831,15,64,16,7,0.7745,0.8,0.6818,0.8477,0.6818,0.8,0.566,0.8182
832,21,65,11,5,0.8431,0.8553,0.8077,0.8904,0.8077,0.8553,0.7241,0.8912
833,10,77,8,7,0.8529,0.9059,0.5882,0.9112,0.5882,0.9059,0.5714,0.8215
834,26,55,8,13,0.7941,0.873,0.6667,0.8397,0.6667,0.873,0.7123,0.8848
835,14,77,5,6,0.8922,0.939,0.7,0.9333,0.7,0.939,0.7179,0.8902
836,29,61,6,6,0.8824,0.9104,0.8286,0.9104,0.8286,0.9104,0.8286,0.9318
837,19,68,6,9,0.8529,0.9189,0.6786,0.9007,0.6786,0.9189,0.717,0.8137
838,20,67,8,7,0.8529,0.8933,0.7407,0.8993,0.7407,0.8933,0.7273,0.837
839,16,68,9,9,0.8235,0.8831,0.64,0.8831,0.64,0.8831,0.64,0.7694
840,20,65,8,9,0.8333,0.8904,0.6897,0.8844,0.6897,0.8904,0.7018,0.8271
841,27,57,13,5,0.8235,0.8143,0.8438,0.8636,0.8438,0.8143,0.75,0.9272
842,24,63,9,6,0.8529,0.875,0.8,0.8936,0.8,0.875,0.7619,0.937
843,16,65,14,7,0.7941,0.8228,0.6957,0.8609,0.6957,0.8228,0.6038,0.8624
844,21,65,4,12,0.8431,0.942,0.6364,0.8904,0.6364,0.942,0.7241,0.7901
845,17,65,14,6,0.8039,0.8228,0.7391,0.8667,0.7391,0.8228,0.6296,0.8927
846,13,64,15,10,0.7549,0.8101,0.5652,0.8366,0.5652,0.8101,0.5098,0.7848
847,27,60,10,5,0.8529,0.8571,0.8438,0.8889,0.8438,0.8571,0.7826,0.9379
848,23,66,6,7,0.8725,0.9167,0.7667,0.9103,0.7667,0.9167,0.7797,0.9218
849,16,69,13,4,0.8333,0.8415,0.8,0.8903,0.8,0.8415,0.6531,0.8902
850,17,59,12,14,0.7451,0.831,0.5484,0.8194,0.5484,0.831,0.5667,0.8233
851,25,61,6,10,0.8431,0.9104,0.7143,0.8841,0.7143,0.9104,0.7576,0.881
