round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
551,26,60,7,9,0.8431,0.8955,0.7429,0.8824,0.7429,0.8955,0.7647,0.8661
552,17,67,10,8,0.8235,0.8701,0.68,0.8816,0.68,0.8701,0.6538,0.8888
553,25,63,5,9,0.8627,0.9265,0.7353,0.9,0.7353,0.9265,0.7812,0.9312
554,19,65,8,10,0.8235,0.8904,0.6552,0.8784,0.6552,0.8904,0.6786,0.7846
555,16,65,9,12,0.7941,0.8784,0.5714,0.8609,0.5714,0.8784,0.6038,0.7519
556,23,60,10,9,0.8137,0.8571,0.7188,0.8633,0.7188,0.8571,0.7077,0.8964
557,16,66,7,13,0.8039,0.9041,0.5517,0.8684,0.5517,0.9041,0.6154,0.7496
558,24,54,15,9,0.7647,0.7826,0.7273,0.8182,0.7273,0.7826,0.6667,0.8371
559,18,56,18,10,0.7255,0.7568,0.6429,0.8,0.6429,0.7568,0.5625,0.7736
560,19,64,11,8,0.8137,0.8533,0.7037,0.8707,0.7037,0.8533,0.6667,0.8528
561,20,68,8,6,0.8627,0.8947,0.7692,0.9067,0.7692,0.8947,0.7407,0.8517
562,21,65,7,9,0.8431,0.9028,0.7,0.8904,0.7,0.9028,0.7241,0.8819
563,23,59,10,10,0.8039,0.8551,0.697,0.8551,0.697,0.8551,0.697,0.8577
564,20,67,5,10,0.8529,0.9306,0.6667,0.8993,0.6667,0.9306,0.7273,0.8963
565,18,63,17,4,0.7941,0.7875,0.8182,0.8571,0.8182,0.7875,0.6316,0.8756
566,22,66,10,4,0.8627,0.8684,0.8462,0.9041,0.8462,0.8684,0.7586,0.8993
567,15,66,11,10,0.7941,0.8571,0.6,0.8627,0.6,0.8571,0.5882,0.8031
568,20,72,4,6,0.902,0.9474,0.7692,0.9351,0.7692,0.9474,0.8,0.8947
569,16,72,6,8,0.8627,0.9231,0.6667,0.9114,0.6667,0.9231,0.6957,0.8782
