round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
1,2,33,2,15,0.6731,0.9429,0.1176,0.7952,0.1176,0.9429,0.1905,0.637
2,3,36,2,11,0.75,0.9474,0.2143,0.8471,0.2143,0.9474,0.3158,0.6372
3,1,38,3,10,0.75,0.9268,0.0909,0.8539,0.0909,0.9268,0.1333,0.4834
4,1,31,3,17,0.6154,0.9118,0.0556,0.7561,0.0556,0.9118,0.0909,0.5768
5,0,36,2,14,0.6923,0.9474,0.0,0.8182,0.0,0.9474,0.0,0.5695
6,0,35,4,13,0.6731,0.8974,0.0,0.8046,0.0,0.8974,0.0,0.4714
7,2,32,5,13,0.6538,0.8649,0.1333,0.7805,0.1333,0.8649,0.1818,0.5784
8,5,33,3,11,0.7308,0.9167,0.3125,0.825,0.3125,0.9167,0.4167,0.6667
9,3,32,3,14,0.6731,0.9143,0.1765,0.7901,0.1765,0.9143,0.2609,0.6571
10,4,37,0,11,0.7885,1.0,0.2667,0.8706,0.2667,1.0,0.4211,0.6036
11,2,37,4,9,0.75,0.9024,0.1818,0.8506,0.1818,0.9024,0.2353,0.541
12,1,38,1,12,0.75,0.9744,0.0769,0.8539,0.0769,0.9744,0.1333,0.6805
13,3,37,1,11,0.7692,0.9737,0.2143,0.8605,0.2143,0.9737,0.3333,0.6165
14,1,32,2,17,0.6346,0.9412,0.0556,0.7711,0.0556,0.9412,0.0952,0.5768
15,2,39,1,10,0.7885,0.975,0.1667,0.8764,0.1667,0.975,0.2667,0.7146
16,3,38,3,8,0.7885,0.9268,0.2727,0.8736,0.2727,0.9268,0.3529,0.7029
17,2,37,0,13,0.75,1.0,0.1333,0.8506,0.1333,1.0,0.2353,0.6432
18,3,39,1,9,0.8077,0.975,0.25,0.8864,0.25,0.975,0.375,0.6542
19,5,37,0,10,0.8077,1.0,0.3333,0.881,0.3333,1.0,0.5,0.6757
20,7,29,1,15,0.6923,0.9667,0.3182,0.7838,0.3182,0.9667,0.4667,0.6985
21,0,41,1,10,0.7885,0.9762,0.0,0.8817,0.0,0.9762,0.0,0.5405
22,2,39,2,9,0.7885,0.9512,0.1818,0.8764,0.1818,0.9512,0.2667,0.6075
23,1,31,4,16,0.6154,0.8857,0.0588,0.7561,0.0588,0.8857,0.0909,0.4017
24,4,34,4,10,0.7308,0.8947,0.2857,0.8293,0.2857,0.8947,0.3636,0.5902
25,7,32,1,12,0.75,0.9697,0.3684,0.8312,0.3684,0.9697,0.5185,0.6667
26,3,30,4,15,0.6346,0.8824,0.1667,0.7595,0.1667,0.8824,0.24,0.5539
27,2,35,3,12,0.7115,0.9211,0.1429,0.8235,0.1429,0.9211,0.2105,0.7218
28,5,38,4,5,0.8269,0.9048,0.5,0.8941,0.5,0.9048,0.5263,0.7976
29,3,36,0,13,0.75,1.0,0.1875,0.8471,0.1875,1.0,0.3158,0.5503
30,4,34,2,12,0.7308,0.9444,0.25,0.8293,0.25,0.9444,0.3636,0.5729
31,4,35,0,13,0.75,1.0,0.2353,0.8434,0.2353,1.0,0.381,0.7008
32,2,35,3,12,0.7115,0.9211,0.1429,0.8235,0.1429,0.9211,0.2105,0.5263
33,2,33,1,16,0.6731,0.9706,0.1111,0.7952,0.1111,0.9706,0.1905,0.6961
34,6,33,1,12,0.75,0.9706,0.3333,0.8354,0.3333,0.9706,0.48,0.7108
35,1,41,0,10,0.8077,1.0,0.0909,0.8913,0.0909,1.0,0.1667,0.541
36,3,31,3,15,0.6538,0.9118,0.1667,0.775,0.1667,0.9118,0.25,0.5719
37,2,40,1,9,0.8077,0.9756,0.1818,0.8889,0.1818,0.9756,0.2857,0.6319
38,4,40,2,6,0.8462,0.9524,0.4,0.9091,0.4,0.9524,0.5,0.7262
39,3,39,2,8,0.8077,0.9512,0.2727,0.8864,0.2727,0.9512,0.375,0.8004
40,4,28,6,14,0.6154,0.8235,0.2222,0.7368,0.2222,0.8235,0.2857,0.5654
41,2,36,1,13,0.7308,0.973,0.1333,0.8372,0.1333,0.973,0.2222,0.6108
42,0,35,2,15,0.6731,0.9459,0.0,0.8046,0.0,0.9459,0.0,0.6955
43,2,38,1,11,0.7692,0.9744,0.1538,0.8636,0.1538,0.9744,0.25,0.503
44,5,36,1,10,0.7885,0.973,0.3333,0.8675,0.3333,0.973,0.4762,0.7676
45,7,30,1,14,0.7115,0.9677,0.3333,0.8,0.3333,0.9677,0.4828,0.7051
46,1,38,3,10,0.75,0.9268,0.0909,0.8539,0.0909,0.9268,0.1333,0.6319
47,7,33,1,11,0.7692,0.9706,0.3889,0.8462,0.3889,0.9706,0.5385,0.781
48,2,37,3,10,0.75,0.925,0.1667,0.8506,0.1667,0.925,0.2353,0.6979
49,2,37,2,11,0.75,0.9487,0.1538,0.8506,0.1538,0.9487,0.2353,0.6805
50,2,32,4,14,0.6538,0.8889,0.125,0.7805,0.125,0.8889,0.1818,0.5035
51,1,38,0,13,0.75,1.0,0.0714,0.8539,0.0714,1.0,0.1333,0.5977
52,2,35,2,13,0.7115,0.9459,0.1333,0.8235,0.1333,0.9459,0.2105,0.4486
53,2,43,2,5,0.8654,0.9556,0.2857,0.9247,0.2857,0.9556,0.3636,0.5238
54,2,40,2,8,0.8077,0.9524,0.2,0.8889,0.2,0.9524,0.2857,0.569
55,0,36,2,14,0.6923,0.9474,0.0,0.8182,0.0,0.9474,0.0,0.3853
56,1,34,1,16,0.6731,0.9714,0.0588,0.8,0.0588,0.9714,0.1053,0.6639
57,3,36,1,12,0.75,0.973,0.2,0.8471,0.2,0.973,0.3158,0.6432
58,4,34,1,13,0.7308,0.9714,0.2353,0.8293,0.2353,0.9714,0.3636,0.6739
59,4,38,1,9,0.8077,0.9744,0.3077,0.8837,0.3077,0.9744,0.4444,0.7574
60,4,36,0,12,0.7692,1.0,0.25,0.8571,0.25,1.0,0.4,0.599
61,3,35,3,11,0.7308,0.9211,0.2143,0.8333,0.2143,0.9211,0.3,0.7162
62,4,33,0,15,0.7115,1.0,0.2105,0.8148,0.2105,1.0,0.3478,0.5327
63,2,38,4,8,0.7692,0.9048,0.2,0.8636,0.2,0.9048,0.25,0.6976
64,2,36,3,11,0.7308,0.9231,0.1538,0.8372,0.1538,0.9231,0.2222,0.6726
65,3,29,2,18,0.6154,0.9355,0.1429,0.7436,0.1429,0.9355,0.2308,0.5346
66,5,35,2,10,0.7692,0.9459,0.3333,0.8537,0.3333,0.9459,0.4545,0.6559
67,2,40,1,9,0.8077,0.9756,0.1818,0.8889,0.1818,0.9756,0.2857,0.694
68,4,37,2,9,0.7885,0.9487,0.3077,0.8706,0.3077,0.9487,0.4211,0.5937
69,3,35,2,12,0.7308,0.9459,0.2,0.8333,0.2,0.9459,0.3,0.5189
70,2,37,2,11,0.75,0.9487,0.1538,0.8506,0.1538,0.9487,0.2353,0.6075
71,3,36,1,12,0.75,0.973,0.2,0.8471,0.2,0.973,0.3158,0.6667
72,5,24,1,22,0.5577,0.96,0.1852,0.6761,0.1852,0.96,0.303,0.6993
73,4,32,3,13,0.6923,0.9143,0.2353,0.8,0.2353,0.9143,0.3333,0.684
74,2,38,0,12,0.7692,1.0,0.1429,0.8636,0.1429,1.0,0.25,0.6278
75,3,33,2,14,0.6923,0.9429,0.1765,0.8049,0.1765,0.9429,0.2727,0.7025
76,3,34,0,15,0.7115,1.0,0.1667,0.8193,0.1667,1.0,0.2857,0.5899
77,3,37,0,12,0.7692,1.0,0.2,0.8605,0.2,1.0,0.3333,0.6775
78,3,30,3,16,0.6346,0.9091,0.1579,0.7595,0.1579,0.9091,0.24,0.6268
79,4,38,2,8,0.8077,0.95,0.3333,0.8837,0.3333,0.95,0.4444,0.625
80,2,38,0,12,0.7692,1.0,0.1429,0.8636,0.1429,1.0,0.25,0.4192
81,1,43,0,8,0.8462,1.0,0.1111,0.9149,0.1111,1.0,0.2,0.6382
82,3,38,2,9,0.7885,0.95,0.25,0.8736,0.25,0.95,0.3529,0.7937
83,2,35,3,12,0.7115,0.9211,0.1429,0.8235,0.1429,0.9211,0.2105,0.5564
84,6,37,0,9,0.8269,1.0,0.4,0.8916,0.4,1.0,0.5714,0.782
85,3,35,5,9,0.7308,0.875,0.25,0.8333,0.25,0.875,0.3,0.5542
86,5,30,1,16,0.6731,0.9677,0.2381,0.7792,0.2381,0.9677,0.3704,0.6436
87,3,36,2,11,0.75,0.9474,0.2143,0.8471,0.2143,0.9474,0.3158,0.656
88,5,37,0,10,0.8077,1.0,0.3333,0.881,0.3333,1.0,0.5,0.7009
89,0,39,1,12,0.75,0.975,0.0,0.8571,0.0,0.975,0.0,0.5938
90,3,31,2,16,0.6538,0.9394,0.1579,0.775,0.1579,0.9394,0.25,0.5997
91,3,33,1,15,0.6923,0.9706,0.1667,0.8049,0.1667,0.9706,0.2727,0.6258
92,3,35,0,14,0.7308,1.0,0.1765,0.8333,0.1765,1.0,0.3,0.7176
93,2,37,2,11,0.75,0.9487,0.1538,0.8506,0.1538,0.9487,0.2353,0.5444
94,1,37,4,10,0.7308,0.9024,0.0909,0.8409,0.0909,0.9024,0.125,0.6031
95,1,41,3,7,0.8077,0.9318,0.125,0.8913,0.125,0.9318,0.1667,0.5653
96,3,39,1,9,0.8077,0.975,0.25,0.8864,0.25,0.975,0.375,0.7458
97,4,30,1,17,0.6538,0.9677,0.1905,0.7692,0.1905,0.9677,0.3077,0.6697
98,8,28,3,13,0.6923,0.9032,0.381,0.7778,0.381,0.9032,0.5,0.6083
99,3,37,2,10,0.7692,0.9487,0.2308,0.8605,0.2308,0.9487,0.3333,0.7594
100,5,30,1,16,0.6731,0.9677,0.2381,0.7792,0.2381,0.9677,0.3704,0.6406
101,6,33,3,10,0.75,0.9167,0.375,0.8354,0.375,0.9167,0.48,0.6823
102,3,31,3,15,0.6538,0.9118,0.1667,0.775,0.1667,0.9118,0.25,0.768
103,4,36,0,12,0.7692,1.0,0.25,0.8571,0.25,1.0,0.4,0.6493
104,0,38,1,13,0.7308,0.9744,0.0,0.8444,0.0,0.9744,0.0,0.5148
105,2,41,2,7,0.8269,0.9535,0.2222,0.9011,0.2222,0.9535,0.3077,0.7313
106,3,34,2,13,0.7115,0.9444,0.1875,0.8193,0.1875,0.9444,0.2857,0.5851
107,4,40,0,8,0.8462,1.0,0.3333,0.9091,0.3333,1.0,0.5,0.7917
108,3,35,2,12,0.7308,0.9459,0.2,0.8333,0.2,0.9459,0.3,0.6775
109,7,33,1,11,0.7692,0.9706,0.3889,0.8462,0.3889,0.9706,0.5385,0.7222
110,2,37,1,12,0.75,0.9737,0.1429,0.8506,0.1429,0.9737,0.2353,0.5658
111,1,35,1,15,0.6923,0.9722,0.0625,0.814,0.0625,0.9722,0.1111,0.6163
112,0,41,0,11,0.7885,1.0,0.0,0.8817,0.0,1.0,0.0,0.5632
113,3,35,1,13,0.7308,0.9722,0.1875,0.8333,0.1875,0.9722,0.3,0.7083
114,4,32,3,13,0.6923,0.9143,0.2353,0.8,0.2353,0.9143,0.3333,0.5748
115,2,31,0,19,0.6346,1.0,0.0952,0.7654,0.0952,1.0,0.1739,0.5853
116,3,35,1,13,0.7308,0.9722,0.1875,0.8333,0.1875,0.9722,0.3,0.6198
117,4,34,1,13,0.7308,0.9714,0.2353,0.8293,0.2353,0.9714,0.3636,0.7244
118,2,34,0,16,0.6923,1.0,0.1111,0.8095,0.1111,1.0,0.2,0.6127
119,4,39,1,8,0.8269,0.975,0.3333,0.8966,0.3333,0.975,0.4706,0.6875
120,5,36,1,10,0.7885,0.973,0.3333,0.8675,0.3333,0.973,0.4762,0.7586
121,3,33,1,15,0.6923,0.9706,0.1667,0.8049,0.1667,0.9706,0.2727,0.5425
122,4,37,1,10,0.7885,0.9737,0.2857,0.8706,0.2857,0.9737,0.4211,0.6617
123,6,33,2,11,0.75,0.9429,0.3529,0.8354,0.3529,0.9429,0.48,0.6756
124,3,42,1,6,0.8654,0.9767,0.3333,0.9231,0.3333,0.9767,0.4615,0.5478
125,3,36,1,12,0.75,0.973,0.2,0.8471,0.2,0.973,0.3158,0.5964
126,5,34,3,10,0.75,0.9189,0.3333,0.8395,0.3333,0.9189,0.4348,0.7261
127,2,36,1,13,0.7308,0.973,0.1333,0.8372,0.1333,0.973,0.2222,0.5604
128,1,42,1,8,0.8269,0.9767,0.1111,0.9032,0.1111,0.9767,0.1818,0.5736
129,4,37,2,9,0.7885,0.9487,0.3077,0.8706,0.3077,0.9487,0.4211,0.6351
130,4,37,1,10,0.7885,0.9737,0.2857,0.8706,0.2857,0.9737,0.4211,0.782
131,6,28,1,17,0.6538,0.9655,0.2609,0.7568,0.2609,0.9655,0.4,0.5337
132,7,33,2,10,0.7692,0.9429,0.4118,0.8462,0.4118,0.9429,0.5385,0.7143
133,4,28,4,16,0.6154,0.875,0.2,0.7368,0.2,0.875,0.2857,0.5734
134,2,39,2,9,0.7885,0.9512,0.1818,0.8764,0.1818,0.9512,0.2667,0.6208
135,2,33,3,14,0.6731,0.9167,0.125,0.7952,0.125,0.9167,0.1905,0.7049
136,3,38,3,8,0.7885,0.9268,0.2727,0.8736,0.2727,0.9268,0.3529,0.7162
