round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
949,26,46,1,11,0.8571,0.9787,0.7027,0.8846,0.7027,0.9787,0.8125,0.8953
950,19,54,4,7,0.869,0.931,0.7308,0.9076,0.7308,0.931,0.7755,0.8488
951,23,45,5,11,0.8095,0.9,0.6765,0.8491,0.6765,0.9,0.7419,0.8435
952,21,44,9,10,0.7738,0.8302,0.6774,0.8224,0.6774,0.8302,0.6885,0.8326
953,20,48,5,11,0.8095,0.9057,0.6452,0.8571,0.6452,0.9057,0.7143,0.7724
954,24,47,6,7,0.8452,0.8868,0.7742,0.8785,0.7742,0.8868,0.7869,0.9081
955,18,46,7,13,0.7619,0.8679,0.5806,0.8214,0.5806,0.8679,0.6429,0.8016
956,18,48,8,10,0.7857,0.8571,0.6429,0.8421,0.6429,0.8571,0.6667,0.794
957,19,45,8,12,0.7619,0.8491,0.6129,0.8182,0.6129,0.8491,0.6552,0.7876
958,21,42,6,15,0.75,0.875,0.5833,0.8,0.5833,0.875,0.6667,0.8287
959,23,43,7,11,0.7857,0.86,0.6765,0.8269,0.6765,0.86,0.7188,0.85
960,24,47,3,10,0.8452,0.94,0.7059,0.8785,0.7059,0.94,0.7869,0.87
961,21,43,8,12,0.7619,0.8431,0.6364,0.8113,0.6364,0.8431,0.6774,0.8259
962,19,49,5,11,0.8095,0.9074,0.6333,0.8596,0.6333,0.9074,0.7037,0.8142
963,18,44,4,18,0.7381,0.9167,0.5,0.8,0.5,0.9167,0.6207,0.7581
964,22,47,8,7,0.8214,0.8545,0.7586,0.8624,0.7586,0.8545,0.7458,0.8038
965,21,45,6,12,0.7857,0.8824,0.6364,0.8333,0.6364,0.8824,0.7,0.8295
966,11,50,7,16,0.7262,0.8772,0.4074,0.813,0.4074,0.8772,0.4889,0.768
967,24,42,5,13,0.7857,0.8936,0.6486,0.8235,0.6486,0.8936,0.7273,0.8114
968,27,38,10,9,0.7738,0.7917,0.75,0.8,0.75,0.7917,0.7397,0.7726
969,17,43,14,10,0.7143,0.7544,0.6296,0.7818,0.6296,0.7544,0.5862,0.7628
970,25,44,5,10,0.8214,0.898,0.7143,0.8544,0.7143,0.898,0.7692,0.8956
971,23,53,1,7,0.9048,0.9815,0.7667,0.9298,0.7667,0.9815,0.8519,0.9235
972,24,44,3,13,0.8095,0.9362,0.6486,0.8462,0.6486,0.9362,0.75,0.9109
973,21,49,4,10,0.8333,0.9245,0.6774,0.875,0.6774,0.9245,0.75,0.8284
974,16,48,9,11,0.7619,0.8421,0.5926,0.8276,0.5926,0.8421,0.6154,0.7726
975,23,47,10,4,0.8333,0.8246,0.8519,0.8704,0.8519,0.8246,0.7667,0.8499
976,18,43,7,16,0.7262,0.86,0.5294,0.789,0.5294,0.86,0.6102,0.7859
977,17,47,8,12,0.7619,0.8545,0.5862,0.8246,0.5862,0.8545,0.6296,0.7781
978,17,47,12,8,0.7619,0.7966,0.68,0.8246,0.68,0.7966,0.6296,0.7525
979,20,49,4,11,0.8214,0.9245,0.6452,0.8673,0.6452,0.9245,0.7273,0.8904
980,16,52,6,10,0.8095,0.8966,0.6154,0.8667,0.6154,0.8966,0.6667,0.8329
981,21,41,8,14,0.7381,0.8367,0.6,0.7885,0.6,0.8367,0.6562,0.7831
982,22,46,6,10,0.8095,0.8846,0.6875,0.8519,0.6875,0.8846,0.7333,0.8245
983,26,40,8,10,0.7857,0.8333,0.7222,0.8163,0.7222,0.8333,0.7429,0.831
984,17,53,4,10,0.8333,0.9298,0.6296,0.8833,0.6296,0.9298,0.7083,0.8012
985,22,47,8,7,0.8214,0.8545,0.7586,0.8624,0.7586,0.8545,0.7458,0.8107
986,20,46,5,13,0.7857,0.902,0.6061,0.8364,0.6061,0.902,0.6897,0.7582
987,27,46,3,8,0.869,0.9388,0.7714,0.8932,0.7714,0.9388,0.8308,0.9359
988,27,38,8,11,0.7738,0.8261,0.7105,0.8,0.7105,0.8261,0.7397,0.8524
989,22,39,9,14,0.7262,0.8125,0.6111,0.7723,0.6111,0.8125,0.6567,0.8171
990,21,49,4,10,0.8333,0.9245,0.6774,0.875,0.6774,0.9245,0.75,0.86
991,26,47,5,6,0.869,0.9038,0.8125,0.8952,0.8125,0.9038,0.8254,0.9032
992,18,45,6,15,0.75,0.8824,0.5455,0.8108,0.5455,0.8824,0.6316,0.7582
993,15,47,8,14,0.7381,0.8545,0.5172,0.8103,0.5172,0.8545,0.5769,0.7116
994,28,48,2,6,0.9048,0.96,0.8235,0.9231,0.8235,0.96,0.875,0.9094
995,27,47,4,6,0.881,0.9216,0.8182,0.9038,0.8182,0.9216,0.8438,0.9103
996,14,47,6,17,0.7262,0.8868,0.4516,0.8034,0.4516,0.8868,0.549,0.7322
997,16,45,5,18,0.7262,0.9,0.4706,0.7965,0.4706,0.9,0.5818,0.8088
998,23,48,6,7,0.8452,0.8889,0.7667,0.8807,0.7667,0.8889,0.7797,0.8704
999,25,45,4,10,0.8333,0.9184,0.7143,0.8654,0.7143,0.9184,0.7813,0.8694
1000,25,48,4,7,0.869,0.9231,0.7812,0.8972,0.7812,0.9231,0.8197,0.8594
