round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
369,27,49,11,12,0.7677,0.8167,0.6923,0.8099,0.6923,0.8167,0.7013,0.8252
370,31,48,10,10,0.798,0.8276,0.7561,0.8276,0.7561,0.8276,0.7561,0.8894
371,21,56,12,10,0.7778,0.8235,0.6774,0.8358,0.6774,0.8235,0.6562,0.8292
372,21,52,13,13,0.7374,0.8,0.6176,0.8,0.6176,0.8,0.6176,0.8167
373,24,51,11,13,0.7576,0.8226,0.6486,0.8095,0.6486,0.8226,0.6667,0.8169
374,32,51,10,6,0.8384,0.8361,0.8421,0.8644,0.8421,0.8361,0.8,0.8555
375,20,58,10,11,0.7879,0.8529,0.6452,0.8467,0.6452,0.8529,0.6557,0.8378
376,27,46,9,17,0.7374,0.8364,0.6136,0.7797,0.6136,0.8364,0.675,0.8231
377,29,52,11,7,0.8182,0.8254,0.8056,0.8525,0.8056,0.8254,0.7632,0.899
378,22,56,12,9,0.7879,0.8235,0.7097,0.8421,0.7097,0.8235,0.6769,0.8349
379,27,55,7,10,0.8283,0.8871,0.7297,0.8661,0.7297,0.8871,0.7606,0.8893
380,20,56,9,14,0.7677,0.8615,0.5882,0.8296,0.5882,0.8615,0.6349,0.838
381,37,48,11,3,0.8586,0.8136,0.925,0.8727,0.925,0.8136,0.8409,0.9373
382,23,49,16,11,0.7273,0.7538,0.6765,0.784,0.6765,0.7538,0.6301,0.776
383,23,50,15,11,0.7374,0.7692,0.6765,0.7937,0.6765,0.7692,0.6389,0.7914
384,23,56,10,10,0.798,0.8485,0.697,0.8485,0.697,0.8485,0.697,0.8563
385,27,53,10,9,0.8081,0.8413,0.75,0.848,0.75,0.8413,0.7397,0.8585
386,25,45,16,13,0.7071,0.7377,0.6579,0.7563,0.6579,0.7377,0.6329,0.761
387,28,54,7,10,0.8283,0.8852,0.7368,0.864,0.7368,0.8852,0.7671,0.8831
388,20,58,12,9,0.7879,0.8286,0.6897,0.8467,0.6897,0.8286,0.6557,0.7438
389,26,50,13,10,0.7677,0.7937,0.7222,0.813,0.7222,0.7937,0.6933,0.8298
390,28,43,15,13,0.7172,0.7414,0.6829,0.7544,0.6829,0.7414,0.6667,0.7212
391,19,54,11,15,0.7374,0.8308,0.5588,0.806,0.5588,0.8308,0.5938,0.8475
392,24,58,7,10,0.8283,0.8923,0.7059,0.8722,0.7059,0.8923,0.7385,0.8249
393,25,53,13,8,0.7879,0.803,0.7576,0.8346,0.7576,0.803,0.7042,0.8104
394,30,49,12,8,0.798,0.8033,0.7895,0.8305,0.7895,0.8033,0.75,0.8956
395,22,58,12,7,0.8081,0.8286,0.7586,0.8593,0.7586,0.8286,0.6984,0.8645
396,21,62,9,7,0.8384,0.8732,0.75,0.8857,0.75,0.8732,0.7241,0.8355
397,20,57,8,14,0.7778,0.8769,0.5882,0.8382,0.5882,0.8769,0.6452,0.8579
398,20,50,20,9,0.7071,0.7143,0.6897,0.7752,0.6897,0.7143,0.5797,0.7709
399,20,61,11,7,0.8182,0.8472,0.7407,0.8714,0.7407,0.8472,0.6897,0.8755
400,30,46,12,11,0.7677,0.7931,0.7317,0.8,0.7317,0.7931,0.7229,0.7977
401,17,54,13,15,0.7172,0.806,0.5312,0.7941,0.5312,0.806,0.5484,0.7491
402,27,54,7,11,0.8182,0.8852,0.7105,0.8571,0.7105,0.8852,0.75,0.868
403,22,53,13,11,0.7576,0.803,0.6667,0.8154,0.6667,0.803,0.6471,0.8223
404,23,61,5,10,0.8485,0.9242,0.697,0.8905,0.697,0.9242,0.7541,0.8462
405,25,45,16,13,0.7071,0.7377,0.6579,0.7563,0.6579,0.7377,0.6329,0.777
406,21,45,19,14,0.6667,0.7031,0.6,0.7317,0.6,0.7031,0.56,0.7696
407,22,57,12,8,0.798,0.8261,0.7333,0.8507,0.7333,0.8261,0.6875,0.8942
408,23,63,6,7,0.8687,0.913,0.7667,0.9065,0.7667,0.913,0.7797,0.8676
409,23,52,11,13,0.7576,0.8254,0.6389,0.8125,0.6389,0.8254,0.6571,0.8122
410,26,48,9,16,0.7475,0.8421,0.619,0.7934,0.619,0.8421,0.6753,0.7815
411,21,55,13,10,0.7677,0.8088,0.6774,0.8271,0.6774,0.8088,0.6462,0.8297
412,23,54,13,9,0.7778,0.806,0.7188,0.8308,0.7188,0.806,0.6765,0.8904
413,21,53,10,15,0.7475,0.8413,0.5833,0.8092,0.5833,0.8413,0.6269,0.8139
