round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
421,29,51,7,12,0.8081,0.8793,0.7073,0.843,0.7073,0.8793,0.7532,0.8217
422,33,52,8,6,0.8586,0.8667,0.8462,0.8814,0.8462,0.8667,0.825,0.8966
423,29,57,7,6,0.8687,0.8906,0.8286,0.8976,0.8286,0.8906,0.8169,0.8634
424,25,56,6,12,0.8182,0.9032,0.6757,0.8615,0.6757,0.9032,0.7353,0.7962
425,28,56,11,4,0.8485,0.8358,0.875,0.8819,0.875,0.8358,0.7887,0.8512
426,27,62,5,5,0.899,0.9254,0.8438,0.9254,0.8438,0.9254,0.8438,0.9179
427,24,58,9,8,0.8283,0.8657,0.75,0.8722,0.75,0.8657,0.7385,0.8524
428,30,50,11,8,0.8081,0.8197,0.7895,0.8403,0.7895,0.8197,0.7595,0.8223
429,26,58,11,4,0.8485,0.8406,0.8667,0.8855,0.8667,0.8406,0.7761,0.8785
430,14,69,7,9,0.8384,0.9079,0.6087,0.8961,0.6087,0.9079,0.6364,0.7726
431,20,65,8,6,0.8586,0.8904,0.7692,0.9028,0.7692,0.8904,0.7407,0.8588
432,23,60,8,8,0.8384,0.8824,0.7419,0.8824,0.7419,0.8824,0.7419,0.8233
433,36,48,7,8,0.8485,0.8727,0.8182,0.8649,0.8182,0.8727,0.8276,0.8535
434,26,49,13,11,0.7576,0.7903,0.7027,0.8033,0.7027,0.7903,0.6842,0.7363
435,34,56,3,6,0.9091,0.9492,0.85,0.9256,0.85,0.9492,0.8831,0.9246
436,24,57,7,11,0.8182,0.8906,0.6857,0.8636,0.6857,0.8906,0.7273,0.7906
437,33,48,8,10,0.8182,0.8571,0.7674,0.8421,0.7674,0.8571,0.7857,0.8048
438,24,57,8,10,0.8182,0.8769,0.7059,0.8636,0.7059,0.8769,0.7273,0.8301
439,25,59,3,12,0.8485,0.9516,0.6757,0.8872,0.6757,0.9516,0.7692,0.8653
440,35,53,7,4,0.8889,0.8833,0.8974,0.906,0.8974,0.8833,0.8642,0.9182
441,25,59,9,6,0.8485,0.8676,0.8065,0.8872,0.8065,0.8676,0.7692,0.8278
442,25,55,10,9,0.8081,0.8462,0.7353,0.8527,0.7353,0.8462,0.7246,0.8213
443,20,63,6,10,0.8384,0.913,0.6667,0.8873,0.6667,0.913,0.7143,0.83
444,24,58,10,7,0.8283,0.8529,0.7742,0.8722,0.7742,0.8529,0.7385,0.8487
445,28,55,5,11,0.8384,0.9167,0.7179,0.873,0.7179,0.9167,0.7778,0.8566
446,26,54,8,11,0.8081,0.871,0.7027,0.8504,0.7027,0.871,0.7324,0.8276
447,26,58,5,10,0.8485,0.9206,0.7222,0.8855,0.7222,0.9206,0.7761,0.8887
448,20,55,8,16,0.7576,0.873,0.5556,0.8209,0.5556,0.873,0.625,0.7346
449,22,56,10,11,0.7879,0.8485,0.6667,0.8421,0.6667,0.8485,0.6769,0.786
450,29,58,5,7,0.8788,0.9206,0.8056,0.9062,0.8056,0.9206,0.8286,0.8847
451,21,57,6,15,0.7879,0.9048,0.5833,0.8444,0.5833,0.9048,0.6667,0.7447
452,25,54,4,16,0.798,0.931,0.6098,0.8438,0.6098,0.931,0.7143,0.8402
453,21,61,5,12,0.8283,0.9242,0.6364,0.8777,0.6364,0.9242,0.7119,0.7899
454,29,55,9,6,0.8485,0.8594,0.8286,0.88,0.8286,0.8594,0.7945,0.8565
455,33,44,11,11,0.7778,0.8,0.75,0.8,0.75,0.8,0.75,0.8118
456,36,46,8,9,0.8283,0.8519,0.8,0.844,0.8,0.8519,0.809,0.8479
457,29,53,7,10,0.8283,0.8833,0.7436,0.8618,0.7436,0.8833,0.7733,0.8585
458,23,56,13,7,0.798,0.8116,0.7667,0.8485,0.7667,0.8116,0.697,0.8502
459,26,58,8,7,0.8485,0.8788,0.7879,0.8855,0.7879,0.8788,0.7761,0.8271
460,29,60,7,3,0.899,0.8955,0.9062,0.9231,0.9062,0.8955,0.8529,0.9151
461,32,52,3,12,0.8485,0.9455,0.7273,0.8739,0.7273,0.9455,0.8101,0.8517
462,26,53,8,12,0.798,0.8689,0.6842,0.8413,0.6842,0.8689,0.7222,0.7774
463,19,56,16,8,0.7576,0.7778,0.7037,0.8235,0.7037,0.7778,0.6129,0.7582
464,22,58,3,16,0.8081,0.9508,0.5789,0.8593,0.5789,0.9508,0.6984,0.7688
465,20,61,7,11,0.8182,0.8971,0.6452,0.8714,0.6452,0.8971,0.6897,0.7676
466,28,55,7,9,0.8384,0.8871,0.7568,0.873,0.7568,0.8871,0.7778,0.8189
467,22,59,8,10,0.8182,0.8806,0.6875,0.8676,0.6875,0.8806,0.7097,0.7868
468,28,57,6,8,0.8586,0.9048,0.7778,0.8906,0.7778,0.9048,0.8,0.8543
469,22,55,10,12,0.7778,0.8462,0.6471,0.8333,0.6471,0.8462,0.6667,0.7638
470,27,51,8,13,0.7879,0.8644,0.675,0.8293,0.675,0.8644,0.72,0.815
471,27,55,10,7,0.8283,0.8462,0.7941,0.8661,0.7941,0.8462,0.7606,0.8262
472,21,54,15,9,0.7576,0.7826,0.7,0.8182,0.7,0.7826,0.6364,0.7638
473,27,54,8,10,0.8182,0.871,0.7297,0.8571,0.7297,0.871,0.75,0.8191
474,31,55,5,8,0.8687,0.9167,0.7949,0.8943,0.7949,0.9167,0.8267,0.8923
475,21,58,12,8,0.798,0.8286,0.7241,0.8529,0.7241,0.8286,0.6774,0.8099
476,33,55,3,8,0.8889,0.9483,0.8049,0.9091,0.8049,0.9483,0.8571,0.9319
477,24,51,11,13,0.7576,0.8226,0.6486,0.8095,0.6486,0.8226,0.6667,0.7186
478,26,53,13,7,0.798,0.803,0.7879,0.8413,0.7879,0.803,0.7222,0.8375
479,39,42,8,10,0.8182,0.84,0.7959,0.8235,0.7959,0.84,0.8125,0.7967
480,26,57,8,8,0.8384,0.8769,0.7647,0.8769,0.7647,0.8769,0.7647,0.7873
481,32,53,7,7,0.8586,0.8833,0.8205,0.8833,0.8205,0.8833,0.8205,0.8729
482,25,66,2,6,0.9192,0.9706,0.8065,0.9429,0.8065,0.9706,0.8621,0.8852
483,30,53,8,8,0.8384,0.8689,0.7895,0.8689,0.7895,0.8689,0.7895,0.8673
484,24,57,6,12,0.8182,0.9048,0.6667,0.8636,0.6667,0.9048,0.7273,0.8128
485,27,52,13,7,0.798,0.8,0.7941,0.8387,0.7941,0.8,0.7297,0.8174
486,35,52,7,5,0.8788,0.8814,0.875,0.8966,0.875,0.8814,0.8537,0.8898
487,27,44,12,16,0.7172,0.7857,0.6279,0.7586,0.6279,0.7857,0.6585,0.7938
488,32,51,8,8,0.8384,0.8644,0.8,0.8644,0.8,0.8644,0.8,0.8805
489,30,57,5,7,0.8788,0.9194,0.8108,0.9048,0.8108,0.9194,0.8333,0.8548
490,26,56,9,8,0.8283,0.8615,0.7647,0.8682,0.7647,0.8615,0.7536,0.8251
491,28,49,10,12,0.7778,0.8305,0.7,0.8167,0.7,0.8305,0.7179,0.7458
492,20,68,6,5,0.8889,0.9189,0.8,0.9252,0.8,0.9189,0.7843,0.8808
493,27,47,12,13,0.7475,0.7966,0.675,0.7899,0.675,0.7966,0.6835,0.7576
494,17,67,6,9,0.8485,0.9178,0.6538,0.8993,0.6538,0.9178,0.6939,0.7655
495,24,56,8,11,0.8081,0.875,0.6857,0.855,0.6857,0.875,0.7164,0.7864
496,29,57,5,8,0.8687,0.9194,0.7838,0.8976,0.7838,0.9194,0.8169,0.8838
497,31,50,11,7,0.8182,0.8197,0.8158,0.8475,0.8158,0.8197,0.775,0.8585
498,24,61,7,7,0.8586,0.8971,0.7742,0.8971,0.7742,0.8971,0.7742,0.8786
499,27,54,13,5,0.8182,0.806,0.8438,0.8571,0.8438,0.806,0.75,0.865
500,27,56,8,8,0.8384,0.875,0.7714,0.875,0.7714,0.875,0.7714,0.8426
501,39,46,7,7,0.8586,0.8679,0.8478,0.8679,0.8478,0.8679,0.8478,0.9089
502,26,49,9,15,0.7576,0.8448,0.6341,0.8033,0.6341,0.8448,0.6842,0.7397
503,20,58,10,11,0.7879,0.8529,0.6452,0.8467,0.6452,0.8529,0.6557,0.7801
504,23,60,6,10,0.8384,0.9091,0.697,0.8824,0.697,0.9091,0.7419,0.8104
505,18,63,10,8,0.8182,0.863,0.6923,0.875,0.6923,0.863,0.6667,0.8446
506,16,61,8,14,0.7778,0.8841,0.5333,0.8472,0.5333,0.8841,0.5926,0.7109
507,15,65,9,10,0.8081,0.8784,0.6,0.8725,0.6,0.8784,0.6122,0.8038
508,25,54,13,7,0.798,0.806,0.7812,0.8438,0.7812,0.806,0.7143,0.8165
509,25,56,6,12,0.8182,0.9032,0.6757,0.8615,0.6757,0.9032,0.7353,0.8509
510,22,59,8,10,0.8182,0.8806,0.6875,0.8676,0.6875,0.8806,0.7097,0.7773
511,21,62,4,12,0.8384,0.9394,0.6364,0.8857,0.6364,0.9394,0.7241,0.7984
512,22,62,5,10,0.8485,0.9254,0.6875,0.8921,0.6875,0.9254,0.7458,0.8899
513,16,64,6,13,0.8081,0.9143,0.5517,0.8707,0.5517,0.9143,0.6275,0.7131
514,31,53,4,11,0.8485,0.9298,0.7381,0.876,0.7381,0.9298,0.8052,0.8605
515,32,58,5,4,0.9091,0.9206,0.8889,0.928,0.8889,0.9206,0.8767,0.9142
516,24,62,6,7,0.8687,0.9118,0.7742,0.9051,0.7742,0.9118,0.7869,0.8349
517,34,48,9,8,0.8283,0.8421,0.8095,0.8496,0.8095,0.8421,0.8,0.8114
