round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
465,19,35,13,7,0.7297,0.7308,0.7292,0.6552,0.8277
466,15,36,12,11,0.6892,0.5769,0.75,0.566,0.7276
467,20,35,14,5,0.7432,0.8,0.7143,0.678,0.8335
468,14,36,10,14,0.6757,0.5,0.7826,0.5385,0.7182
469,14,41,10,9,0.7432,0.6087,0.8039,0.5957,0.7732
470,13,34,13,14,0.6351,0.4815,0.7234,0.4906,0.7313
471,10,44,10,10,0.7297,0.5,0.8148,0.5,0.7231
472,17,30,16,11,0.6351,0.6071,0.6522,0.5574,0.7624
473,11,39,16,8,0.6757,0.5789,0.7091,0.4783,0.6852
474,16,38,10,10,0.7297,0.6154,0.7917,0.6154,0.7829
