round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
504,25,65,6,6,0.8824,0.9155,0.8065,0.9155,0.8065,0.9155,0.8065,0.9119
505,9,78,5,10,0.8529,0.9398,0.4737,0.9123,0.4737,0.9398,0.5455,0.8472
506,22,70,5,5,0.902,0.9333,0.8148,0.9333,0.8148,0.9333,0.8148,0.8479
507,29,64,4,5,0.9118,0.9412,0.8529,0.9343,0.8529,0.9412,0.8657,0.9165
508,23,72,5,2,0.9314,0.9351,0.92,0.9536,0.92,0.9351,0.8679,0.9486
509,16,76,8,2,0.902,0.9048,0.8889,0.9383,0.8889,0.9048,0.7619,0.8823
510,23,73,2,4,0.9412,0.9733,0.8519,0.9605,0.8519,0.9733,0.8846,0.8815
511,25,63,6,8,0.8627,0.913,0.7576,0.9,0.7576,0.913,0.7812,0.9082
512,18,66,10,8,0.8235,0.8684,0.6923,0.88,0.6923,0.8684,0.6667,0.792
513,11,75,6,10,0.8431,0.9259,0.5238,0.9036,0.5238,0.9259,0.5789,0.7049
514,23,66,6,7,0.8725,0.9167,0.7667,0.9103,0.7667,0.9167,0.7797,0.8931
515,17,76,3,6,0.9118,0.962,0.7391,0.9441,0.7391,0.962,0.7907,0.8184
516,23,69,5,5,0.902,0.9324,0.8214,0.9324,0.8214,0.9324,0.8214,0.9097
517,27,70,1,4,0.951,0.9859,0.871,0.9655,0.871,0.9859,0.9153,0.9423
518,18,71,7,6,0.8725,0.9103,0.75,0.9161,0.75,0.9103,0.7347,0.859
519,25,65,5,7,0.8824,0.9286,0.7812,0.9155,0.7812,0.9286,0.8065,0.8732
520,17,74,5,6,0.8922,0.9367,0.7391,0.9308,0.7391,0.9367,0.7556,0.8222
521,21,71,4,6,0.902,0.9467,0.7778,0.9342,0.7778,0.9467,0.8077,0.8835
522,22,71,6,3,0.9118,0.9221,0.88,0.9404,0.88,0.9221,0.8302,0.9569
523,24,67,7,4,0.8922,0.9054,0.8571,0.9241,0.8571,0.9054,0.8136,0.9006
524,13,80,3,6,0.9118,0.9639,0.6842,0.9467,0.6842,0.9639,0.7429,0.8022
525,24,67,7,4,0.8922,0.9054,0.8571,0.9241,0.8571,0.9054,0.8136,0.9155
526,18,71,3,10,0.8725,0.9595,0.6429,0.9161,0.6429,0.9595,0.7347,0.8441
527,17,72,3,10,0.8725,0.96,0.6296,0.9172,0.6296,0.96,0.7234,0.8138
528,21,70,2,9,0.8922,0.9722,0.7,0.9272,0.7,0.9722,0.7925,0.9134
529,23,69,5,5,0.902,0.9324,0.8214,0.9324,0.8214,0.9324,0.8214,0.8842
530,22,72,4,4,0.9216,0.9474,0.8462,0.9474,0.8462,0.9474,0.8462,0.9266
531,21,67,5,9,0.8627,0.9306,0.7,0.9054,0.7,0.9306,0.75,0.8069
532,20,76,2,4,0.9412,0.9744,0.8333,0.962,0.8333,0.9744,0.8696,0.9231
533,24,71,5,2,0.9314,0.9342,0.9231,0.953,0.9231,0.9342,0.8727,0.9231
534,20,73,5,4,0.9118,0.9359,0.8333,0.9419,0.8333,0.9359,0.8163,0.8622
535,15,79,4,4,0.9216,0.9518,0.7895,0.9518,0.7895,0.9518,0.7895,0.9283
536,22,67,8,5,0.8725,0.8933,0.8148,0.9116,0.8148,0.8933,0.7719,0.8948
537,23,69,2,8,0.902,0.9718,0.7419,0.9324,0.7419,0.9718,0.8214,0.8137
538,31,62,6,3,0.9118,0.9118,0.9118,0.9323,0.9118,0.9118,0.8732,0.9057
539,19,74,6,3,0.9118,0.925,0.8636,0.9427,0.8636,0.925,0.8085,0.9313
540,26,70,1,5,0.9412,0.9859,0.8387,0.9589,0.8387,0.9859,0.8966,0.9041
541,20,68,3,11,0.8627,0.9577,0.6452,0.9067,0.6452,0.9577,0.7407,0.8028
542,26,69,4,3,0.9314,0.9452,0.8966,0.9517,0.8966,0.9452,0.8814,0.9339
543,23,72,5,2,0.9314,0.9351,0.92,0.9536,0.92,0.9351,0.8679,0.9532
544,21,73,2,6,0.9216,0.9733,0.7778,0.9481,0.7778,0.9733,0.84,0.8879
545,16,76,4,6,0.902,0.95,0.7273,0.9383,0.7273,0.95,0.7619,0.8915
546,19,69,6,8,0.8627,0.92,0.7037,0.9079,0.7037,0.92,0.7308,0.841
547,15,74,6,7,0.8725,0.925,0.6818,0.9193,0.6818,0.925,0.6977,0.8301
548,12,80,4,6,0.902,0.9524,0.6667,0.9412,0.6667,0.9524,0.7059,0.7804
549,19,67,9,7,0.8431,0.8816,0.7308,0.8933,0.7308,0.8816,0.7037,0.8396
550,22,71,5,4,0.9118,0.9342,0.8462,0.9404,0.8462,0.9342,0.8302,0.9155
551,29,62,5,6,0.8922,0.9254,0.8286,0.9185,0.8286,0.9254,0.8406,0.861
552,20,72,5,5,0.902,0.9351,0.8,0.9351,0.8,0.9351,0.8,0.8914
553,25,67,1,9,0.902,0.9853,0.7353,0.9306,0.7353,0.9853,0.8333,0.9031
554,21,67,6,8,0.8627,0.9178,0.7241,0.9054,0.7241,0.9178,0.75,0.7818
555,18,68,6,10,0.8431,0.9189,0.6429,0.8947,0.6429,0.9189,0.6923,0.7495
556,28,64,6,4,0.902,0.9143,0.875,0.9275,0.875,0.9143,0.8485,0.9295
557,21,67,6,8,0.8627,0.9178,0.7241,0.9054,0.7241,0.9178,0.75,0.7563
558,25,58,11,8,0.8137,0.8406,0.7576,0.8593,0.7576,0.8406,0.7246,0.8362
559,20,60,14,8,0.7843,0.8108,0.7143,0.8451,0.7143,0.8108,0.6452,0.7495
