round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
79,18,31,18,7,0.6622,0.72,0.6327,0.5902,0.8114
80,14,35,14,11,0.6622,0.56,0.7143,0.5283,0.6514
81,18,38,12,6,0.7568,0.75,0.76,0.6667,0.815
82,12,42,11,9,0.7297,0.5714,0.7925,0.5455,0.6765
83,16,30,17,11,0.6216,0.5926,0.6383,0.5333,0.7549
84,22,38,10,4,0.8108,0.8462,0.7917,0.7586,0.8742
85,16,33,18,7,0.6622,0.6957,0.6471,0.5614,0.7664
86,16,37,14,7,0.7162,0.6957,0.7255,0.6038,0.7954
87,18,32,20,4,0.6757,0.8182,0.6154,0.6,0.8156
88,15,31,21,7,0.6216,0.6818,0.5962,0.5172,0.7526
89,21,29,12,12,0.6757,0.6364,0.7073,0.6364,0.7421
90,25,29,13,7,0.7297,0.7812,0.6905,0.7143,0.7396
91,25,20,15,14,0.6081,0.641,0.5714,0.6329,0.7436
92,16,35,16,7,0.6892,0.6957,0.6863,0.5818,0.7579
93,22,35,10,7,0.7703,0.7586,0.7778,0.7213,0.872
94,18,35,14,7,0.7162,0.72,0.7143,0.6316,0.791
95,17,35,16,6,0.7027,0.7391,0.6863,0.6071,0.792
96,14,39,14,7,0.7162,0.6667,0.7358,0.5714,0.7754
97,12,41,10,11,0.7162,0.5217,0.8039,0.5333,0.688
98,19,41,9,5,0.8108,0.7917,0.82,0.7308,0.8333
99,21,27,16,10,0.6486,0.6774,0.6279,0.6176,0.7659
100,25,33,11,5,0.7838,0.8333,0.75,0.7576,0.8614
101,19,33,17,5,0.7027,0.7917,0.66,0.6333,0.83
102,19,37,13,5,0.7568,0.7917,0.74,0.6786,0.8908
103,20,33,15,6,0.7162,0.7692,0.6875,0.6557,0.7949
104,16,41,12,5,0.7703,0.7619,0.7736,0.6531,0.8428
105,19,29,15,11,0.6486,0.6333,0.6591,0.5938,0.722
106,18,36,12,8,0.7297,0.6923,0.75,0.6429,0.7973
107,12,38,12,12,0.6757,0.5,0.76,0.5,0.72
108,21,35,13,5,0.7568,0.8077,0.7292,0.7,0.8365
109,20,29,19,6,0.6622,0.7692,0.6042,0.6154,0.7708
110,14,29,25,6,0.5811,0.7,0.537,0.4746,0.6778
111,19,34,14,7,0.7162,0.7308,0.7083,0.6441,0.8942
112,16,35,13,10,0.6892,0.6154,0.7292,0.5818,0.7404
113,23,30,13,8,0.7162,0.7419,0.6977,0.6866,0.82
114,18,36,15,5,0.7297,0.7826,0.7059,0.6429,0.7494
115,19,34,16,5,0.7162,0.7917,0.68,0.6441,0.8117
116,14,34,19,7,0.6486,0.6667,0.6415,0.5185,0.6891
117,14,37,17,6,0.6892,0.7,0.6852,0.549,0.7333
118,20,32,17,5,0.7027,0.8,0.6531,0.6452,0.7976
119,12,40,15,7,0.7027,0.6316,0.7273,0.5217,0.8057
120,17,41,12,4,0.7838,0.8095,0.7736,0.68,0.8994
121,22,31,17,4,0.7162,0.8462,0.6458,0.6769,0.8253
122,21,25,18,10,0.6216,0.6774,0.5814,0.6,0.7067
123,23,31,14,6,0.7297,0.7931,0.6889,0.697,0.7954
124,20,35,14,5,0.7432,0.8,0.7143,0.678,0.8465
125,19,30,13,12,0.6622,0.6129,0.6977,0.6032,0.7577
126,14,30,23,7,0.5946,0.6667,0.566,0.4828,0.7332
127,15,36,18,5,0.6892,0.75,0.6667,0.566,0.8
128,12,34,18,10,0.6216,0.5455,0.6538,0.4615,0.6748
129,19,39,10,6,0.7838,0.76,0.7959,0.7037,0.8392
130,22,31,13,8,0.7162,0.7333,0.7045,0.6769,0.7788
131,21,31,9,13,0.7027,0.6176,0.775,0.6562,0.7176
132,17,32,14,11,0.6622,0.6071,0.6957,0.5763,0.691
133,19,33,14,8,0.7027,0.7037,0.7021,0.6333,0.7628
134,21,31,14,8,0.7027,0.7241,0.6889,0.6562,0.7954
135,20,33,16,5,0.7162,0.8,0.6735,0.6557,0.8269
136,17,36,13,8,0.7162,0.68,0.7347,0.6182,0.8335
137,21,25,15,13,0.6216,0.6176,0.625,0.6,0.7206
138,14,32,21,7,0.6216,0.6667,0.6038,0.5,0.7862
139,20,35,12,7,0.7432,0.7407,0.7447,0.678,0.7817
140,23,31,14,6,0.7297,0.7931,0.6889,0.697,0.8284
141,19,32,17,6,0.6892,0.76,0.6531,0.623,0.729
142,15,32,14,13,0.6351,0.5357,0.6957,0.5263,0.7112
143,16,35,16,7,0.6892,0.6957,0.6863,0.5818,0.7553
144,17,36,17,4,0.7162,0.8095,0.6792,0.6182,0.7898
145,17,31,15,11,0.6486,0.6071,0.6739,0.5667,0.6801
146,16,42,13,3,0.7838,0.8421,0.7636,0.6667,0.8871
147,22,32,11,9,0.7297,0.7097,0.7442,0.6875,0.7547
148,20,33,9,12,0.7162,0.625,0.7857,0.6557,0.7679
149,16,35,14,9,0.6892,0.64,0.7143,0.5818,0.7771
150,9,32,22,11,0.5541,0.45,0.5926,0.3529,0.6185
151,16,28,21,9,0.5946,0.64,0.5714,0.5161,0.6669
152,19,37,14,4,0.7568,0.8261,0.7255,0.6786,0.8099
153,16,38,13,7,0.7297,0.6957,0.7451,0.6154,0.8261
154,25,25,17,7,0.6757,0.7812,0.5952,0.6757,0.7507
155,20,34,14,6,0.7297,0.7692,0.7083,0.6667,0.8021
156,21,25,17,11,0.6216,0.6562,0.5952,0.6,0.7299
157,16,33,14,11,0.6622,0.5926,0.7021,0.5614,0.736
158,14,39,15,6,0.7162,0.7,0.7222,0.5714,0.7852
159,14,38,12,10,0.7027,0.5833,0.76,0.56,0.7442
160,16,28,19,11,0.5946,0.5926,0.5957,0.5161,0.7037
161,18,39,11,6,0.7703,0.75,0.78,0.6792,0.8233
162,13,38,12,11,0.6892,0.5417,0.76,0.5306,0.6833
163,13,41,14,6,0.7297,0.6842,0.7455,0.5652,0.8325
164,16,31,15,12,0.6351,0.5714,0.6739,0.5424,0.6157
165,19,36,9,10,0.7432,0.6552,0.8,0.6667,0.7885
166,16,36,13,9,0.7027,0.64,0.7347,0.5926,0.7143
167,14,43,15,2,0.7703,0.875,0.7414,0.6222,0.8825
168,17,35,13,9,0.7027,0.6538,0.7292,0.6071,0.7764
169,15,40,13,6,0.7432,0.7143,0.7547,0.6122,0.8023
170,22,31,16,5,0.7162,0.8148,0.6596,0.6769,0.8779
171,19,35,12,8,0.7297,0.7037,0.7447,0.6552,0.8432
172,17,33,15,9,0.6757,0.6538,0.6875,0.5862,0.73
173,19,32,16,7,0.6892,0.7308,0.6667,0.623,0.7885
174,19,31,19,5,0.6757,0.7917,0.62,0.6129,0.7967
175,18,33,12,11,0.6892,0.6207,0.7333,0.6102,0.7425
176,22,29,13,10,0.6892,0.6875,0.6905,0.6567,0.7388
177,20,37,11,6,0.7703,0.7692,0.7708,0.7018,0.871
178,18,36,15,5,0.7297,0.7826,0.7059,0.6429,0.8329
179,21,33,13,7,0.7297,0.75,0.7174,0.6774,0.7997
180,14,37,12,11,0.6892,0.56,0.7551,0.549,0.671
181,15,27,20,12,0.5676,0.5556,0.5745,0.4839,0.5957
182,16,29,21,8,0.6081,0.6667,0.58,0.5246,0.6817
183,20,30,17,7,0.6757,0.7407,0.6383,0.625,0.8156
184,24,33,11,6,0.7703,0.8,0.75,0.7385,0.8341
185,21,26,14,13,0.6351,0.6176,0.65,0.6087,0.7257
186,12,41,14,7,0.7162,0.6316,0.7455,0.5333,0.755
187,14,31,17,12,0.6081,0.5385,0.6458,0.4912,0.625
188,26,25,13,10,0.6892,0.7222,0.6579,0.6933,0.7639
189,15,35,14,10,0.6757,0.6,0.7143,0.5556,0.7665
190,20,30,19,5,0.6757,0.8,0.6122,0.625,0.831
191,21,27,19,7,0.6486,0.75,0.587,0.6176,0.7811
192,21,28,17,8,0.6622,0.7241,0.6222,0.6269,0.7525
193,12,42,13,7,0.7297,0.6316,0.7636,0.5455,0.7388
194,12,35,17,10,0.6351,0.5455,0.6731,0.4706,0.7019
195,25,32,10,7,0.7703,0.7812,0.7619,0.7463,0.8653
196,19,34,12,9,0.7162,0.6786,0.7391,0.6441,0.7407
197,24,28,16,6,0.7027,0.8,0.6364,0.6857,0.8258
198,17,35,11,11,0.7027,0.6071,0.7609,0.6071,0.7585
199,18,36,11,9,0.7297,0.6667,0.766,0.6429,0.6935
200,19,35,16,4,0.7297,0.8261,0.6863,0.6552,0.8372
201,10,33,20,11,0.5811,0.4762,0.6226,0.3922,0.6056
202,17,31,15,11,0.6486,0.6071,0.6739,0.5667,0.705
203,22,32,14,6,0.7297,0.7857,0.6957,0.6875,0.8486
204,14,28,24,8,0.5676,0.6364,0.5385,0.4667,0.7177
205,19,29,20,6,0.6486,0.76,0.5918,0.5938,0.7469
206,17,25,24,8,0.5676,0.68,0.5102,0.5152,0.6759
207,10,38,15,11,0.6486,0.4762,0.717,0.4348,0.6658
208,19,32,13,10,0.6892,0.6552,0.7111,0.623,0.6498
209,24,28,14,8,0.7027,0.75,0.6667,0.6857,0.7902
210,14,27,22,11,0.5541,0.56,0.551,0.459,0.5804
211,18,32,17,7,0.6757,0.72,0.6531,0.6,0.7682
212,21,27,16,10,0.6486,0.6774,0.6279,0.6176,0.7344
213,17,36,16,5,0.7162,0.7727,0.6923,0.6182,0.7955
214,20,30,20,4,0.6757,0.8333,0.6,0.625,0.7775
215,18,28,18,10,0.6216,0.6429,0.6087,0.5625,0.7042
216,11,39,17,7,0.6757,0.6111,0.6964,0.4783,0.6925
217,17,32,21,4,0.6622,0.8095,0.6038,0.5763,0.7978
218,16,39,12,7,0.7432,0.6957,0.7647,0.6275,0.7877
219,19,32,17,6,0.6892,0.76,0.6531,0.623,0.7886
220,21,27,17,9,0.6486,0.7,0.6136,0.6176,0.6636
221,10,40,13,11,0.6757,0.4762,0.7547,0.4545,0.6532
222,15,35,10,14,0.6757,0.5172,0.7778,0.5556,0.6851
223,18,36,11,9,0.7297,0.6667,0.766,0.6429,0.7991
224,20,30,15,9,0.6757,0.6897,0.6667,0.625,0.7693
225,19,32,19,4,0.6892,0.8261,0.6275,0.623,0.8423
226,14,34,14,12,0.6486,0.5385,0.7083,0.5185,0.7051
227,20,36,10,8,0.7568,0.7143,0.7826,0.6897,0.8486
228,21,38,13,2,0.7973,0.913,0.7451,0.7368,0.9071
229,19,27,16,12,0.6216,0.6129,0.6279,0.5758,0.6789
230,15,37,16,6,0.7027,0.7143,0.6981,0.5769,0.8356
231,13,37,15,9,0.6757,0.5909,0.7115,0.52,0.6801
232,15,39,16,4,0.7297,0.7895,0.7091,0.6,0.8641
233,16,31,21,6,0.6351,0.7273,0.5962,0.5424,0.7981
234,15,37,15,7,0.7027,0.6818,0.7115,0.5769,0.7797
235,16,36,12,10,0.7027,0.6154,0.75,0.5926,0.7692
236,25,32,13,4,0.7703,0.8621,0.7111,0.7463,0.8812
237,16,33,18,7,0.6622,0.6957,0.6471,0.5614,0.7477
238,21,34,12,7,0.7432,0.75,0.7391,0.6885,0.7966
239,22,28,14,10,0.6757,0.6875,0.6667,0.6471,0.7396
240,16,31,15,12,0.6351,0.5714,0.6739,0.5424,0.6949
241,20,32,19,3,0.7027,0.8696,0.6275,0.6452,0.8355
242,24,21,20,9,0.6081,0.7273,0.5122,0.6234,0.7517
243,16,33,16,9,0.6622,0.64,0.6735,0.5614,0.7176
244,26,21,15,12,0.6351,0.6842,0.5833,0.6582,0.7412
245,21,31,16,6,0.7027,0.7778,0.6596,0.6562,0.7715
246,17,29,21,7,0.6216,0.7083,0.58,0.5484,0.7267
247,17,34,14,9,0.6892,0.6538,0.7083,0.5965,0.7412
248,17,37,16,4,0.7297,0.8095,0.6981,0.6296,0.841
249,18,35,15,6,0.7162,0.75,0.7,0.6316,0.8117
250,21,28,20,5,0.6622,0.8077,0.5833,0.6269,0.7981
251,21,33,12,8,0.7297,0.7241,0.7333,0.6774,0.813
252,22,29,13,10,0.6892,0.6875,0.6905,0.6567,0.7812
253,13,38,14,9,0.6892,0.5909,0.7308,0.5306,0.7456
254,14,34,16,10,0.6486,0.5833,0.68,0.5185,0.6575
255,14,36,12,12,0.6757,0.5385,0.75,0.5385,0.6506
256,19,41,10,4,0.8108,0.8261,0.8039,0.7308,0.8849
257,21,30,17,6,0.6892,0.7778,0.6383,0.6462,0.8329
258,16,33,14,11,0.6622,0.5926,0.7021,0.5614,0.658
259,24,32,10,8,0.7568,0.75,0.7619,0.7273,0.808
260,19,35,12,8,0.7297,0.7037,0.7447,0.6552,0.747
261,16,34,20,4,0.6757,0.8,0.6296,0.5714,0.813
262,14,39,10,11,0.7162,0.56,0.7959,0.5714,0.7624
263,20,30,17,7,0.6757,0.7407,0.6383,0.625,0.7612
264,8,38,22,6,0.6216,0.5714,0.6333,0.3636,0.7
265,20,33,14,7,0.7162,0.7407,0.7021,0.6557,0.7699
266,22,27,13,12,0.6622,0.6471,0.675,0.6377,0.775
267,18,35,16,5,0.7162,0.7826,0.6863,0.6316,0.8031
268,22,32,8,12,0.7297,0.6471,0.8,0.6875,0.8015
269,21,25,22,6,0.6216,0.7778,0.5319,0.6,0.8077
270,17,35,15,7,0.7027,0.7083,0.7,0.6071,0.8017
271,20,30,15,9,0.6757,0.6897,0.6667,0.625,0.7824
272,20,35,8,11,0.7432,0.6452,0.814,0.678,0.811
273,23,26,15,10,0.6622,0.697,0.6341,0.6479,0.779
274,15,31,18,10,0.6216,0.6,0.6327,0.5172,0.6833
275,22,34,11,7,0.7568,0.7586,0.7556,0.7097,0.8023
276,16,28,21,9,0.5946,0.64,0.5714,0.5161,0.6596
277,14,33,19,8,0.6351,0.6364,0.6346,0.5091,0.75
278,13,46,10,5,0.7973,0.7222,0.8214,0.6341,0.8244
279,17,36,13,8,0.7162,0.68,0.7347,0.6182,0.7616
280,27,28,17,2,0.7432,0.931,0.6222,0.7397,0.8314
281,18,33,12,11,0.6892,0.6207,0.7333,0.6102,0.728
282,13,43,12,6,0.7568,0.6842,0.7818,0.5909,0.7904
283,12,35,17,10,0.6351,0.5455,0.6731,0.4706,0.6687
284,15,33,18,8,0.6486,0.6522,0.6471,0.5357,0.7903
285,22,31,13,8,0.7162,0.7333,0.7045,0.6769,0.8197
286,14,35,13,12,0.6622,0.5385,0.7292,0.5283,0.6907
287,16,27,23,8,0.5811,0.6667,0.54,0.5079,0.6983
288,23,27,18,6,0.6757,0.7931,0.6,0.6571,0.7931
289,20,37,13,4,0.7703,0.8333,0.74,0.7018,0.8908
290,24,25,18,7,0.6622,0.7742,0.5814,0.6575,0.7629
291,22,29,15,8,0.6892,0.7333,0.6591,0.6567,0.7924
292,21,34,14,5,0.7432,0.8077,0.7083,0.6885,0.8942
293,15,39,16,4,0.7297,0.7895,0.7091,0.6,0.8144
294,19,29,12,14,0.6486,0.5758,0.7073,0.5938,0.7058
295,20,28,20,6,0.6486,0.7692,0.5833,0.6061,0.7508
296,16,32,18,8,0.6486,0.6667,0.64,0.5517,0.6942
297,24,26,15,9,0.6757,0.7273,0.6341,0.6667,0.7214
298,20,41,9,4,0.8243,0.8333,0.82,0.7547,0.9075
299,21,31,16,6,0.7027,0.7778,0.6596,0.6562,0.7407
300,14,36,14,10,0.6757,0.5833,0.72,0.5385,0.6967
301,13,40,13,8,0.7162,0.619,0.7547,0.5532,0.6658
302,16,30,20,8,0.6216,0.6667,0.6,0.5333,0.7283
303,14,40,14,6,0.7297,0.7,0.7407,0.5833,0.813
304,28,28,12,6,0.7568,0.8235,0.7,0.7568,0.8449
305,14,39,15,6,0.7162,0.7,0.7222,0.5714,0.787
306,20,34,9,11,0.7297,0.6452,0.7907,0.6667,0.7007
307,20,26,19,9,0.6216,0.6897,0.5778,0.5882,0.6621
308,23,34,11,6,0.7703,0.7931,0.7556,0.7302,0.872
309,23,29,16,6,0.7027,0.7931,0.6444,0.6765,0.7609
310,19,41,9,5,0.8108,0.7917,0.82,0.7308,0.8258
311,23,28,13,10,0.6892,0.697,0.6829,0.6667,0.7554
312,21,31,13,9,0.7027,0.7,0.7045,0.6562,0.728
313,24,25,19,6,0.6622,0.8,0.5682,0.6575,0.7682
314,13,37,18,6,0.6757,0.6842,0.6727,0.52,0.7914
315,14,33,17,10,0.6351,0.5833,0.66,0.5091,0.7258
316,17,28,17,12,0.6081,0.5862,0.6222,0.5397,0.7218
317,21,32,12,9,0.7162,0.7,0.7273,0.6667,0.8295
318,18,36,12,8,0.7297,0.6923,0.75,0.6429,0.7604
319,21,28,21,4,0.6622,0.84,0.5714,0.6269,0.7894
320,21,30,19,4,0.6892,0.84,0.6122,0.6462,0.8506
321,23,32,15,4,0.7432,0.8519,0.6809,0.7077,0.892
322,21,32,12,9,0.7162,0.7,0.7273,0.6667,0.7803
323,22,30,12,10,0.7027,0.6875,0.7143,0.6667,0.7396
324,15,39,13,7,0.7297,0.6818,0.75,0.6,0.8234
325,12,41,12,9,0.7162,0.5714,0.7736,0.5333,0.805
326,15,40,9,10,0.7432,0.6,0.8163,0.6122,0.7804
327,20,34,11,9,0.7297,0.6897,0.7556,0.6667,0.7609
328,24,30,12,8,0.7297,0.75,0.7143,0.7059,0.785
329,14,38,16,6,0.7027,0.7,0.7037,0.56,0.7713
330,17,35,17,5,0.7027,0.7727,0.6731,0.6071,0.7981
331,15,32,15,12,0.6351,0.5556,0.6809,0.5263,0.6604
332,18,35,16,5,0.7162,0.7826,0.6863,0.6316,0.8406
333,15,38,13,8,0.7162,0.6522,0.7451,0.5882,0.7749
334,14,34,20,6,0.6486,0.7,0.6296,0.5185,0.8157
335,16,37,7,14,0.7162,0.5333,0.8409,0.6038,0.7076
336,19,36,12,7,0.7432,0.7308,0.75,0.6667,0.8053
337,18,29,19,8,0.6351,0.6923,0.6042,0.5714,0.738
338,21,33,14,6,0.7297,0.7778,0.7021,0.6774,0.8306
339,16,28,23,7,0.5946,0.6957,0.549,0.5161,0.7195
340,17,36,10,11,0.7162,0.6071,0.7826,0.6182,0.7065
341,17,34,17,6,0.6892,0.7391,0.6667,0.5965,0.7656
342,15,34,12,13,0.6622,0.5357,0.7391,0.5455,0.6949
343,17,30,17,10,0.6351,0.6296,0.6383,0.5574,0.7612
344,26,29,10,9,0.7432,0.7429,0.7436,0.7324,0.8513
345,17,37,13,7,0.7297,0.7083,0.74,0.6296,0.815
346,20,32,13,9,0.7027,0.6897,0.7111,0.6452,0.7579
347,15,28,19,12,0.5811,0.5556,0.5957,0.4918,0.5839
348,13,36,15,10,0.6622,0.5652,0.7059,0.5098,0.7101
349,15,33,17,9,0.6486,0.625,0.66,0.5357,0.6758
350,18,35,16,5,0.7162,0.7826,0.6863,0.6316,0.8014
351,20,31,11,12,0.6892,0.625,0.7381,0.6349,0.7098
352,16,38,12,8,0.7297,0.6667,0.76,0.6154,0.7358
353,12,38,17,7,0.6757,0.6316,0.6909,0.5,0.7206
354,16,35,14,9,0.6892,0.64,0.7143,0.5818,0.7861
355,22,32,14,6,0.7297,0.7857,0.6957,0.6875,0.8012
356,25,33,13,3,0.7838,0.8929,0.7174,0.7576,0.837
357,19,30,22,3,0.6622,0.8636,0.5769,0.6032,0.8671
358,22,29,16,7,0.6892,0.7586,0.6444,0.6567,0.8352
359,15,32,22,5,0.6351,0.75,0.5926,0.5263,0.7889
360,13,37,16,8,0.6757,0.619,0.6981,0.52,0.6936
361,23,26,18,7,0.6622,0.7667,0.5909,0.6479,0.7932
362,19,33,15,7,0.7027,0.7308,0.6875,0.6333,0.8213
363,21,30,14,9,0.6892,0.7,0.6818,0.6462,0.7553
364,18,28,19,9,0.6216,0.6667,0.5957,0.5625,0.7447
365,18,37,12,7,0.7432,0.72,0.7551,0.6545,0.8327
366,22,38,8,6,0.8108,0.7857,0.8261,0.7586,0.875
367,13,39,17,5,0.7027,0.7222,0.6964,0.5417,0.8006
368,16,36,18,4,0.7027,0.8,0.6667,0.5926,0.8194
369,21,32,13,8,0.7162,0.7241,0.7111,0.6667,0.7939
370,18,33,15,8,0.6892,0.6923,0.6875,0.6102,0.8005
371,20,29,17,8,0.6622,0.7143,0.6304,0.6154,0.7539
372,17,35,13,9,0.7027,0.6538,0.7292,0.6071,0.7468
373,24,23,18,9,0.6351,0.7273,0.561,0.64,0.7376
374,17,33,15,9,0.6757,0.6538,0.6875,0.5862,0.7364
375,15,30,19,10,0.6081,0.6,0.6122,0.5085,0.671
376,23,31,13,7,0.7297,0.7667,0.7045,0.697,0.8212
377,22,28,17,7,0.6757,0.7586,0.6222,0.6471,0.764
378,14,39,14,7,0.7162,0.6667,0.7358,0.5714,0.7907
379,18,36,15,5,0.7297,0.7826,0.7059,0.6429,0.769
380,27,24,16,7,0.6892,0.7941,0.6,0.7013,0.7162
381,24,30,9,11,0.7297,0.6857,0.7692,0.7059,0.7905
382,14,34,15,11,0.6486,0.56,0.6939,0.5185,0.6555
383,19,35,17,3,0.7297,0.8636,0.6731,0.6552,0.8663
384,15,42,13,4,0.7703,0.7895,0.7636,0.6383,0.8077
385,16,33,20,5,0.6622,0.7619,0.6226,0.5614,0.7817
386,23,29,16,6,0.7027,0.7931,0.6444,0.6765,0.7801
387,12,32,22,8,0.5946,0.6,0.5926,0.4444,0.7093
388,18,39,11,6,0.7703,0.75,0.78,0.6792,0.8567
389,20,32,13,9,0.7027,0.6897,0.7111,0.6452,0.7663
390,18,31,16,9,0.6622,0.6667,0.6596,0.5902,0.7415
391,18,36,14,6,0.7297,0.75,0.72,0.6429,0.855
392,13,38,13,10,0.6892,0.5652,0.7451,0.5306,0.6769
393,22,26,14,12,0.6486,0.6471,0.65,0.6286,0.7125
394,26,27,14,7,0.7162,0.7879,0.6585,0.7123,0.7997
395,25,32,8,9,0.7703,0.7353,0.8,0.7463,0.8074
396,24,28,14,8,0.7027,0.75,0.6667,0.6857,0.8207
397,17,42,11,4,0.7973,0.8095,0.7925,0.6939,0.8688
398,15,38,14,7,0.7162,0.6818,0.7308,0.5882,0.785
399,15,32,21,6,0.6351,0.7143,0.6038,0.5263,0.7502
400,11,35,21,7,0.6216,0.6111,0.625,0.44,0.6994
401,17,26,18,13,0.5811,0.5667,0.5909,0.5231,0.6144
402,19,38,15,2,0.7703,0.9048,0.717,0.6909,0.9093
403,18,33,12,11,0.6892,0.6207,0.7333,0.6102,0.7632
404,18,26,12,18,0.5946,0.5,0.6842,0.5455,0.6477
405,15,42,9,8,0.7703,0.6522,0.8235,0.6383,0.7298
