round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
522,18,36,4,9,0.806,0.6667,0.9,0.7347,0.8935
523,15,43,2,7,0.8657,0.6818,0.9556,0.7692,0.9576
524,13,43,6,5,0.8358,0.7222,0.8776,0.7027,0.8787
525,14,38,4,11,0.7761,0.56,0.9048,0.6512,0.821
526,9,45,5,8,0.806,0.5294,0.9,0.5806,0.7882
527,14,41,7,5,0.8209,0.7368,0.8542,0.7,0.8772
528,13,35,8,11,0.7164,0.5417,0.814,0.5778,0.7897
529,14,40,5,8,0.806,0.6364,0.8889,0.6829,0.8778
530,20,35,2,10,0.8209,0.6667,0.9459,0.7692,0.8811
531,21,41,1,4,0.9254,0.84,0.9762,0.8936,0.9619
532,16,42,4,5,0.8657,0.7619,0.913,0.7805,0.9234
533,15,39,4,9,0.806,0.625,0.907,0.6977,0.8915
534,16,39,6,6,0.8209,0.7273,0.8667,0.7273,0.9051
535,16,31,8,12,0.7015,0.5714,0.7949,0.6154,0.8361
536,14,42,5,6,0.8358,0.7,0.8936,0.7179,0.9128
537,10,39,7,11,0.7313,0.4762,0.8478,0.5263,0.8333
538,12,43,5,7,0.8209,0.6316,0.8958,0.6667,0.8377
539,8,54,2,3,0.9254,0.7273,0.9643,0.7619,0.9692
540,18,37,2,10,0.8209,0.6429,0.9487,0.75,0.9441
541,9,48,4,6,0.8507,0.6,0.9231,0.6429,0.8128
542,16,35,4,12,0.7612,0.5714,0.8974,0.6667,0.8947
543,15,47,1,4,0.9254,0.7895,0.9792,0.8571,0.9605
544,16,39,3,9,0.8209,0.64,0.9286,0.7273,0.9324
545,18,38,2,9,0.8358,0.6667,0.95,0.766,0.9
546,18,40,2,7,0.8657,0.72,0.9524,0.8,0.939
547,12,47,3,5,0.8806,0.7059,0.94,0.75,0.9153
548,19,40,2,6,0.8806,0.76,0.9524,0.8261,0.9581
549,13,44,3,7,0.8507,0.65,0.9362,0.7222,0.883
550,14,41,3,9,0.8209,0.6087,0.9318,0.7,0.8617
551,20,36,5,6,0.8358,0.7692,0.878,0.7843,0.9156
552,22,33,2,10,0.8209,0.6875,0.9429,0.7857,0.8866
553,16,38,3,10,0.806,0.6154,0.9268,0.7111,0.8546
554,9,49,5,4,0.8657,0.6923,0.9074,0.6667,0.9345
555,15,43,1,8,0.8657,0.6522,0.9773,0.7692,0.8854
556,18,39,3,7,0.8507,0.72,0.9286,0.7826,0.9038
557,20,38,2,7,0.8657,0.7407,0.95,0.8163,0.9185
558,10,45,3,9,0.8209,0.5263,0.9375,0.625,0.8783
559,17,42,2,6,0.8806,0.7391,0.9545,0.8095,0.9318
560,16,44,2,5,0.8955,0.7619,0.9565,0.8205,0.9379
561,23,37,2,5,0.8955,0.8214,0.9487,0.8679,0.9277
562,15,42,3,7,0.8507,0.6818,0.9333,0.75,0.9263
563,15,46,4,2,0.9104,0.8824,0.92,0.8333,0.9612
564,11,46,2,8,0.8507,0.5789,0.9583,0.6875,0.8904
565,14,41,1,11,0.8209,0.56,0.9762,0.7,0.899
