round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
357,17,55,12,15,0.7273,0.8209,0.5312,0.8029,0.5312,0.8209,0.5574,0.7948
358,18,59,12,10,0.7778,0.831,0.6429,0.8429,0.6429,0.831,0.6207,0.8013
359,22,53,12,12,0.7576,0.8154,0.6471,0.8154,0.6471,0.8154,0.6471,0.8484
360,24,51,8,16,0.7576,0.8644,0.6,0.8095,0.6,0.8644,0.6667,0.8076
361,21,52,13,13,0.7374,0.8,0.6176,0.8,0.6176,0.8,0.6176,0.8204
362,31,49,8,11,0.8081,0.8596,0.7381,0.8376,0.7381,0.8596,0.7654,0.8617
363,20,63,7,9,0.8384,0.9,0.6897,0.8873,0.6897,0.9,0.7143,0.8261
364,17,58,14,10,0.7576,0.8056,0.6296,0.8286,0.6296,0.8056,0.5862,0.8158
365,23,48,17,11,0.7172,0.7385,0.6765,0.7742,0.6765,0.7385,0.6216,0.8258
366,25,53,9,12,0.7879,0.8548,0.6757,0.8346,0.6757,0.8548,0.7042,0.8487
367,33,52,9,5,0.8586,0.8525,0.8684,0.8814,0.8684,0.8525,0.825,0.9435
368,28,54,11,6,0.8283,0.8308,0.8235,0.864,0.8235,0.8308,0.7671,0.8964
369,27,49,11,12,0.7677,0.8167,0.6923,0.8099,0.6923,0.8167,0.7013,0.8376
370,31,48,10,10,0.798,0.8276,0.7561,0.8276,0.7561,0.8276,0.7561,0.9201
371,21,57,11,10,0.7879,0.8382,0.6774,0.8444,0.6774,0.8382,0.6667,0.8534
372,21,52,13,13,0.7374,0.8,0.6176,0.8,0.6176,0.8,0.6176,0.8244
373,24,51,11,13,0.7576,0.8226,0.6486,0.8095,0.6486,0.8226,0.6667,0.8304
374,32,51,10,6,0.8384,0.8361,0.8421,0.8644,0.8421,0.8361,0.8,0.8762
375,20,58,10,11,0.7879,0.8529,0.6452,0.8467,0.6452,0.8529,0.6557,0.8387
376,27,46,9,17,0.7374,0.8364,0.6136,0.7797,0.6136,0.8364,0.675,0.8347
377,29,52,11,7,0.8182,0.8254,0.8056,0.8525,0.8056,0.8254,0.7632,0.9162
378,22,56,12,9,0.7879,0.8235,0.7097,0.8421,0.7097,0.8235,0.6769,0.8544
379,27,56,6,10,0.8384,0.9032,0.7297,0.875,0.7297,0.9032,0.7714,0.8862
380,20,57,8,14,0.7778,0.8769,0.5882,0.8382,0.5882,0.8769,0.6452,0.8701
381,37,51,8,3,0.8889,0.8644,0.925,0.9027,0.925,0.8644,0.8706,0.9682
382,23,51,14,11,0.7475,0.7846,0.6765,0.8031,0.6765,0.7846,0.6479,0.8213
383,23,50,15,11,0.7374,0.7692,0.6765,0.7937,0.6765,0.7692,0.6389,0.8226
384,23,56,10,10,0.798,0.8485,0.697,0.8485,0.697,0.8485,0.697,0.8783
385,27,54,9,9,0.8182,0.8571,0.75,0.8571,0.75,0.8571,0.75,0.8849
386,25,45,16,13,0.7071,0.7377,0.6579,0.7563,0.6579,0.7377,0.6329,0.8046
387,28,54,7,10,0.8283,0.8852,0.7368,0.864,0.7368,0.8852,0.7671,0.9012
388,20,59,11,9,0.798,0.8429,0.6897,0.8551,0.6897,0.8429,0.6667,0.7596
389,26,50,13,10,0.7677,0.7937,0.7222,0.813,0.7222,0.7937,0.6933,0.8496
390,28,45,13,13,0.7374,0.7759,0.6829,0.7759,0.6829,0.7759,0.6829,0.7641
391,19,54,11,15,0.7374,0.8308,0.5588,0.806,0.5588,0.8308,0.5938,0.8643
392,24,58,7,10,0.8283,0.8923,0.7059,0.8722,0.7059,0.8923,0.7385,0.8326
393,25,54,12,8,0.798,0.8182,0.7576,0.8438,0.7576,0.8182,0.7143,0.8393
394,30,51,10,8,0.8182,0.8361,0.7895,0.85,0.7895,0.8361,0.7692,0.9107
395,22,60,10,7,0.8283,0.8571,0.7586,0.8759,0.7586,0.8571,0.7213,0.8635
396,21,64,7,7,0.8586,0.9014,0.75,0.9014,0.75,0.9014,0.75,0.8234
397,20,59,6,14,0.798,0.9077,0.5882,0.8551,0.5882,0.9077,0.6667,0.8584
398,20,51,19,9,0.7172,0.7286,0.6897,0.7846,0.6897,0.7286,0.5882,0.7966
399,20,63,9,7,0.8384,0.875,0.7407,0.8873,0.7407,0.875,0.7143,0.8822
400,30,47,11,11,0.7778,0.8103,0.7317,0.8103,0.7317,0.8103,0.7317,0.8112
401,17,54,13,15,0.7172,0.806,0.5312,0.7941,0.5312,0.806,0.5484,0.7887
402,27,55,6,11,0.8283,0.9016,0.7105,0.8661,0.7105,0.9016,0.7606,0.8736
403,22,54,12,11,0.7677,0.8182,0.6667,0.8244,0.6667,0.8182,0.6567,0.8365
404,23,62,4,10,0.8586,0.9394,0.697,0.8986,0.697,0.9394,0.7667,0.8682
405,25,48,13,13,0.7374,0.7869,0.6579,0.7869,0.6579,0.7869,0.6579,0.8024
406,21,47,17,14,0.6869,0.7344,0.6,0.752,0.6,0.7344,0.5753,0.7978
407,22,58,11,8,0.8081,0.8406,0.7333,0.8593,0.7333,0.8406,0.6984,0.913
408,23,63,6,7,0.8687,0.913,0.7667,0.9065,0.7667,0.913,0.7797,0.8894
409,23,52,11,13,0.7576,0.8254,0.6389,0.8125,0.6389,0.8254,0.6571,0.8391
410,26,48,9,16,0.7475,0.8421,0.619,0.7934,0.619,0.8421,0.6753,0.8016
411,21,55,13,10,0.7677,0.8088,0.6774,0.8271,0.6774,0.8088,0.6462,0.8534
412,23,57,10,9,0.8081,0.8507,0.7188,0.8571,0.7188,0.8507,0.7077,0.8974
413,21,53,10,15,0.7475,0.8413,0.5833,0.8092,0.5833,0.8413,0.6269,0.8285
414,20,52,20,7,0.7273,0.7222,0.7407,0.7939,0.7407,0.7222,0.597,0.8498
415,19,58,11,11,0.7778,0.8406,0.6333,0.8406,0.6333,0.8406,0.6333,0.8193
416,28,45,9,17,0.7374,0.8333,0.6222,0.7759,0.6222,0.8333,0.6829,0.8658
417,16,55,17,11,0.7172,0.7639,0.5926,0.7971,0.5926,0.7639,0.5333,0.7932
418,23,55,10,11,0.7879,0.8462,0.6765,0.8397,0.6765,0.8462,0.6866,0.8389
419,33,44,12,10,0.7778,0.7857,0.7674,0.8,0.7674,0.7857,0.75,0.8717
420,18,46,18,17,0.6465,0.7188,0.5143,0.7244,0.5143,0.7188,0.507,0.7612
421,28,47,11,13,0.7576,0.8103,0.6829,0.7966,0.6829,0.8103,0.7,0.8503
