round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
789,20,44,7,4,0.8533,0.8333,0.8627,0.7843,0.8807
790,21,43,7,4,0.8533,0.84,0.86,0.7925,0.9072
791,20,45,7,3,0.8667,0.8696,0.8654,0.8,0.9448
792,18,47,6,4,0.8667,0.8182,0.8868,0.7826,0.8748
793,12,52,9,2,0.8533,0.8571,0.8525,0.6857,0.9057
794,17,53,4,1,0.9333,0.9444,0.9298,0.8718,0.9727
795,13,49,9,4,0.8267,0.7647,0.8448,0.6667,0.8438
796,18,48,6,3,0.88,0.8571,0.8889,0.8,0.925
797,14,46,13,2,0.8,0.875,0.7797,0.6512,0.8983
798,13,47,10,5,0.8,0.7222,0.8246,0.6341,0.8679
799,21,47,6,1,0.9067,0.9545,0.8868,0.8571,0.9567
800,20,47,4,4,0.8933,0.8333,0.9216,0.8333,0.915
801,18,49,6,2,0.8933,0.9,0.8909,0.8182,0.9264
802,13,49,9,4,0.8267,0.7647,0.8448,0.6667,0.8463
803,22,42,7,4,0.8533,0.8462,0.8571,0.8,0.8681
804,17,41,16,1,0.7733,0.9444,0.7193,0.6667,0.8177
805,22,41,8,4,0.84,0.8462,0.8367,0.7857,0.8603
806,17,50,5,3,0.8933,0.85,0.9091,0.8095,0.8868
807,15,48,9,3,0.84,0.8333,0.8421,0.7143,0.8904
808,22,39,11,3,0.8133,0.88,0.78,0.7586,0.8772
809,17,53,3,2,0.9333,0.8947,0.9464,0.8718,0.9756
810,19,46,6,4,0.8667,0.8261,0.8846,0.7917,0.837
811,17,48,6,4,0.8667,0.8095,0.8889,0.7727,0.8836
812,17,44,10,4,0.8133,0.8095,0.8148,0.7083,0.9056
813,18,46,7,4,0.8533,0.8182,0.8679,0.766,0.8576
814,13,46,11,5,0.7867,0.7222,0.807,0.619,0.7768
815,17,47,7,4,0.8533,0.8095,0.8704,0.7556,0.8827
816,13,55,7,0,0.9067,1.0,0.8871,0.7879,0.9727
817,16,47,8,4,0.84,0.8,0.8545,0.7273,0.8491
818,21,40,12,2,0.8133,0.913,0.7692,0.75,0.9059
819,21,38,10,6,0.7867,0.7778,0.7917,0.7241,0.809
820,9,46,9,11,0.7333,0.45,0.8364,0.4737,0.6809
821,9,53,4,9,0.8267,0.5,0.9298,0.5806,0.8002
822,12,51,8,4,0.84,0.75,0.8644,0.6667,0.8464
823,11,50,10,4,0.8133,0.7333,0.8333,0.6111,0.8772
824,17,49,6,3,0.88,0.85,0.8909,0.7907,0.9091
