Component,Top_Rank,Step_Index,SD_Value,Mean_Displacement_mm,Max_Displacement_mm,Mean_Inward_Atrophy_mm,Mean_Outward_Expansion_mm
PLS1,1,20,-1.0,0.024622160389394906,0.053286139379051856,0.005441715082972224,0.0051702298779505215
PLS1,1,21,-0.9,0.02215994435045542,0.04795752544114666,0.004897543574675003,0.00465320689015547
PLS1,1,22,-0.8,0.019697728311515925,0.042628911503241475,0.0043533720663777795,0.004136183902360417
PLS1,1,23,-0.7,0.01723551227257644,0.037300297565336295,0.0038092005580805566,0.0036191609145653646
PLS1,1,24,-0.6,0.014773296233636945,0.031971683627431094,0.003265029049783334,0.0031021379267703124
PLS1,1,25,-0.5,0.012311080194697456,0.026643069689525928,0.002720857541486112,0.0025851149389752607
PLS1,1,26,-0.4,0.009848864155757963,0.02131445575162073,0.0021766860331888897,0.0020680919511802086
PLS1,1,27,-0.3,0.007386648116818474,0.015985841813715543,0.0016325145248916675,0.0015510689633851564
PLS1,1,28,-0.2,0.004924432077878981,0.010657227875810383,0.001088343016594445,0.0010340459755901043
PLS1,1,29,-0.1,0.002462216038939491,0.005328613937905164,0.0005441715082972222,0.000517022987795052
PLS1,1,30,0.0,0.0,0.0,0.0,0.0
PLS1,1,31,0.1,0.002462216038939491,0.005328613937905164,0.0005170229877950519,0.0005441715082972222
PLS1,1,32,0.2,0.004924432077878981,0.010657227875810363,0.0010340459755901045,0.001088343016594445
PLS1,1,33,0.3,0.007386648116818474,0.015985841813715564,0.0015510689633851562,0.0016325145248916673
PLS1,1,34,0.4,0.009848864155757963,0.02131445575162073,0.0020680919511802086,0.0021766860331888897
PLS1,1,35,0.5,0.012311080194697455,0.026643069689525928,0.0025851149389752607,0.002720857541486112
PLS1,1,36,0.6,0.014773296233636947,0.031971683627431094,0.0031021379267703133,0.0032650290497833346
PLS1,1,37,0.7,0.01723551227257644,0.037300297565336295,0.0036191609145653655,0.0038092005580805566
PLS1,1,38,0.8,0.019697728311515925,0.042628911503241454,0.004136183902360417,0.00435337206637778
PLS1,1,39,0.9,0.02215994435045542,0.04795752544114666,0.004653206890155469,0.004897543574675003
PLS1,1,40,1.0,0.024622160389394906,0.053286139379051856,0.0051702298779505215,0.005441715082972224
PLS1,1,41,1.1,0.0270843764283344,0.05861475331695702,0.005687252865745575,0.005985886591269446
PLS1,1,42,1.2,0.02954659246727389,0.06394336725486219,0.006204275853540626,0.006530058099566668
PLS1,1,43,1.3,0.03200880850621338,0.0692719811927674,0.006721298841335679,0.007074229607863891
PLS1,1,44,1.4,0.03447102454515287,0.07460059513067259,0.00723832182913073,0.007618401116161112
PLS1,1,45,1.5,0.03693324058409236,0.07992920906857778,0.007755344816925782,0.008162572624458336
PLS1,1,46,1.6,0.03939545662303185,0.08525782300648295,0.008272367804720834,0.008706744132755559
PLS1,1,47,1.7,0.041857672661971344,0.09058643694438812,0.008789390792515887,0.00925091564105278
PLS1,1,48,1.8,0.04431988870091084,0.09591505088229331,0.00930641378031094,0.009795087149350004
PLS1,1,49,1.9,0.04678210473985032,0.10124366482019849,0.00982343676810599,0.010339258657647224
PLS1,1,50,2.0,0.04924432077878982,0.10657227875810367,0.010340459755901043,0.010883430165944449
PLS1,1,51,2.1,0.051706536817729305,0.11190089269600888,0.010857482743696096,0.01142760167424167
PLS1,1,52,2.2,0.0541687528566688,0.11722950663391404,0.011374505731491149,0.011971773182538892
PLS1,1,53,2.3,0.05663096889560828,0.12255812057181921,0.011891528719286198,0.012515944690836115
PLS1,1,54,2.4,0.05909318493454778,0.12788673450972443,0.01240855170708125,0.013060116199133337
PLS1,1,55,2.5,0.06155540097348728,0.1332153484476296,0.012925574694876306,0.013604287707430562
PLS1,1,56,2.6,0.06401761701242677,0.13854396238553482,0.013442597682671358,0.014148459215727782
PLS1,1,57,2.7,0.06647983305136625,0.14387257632343997,0.013959620670466407,0.014692630724025005
PLS1,1,58,2.8,0.06894204909030574,0.14920119026134518,0.01447664365826146,0.015236802232322225
PLS1,1,59,2.9,0.07140426512924523,0.1545298041992503,0.01499366664605651,0.015780973740619448
PLS1,1,60,3.0,0.07386648116818471,0.1598584181371555,0.015510689633851564,0.01632514524891667
PLS2,2,0,-3.0,0.04851325763479765,0.0895797565465187,0.010790722852167619,0.010127447054239468
