round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
834,13,43,0,12,0.8235,0.52,1.0,0.6842,0.8316
835,9,44,6,9,0.7794,0.5,0.88,0.5455,0.8328
836,4,43,4,17,0.6912,0.1905,0.9149,0.2759,0.7305
837,5,43,4,16,0.7059,0.2381,0.9149,0.3333,0.7163
838,5,49,3,11,0.7941,0.3125,0.9423,0.4167,0.8137
839,6,48,1,13,0.7941,0.3158,0.9796,0.4615,0.7454
840,5,55,1,7,0.8824,0.4167,0.9821,0.5556,0.8125
841,5,50,2,11,0.8088,0.3125,0.9615,0.4348,0.6767
842,8,47,4,9,0.8088,0.4706,0.9216,0.5517,0.6995
843,4,48,6,10,0.7647,0.2857,0.8889,0.3333,0.795
844,7,47,2,12,0.7941,0.3684,0.9592,0.5,0.8491
845,9,52,2,5,0.8971,0.6429,0.963,0.72,0.9074
846,3,57,1,7,0.8824,0.3,0.9828,0.4286,0.731
847,6,49,2,11,0.8088,0.3529,0.9608,0.48,0.6522
848,5,48,3,12,0.7794,0.2941,0.9412,0.4,0.7278
849,8,45,0,15,0.7794,0.3478,1.0,0.5161,0.856
850,6,50,0,12,0.8235,0.3333,1.0,0.5,0.7856
851,1,53,3,11,0.7941,0.0833,0.9464,0.125,0.7604
852,5,57,0,6,0.9118,0.4545,1.0,0.625,0.9059
853,3,51,2,12,0.7941,0.2,0.9623,0.3,0.6969
854,6,46,1,15,0.7647,0.2857,0.9787,0.4286,0.8571
855,6,45,2,15,0.75,0.2857,0.9574,0.4138,0.7188
856,5,48,1,14,0.7794,0.2632,0.9796,0.4,0.797
857,7,53,2,6,0.8824,0.5385,0.9636,0.6364,0.8622
858,5,50,0,13,0.8088,0.2778,1.0,0.4348,0.7844
859,9,47,4,8,0.8235,0.5294,0.9216,0.6,0.7797
860,0,57,2,9,0.8382,0.0,0.9661,0.0,0.4463
861,4,48,0,16,0.7647,0.2,1.0,0.3333,0.7083
862,8,46,1,13,0.7941,0.381,0.9787,0.5333,0.8136
863,9,46,2,11,0.8088,0.45,0.9583,0.5806,0.8115
864,4,53,2,9,0.8382,0.3077,0.9636,0.4211,0.8042
865,4,53,1,10,0.8382,0.2857,0.9815,0.4211,0.7335
866,3,50,4,11,0.7794,0.2143,0.9259,0.2857,0.7308
867,6,47,2,13,0.7794,0.3158,0.9592,0.4444,0.8067
868,6,51,2,9,0.8382,0.4,0.9623,0.5217,0.761
869,3,47,4,14,0.7353,0.1765,0.9216,0.25,0.6967
