round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
203,27,45,15,12,0.7273,0.75,0.6923,0.7692,0.6923,0.75,0.6667,0.8115
204,25,51,16,7,0.7677,0.7612,0.7812,0.816,0.7812,0.7612,0.6849,0.8456
205,23,54,14,8,0.7778,0.7941,0.7419,0.8308,0.7419,0.7941,0.6765,0.8121
206,30,43,14,12,0.7374,0.7544,0.7143,0.7679,0.7143,0.7544,0.6977,0.8459
207,25,51,11,12,0.7677,0.8226,0.6757,0.816,0.6757,0.8226,0.6849,0.8378
208,27,48,14,10,0.7576,0.7742,0.7297,0.8,0.7297,0.7742,0.6923,0.8413
209,35,49,8,7,0.8485,0.8596,0.8333,0.8673,0.8333,0.8596,0.8235,0.919
210,21,56,16,6,0.7778,0.7778,0.7778,0.8358,0.7778,0.7778,0.6562,0.8853
211,34,40,14,11,0.7475,0.7407,0.7556,0.7619,0.7556,0.7407,0.7312,0.8111
212,31,49,12,7,0.8081,0.8033,0.8158,0.8376,0.8158,0.8033,0.7654,0.8412
213,24,51,13,11,0.7576,0.7969,0.6857,0.8095,0.6857,0.7969,0.6667,0.8536
214,29,51,6,13,0.8081,0.8947,0.6905,0.843,0.6905,0.8947,0.7532,0.8379
215,21,55,11,12,0.7677,0.8333,0.6364,0.8271,0.6364,0.8333,0.6462,0.8329
216,18,63,9,9,0.8182,0.875,0.6667,0.875,0.6667,0.875,0.6667,0.8385
217,33,47,11,8,0.8081,0.8103,0.8049,0.8319,0.8049,0.8103,0.7765,0.8844
218,28,50,13,8,0.7879,0.7937,0.7778,0.8264,0.7778,0.7937,0.7273,0.8783
219,31,48,12,8,0.798,0.8,0.7949,0.8276,0.7949,0.8,0.7561,0.8714
220,32,56,8,3,0.8889,0.875,0.9143,0.9106,0.9143,0.875,0.8533,0.9366
221,15,63,15,6,0.7879,0.8077,0.7143,0.8571,0.7143,0.8077,0.5882,0.8535
222,29,55,8,7,0.8485,0.873,0.8056,0.88,0.8056,0.873,0.7945,0.8602
223,25,55,15,4,0.8081,0.7857,0.8621,0.8527,0.8621,0.7857,0.7246,0.8946
224,31,42,10,16,0.7374,0.8077,0.6596,0.7636,0.6596,0.8077,0.7045,0.8097
225,27,43,14,15,0.7071,0.7544,0.6429,0.7478,0.6429,0.7544,0.6506,0.7982
226,25,52,12,10,0.7778,0.8125,0.7143,0.8254,0.7143,0.8125,0.6944,0.7955
227,27,55,7,10,0.8283,0.8871,0.7297,0.8661,0.7297,0.8871,0.7606,0.8426
228,27,50,18,4,0.7778,0.7353,0.871,0.8197,0.871,0.7353,0.7105,0.8895
229,22,60,11,6,0.8283,0.8451,0.7857,0.8759,0.7857,0.8451,0.7213,0.8561
230,23,53,11,12,0.7677,0.8281,0.6571,0.8217,0.6571,0.8281,0.6667,0.8076
231,29,51,10,9,0.8081,0.8361,0.7632,0.843,0.7632,0.8361,0.7532,0.8676
232,22,53,14,10,0.7576,0.791,0.6875,0.8154,0.6875,0.791,0.6471,0.8074
233,26,48,13,12,0.7475,0.7869,0.6842,0.7934,0.6842,0.7869,0.6753,0.8335
234,30,49,11,9,0.798,0.8167,0.7692,0.8305,0.7692,0.8167,0.75,0.9034
235,26,55,8,10,0.8182,0.873,0.7222,0.8594,0.7222,0.873,0.7429,0.8254
236,27,51,14,7,0.7879,0.7846,0.7941,0.8293,0.7941,0.7846,0.72,0.8543
237,31,50,11,7,0.8182,0.8197,0.8158,0.8475,0.8158,0.8197,0.775,0.8852
238,21,53,17,8,0.7475,0.7571,0.7241,0.8092,0.7241,0.7571,0.6269,0.8266
239,24,51,14,10,0.7576,0.7846,0.7059,0.8095,0.7059,0.7846,0.6667,0.7968
240,25,55,12,7,0.8081,0.8209,0.7812,0.8527,0.7812,0.8209,0.7246,0.8624
241,31,41,16,11,0.7273,0.7193,0.7381,0.7523,0.7381,0.7193,0.6966,0.8292
242,19,61,9,10,0.8081,0.8714,0.6552,0.8652,0.6552,0.8714,0.6667,0.8054
243,23,52,16,8,0.7576,0.7647,0.7419,0.8125,0.7419,0.7647,0.6571,0.8269
244,15,59,19,6,0.7475,0.7564,0.7143,0.8252,0.7143,0.7564,0.5455,0.8187
245,31,45,14,9,0.7677,0.7627,0.775,0.7965,0.775,0.7627,0.7294,0.8479
246,22,56,10,11,0.7879,0.8485,0.6667,0.8421,0.6667,0.8485,0.6769,0.7548
247,31,46,13,9,0.7778,0.7797,0.775,0.807,0.775,0.7797,0.7381,0.8487
248,25,46,16,12,0.7172,0.7419,0.6757,0.7667,0.6757,0.7419,0.641,0.8178
249,32,44,12,11,0.7677,0.7857,0.7442,0.7928,0.7442,0.7857,0.7356,0.8289
250,20,64,11,4,0.8485,0.8533,0.8333,0.8951,0.8333,0.8533,0.7273,0.8939
251,26,47,10,16,0.7374,0.8246,0.619,0.7833,0.619,0.8246,0.6667,0.774
252,25,56,12,6,0.8182,0.8235,0.8065,0.8615,0.8065,0.8235,0.7353,0.8164
253,24,51,14,10,0.7576,0.7846,0.7059,0.8095,0.7059,0.7846,0.6667,0.8045
254,26,52,14,7,0.7879,0.7879,0.7879,0.832,0.7879,0.7879,0.7123,0.854
255,28,51,16,4,0.798,0.7612,0.875,0.8361,0.875,0.7612,0.7368,0.8862
256,30,56,9,4,0.8687,0.8615,0.8824,0.896,0.8824,0.8615,0.8219,0.8715
257,26,57,7,9,0.8384,0.8906,0.7429,0.8769,0.7429,0.8906,0.7647,0.9263
258,15,63,12,9,0.7879,0.84,0.625,0.8571,0.625,0.84,0.5882,0.7
259,24,50,14,11,0.7475,0.7812,0.6857,0.8,0.6857,0.7812,0.6575,0.7732
260,23,53,7,16,0.7677,0.8833,0.5897,0.8217,0.5897,0.8833,0.6667,0.7799
261,28,46,18,7,0.7475,0.7188,0.8,0.7863,0.8,0.7188,0.6914,0.7866
262,26,45,9,19,0.7172,0.8333,0.5778,0.7627,0.5778,0.8333,0.65,0.8362
263,20,58,12,9,0.7879,0.8286,0.6897,0.8467,0.6897,0.8286,0.6557,0.8547
264,29,45,15,10,0.7475,0.75,0.7436,0.7826,0.7436,0.75,0.6988,0.8244
265,24,50,14,11,0.7475,0.7812,0.6857,0.8,0.6857,0.7812,0.6575,0.8214
266,30,51,8,10,0.8182,0.8644,0.75,0.85,0.75,0.8644,0.7692,0.8992
267,28,51,11,9,0.798,0.8226,0.7568,0.8361,0.7568,0.8226,0.7368,0.8527
268,21,58,10,10,0.798,0.8529,0.6774,0.8529,0.6774,0.8529,0.6774,0.8197
269,20,54,17,8,0.7475,0.7606,0.7143,0.812,0.7143,0.7606,0.6154,0.8129
270,23,50,9,17,0.7374,0.8475,0.575,0.7937,0.575,0.8475,0.6389,0.7636
271,20,54,10,15,0.7475,0.8438,0.5714,0.812,0.5714,0.8438,0.6154,0.7723
272,25,53,13,8,0.7879,0.803,0.7576,0.8346,0.7576,0.803,0.7042,0.843
273,26,50,13,10,0.7677,0.7937,0.7222,0.813,0.7222,0.7937,0.6933,0.8011
274,26,50,18,5,0.7677,0.7353,0.8387,0.813,0.8387,0.7353,0.6933,0.8937
275,26,53,9,11,0.798,0.8548,0.7027,0.8413,0.7027,0.8548,0.7222,0.8727
276,32,44,16,7,0.7677,0.7333,0.8205,0.7928,0.8205,0.7333,0.7356,0.8812
277,25,49,15,10,0.7475,0.7656,0.7143,0.7967,0.7143,0.7656,0.6667,0.8286
278,24,57,13,5,0.8182,0.8143,0.8276,0.8636,0.8276,0.8143,0.7273,0.8532
279,20,56,12,11,0.7677,0.8235,0.6452,0.8296,0.6452,0.8235,0.6349,0.7676
280,28,46,12,13,0.7475,0.7931,0.6829,0.7863,0.6829,0.7931,0.6914,0.823
281,27,47,12,13,0.7475,0.7966,0.675,0.7899,0.675,0.7966,0.6835,0.8081
282,36,42,12,9,0.7879,0.7778,0.8,0.8,0.8,0.7778,0.7742,0.8811
283,24,58,10,7,0.8283,0.8529,0.7742,0.8722,0.7742,0.8529,0.7385,0.8501
284,28,54,14,3,0.8283,0.7941,0.9032,0.864,0.9032,0.7941,0.7671,0.9217
285,28,47,14,10,0.7576,0.7705,0.7368,0.7966,0.7368,0.7705,0.7,0.7951
286,19,59,10,11,0.7879,0.8551,0.6333,0.8489,0.6333,0.8551,0.6441,0.8261
287,23,53,11,12,0.7677,0.8281,0.6571,0.8217,0.6571,0.8281,0.6667,0.8049
288,20,57,14,8,0.7778,0.8028,0.7143,0.8382,0.7143,0.8028,0.6452,0.7882
289,26,53,13,7,0.798,0.803,0.7879,0.8413,0.7879,0.803,0.7222,0.8843
290,25,58,13,3,0.8384,0.8169,0.8929,0.8788,0.8929,0.8169,0.7576,0.9331
291,22,52,15,10,0.7475,0.7761,0.6875,0.8062,0.6875,0.7761,0.6377,0.812
292,33,42,10,14,0.7576,0.8077,0.7021,0.7778,0.7021,0.8077,0.7333,0.8466
293,29,55,7,8,0.8485,0.8871,0.7838,0.88,0.7838,0.8871,0.7945,0.8845
294,27,50,12,10,0.7778,0.8065,0.7297,0.8197,0.7297,0.8065,0.7105,0.8609
295,29,43,13,14,0.7273,0.7679,0.6744,0.7611,0.6744,0.7679,0.6824,0.8127
296,25,58,12,4,0.8384,0.8286,0.8621,0.8788,0.8621,0.8286,0.7576,0.9163
297,23,55,9,12,0.7879,0.8594,0.6571,0.8397,0.6571,0.8594,0.6866,0.8424
298,33,49,8,9,0.8283,0.8596,0.7857,0.8522,0.7857,0.8596,0.7952,0.9048
299,25,53,13,8,0.7879,0.803,0.7576,0.8346,0.7576,0.803,0.7042,0.8108
300,31,48,11,9,0.798,0.8136,0.775,0.8276,0.775,0.8136,0.7561,0.8733
301,25,60,12,2,0.8586,0.8333,0.9259,0.8955,0.9259,0.8333,0.7813,0.9321
302,22,53,12,12,0.7576,0.8154,0.6471,0.8154,0.6471,0.8154,0.6471,0.7434
303,23,60,6,10,0.8384,0.9091,0.697,0.8824,0.697,0.9091,0.7419,0.8448
304,30,55,7,7,0.8586,0.8871,0.8108,0.8871,0.8108,0.8871,0.8108,0.9629
305,25,54,13,7,0.798,0.806,0.7812,0.8438,0.7812,0.806,0.7143,0.8993
306,29,54,11,5,0.8384,0.8308,0.8529,0.871,0.8529,0.8308,0.7838,0.8873
307,33,46,11,9,0.798,0.807,0.7857,0.8214,0.7857,0.807,0.7674,0.8237
308,25,51,11,12,0.7677,0.8226,0.6757,0.816,0.6757,0.8226,0.6849,0.8239
309,26,43,18,12,0.697,0.7049,0.6842,0.7414,0.6842,0.7049,0.6341,0.7821
310,29,54,8,8,0.8384,0.871,0.7838,0.871,0.7838,0.871,0.7838,0.8609
311,27,56,10,6,0.8384,0.8485,0.8182,0.875,0.8182,0.8485,0.7714,0.8554
312,21,52,16,10,0.7374,0.7647,0.6774,0.8,0.6774,0.7647,0.6176,0.8074
313,28,50,13,8,0.7879,0.7937,0.7778,0.8264,0.7778,0.7937,0.7273,0.8272
314,33,46,13,7,0.798,0.7797,0.825,0.8214,0.825,0.7797,0.7674,0.8661
315,26,46,10,17,0.7273,0.8214,0.6047,0.7731,0.6047,0.8214,0.6582,0.8459
316,28,55,8,8,0.8384,0.873,0.7778,0.873,0.7778,0.873,0.7778,0.8602
317,30,52,6,11,0.8283,0.8966,0.7317,0.8595,0.7317,0.8966,0.7792,0.8806
318,22,55,12,10,0.7778,0.8209,0.6875,0.8333,0.6875,0.8209,0.6667,0.8013
319,24,55,15,5,0.798,0.7857,0.8276,0.8462,0.8276,0.7857,0.7059,0.8616
320,26,44,19,10,0.7071,0.6984,0.7222,0.7521,0.7222,0.6984,0.642,0.7831
321,27,50,11,11,0.7778,0.8197,0.7105,0.8197,0.7105,0.8197,0.7105,0.8779
322,18,58,15,8,0.7677,0.7945,0.6923,0.8345,0.6923,0.7945,0.6102,0.8541
323,28,49,18,4,0.7778,0.7313,0.875,0.8167,0.875,0.7313,0.7179,0.9072
324,24,56,13,6,0.8081,0.8116,0.8,0.855,0.8,0.8116,0.7164,0.8879
325,23,61,5,10,0.8485,0.9242,0.697,0.8905,0.697,0.9242,0.7541,0.8274
326,28,52,9,10,0.8081,0.8525,0.7368,0.8455,0.7368,0.8525,0.7467,0.8581
327,20,61,7,11,0.8182,0.8971,0.6452,0.8714,0.6452,0.8971,0.6897,0.8634
328,30,49,8,12,0.798,0.8596,0.7143,0.8305,0.7143,0.8596,0.75,0.8375
329,20,53,15,11,0.7374,0.7794,0.6452,0.803,0.6452,0.7794,0.6061,0.7917
330,23,55,11,10,0.7879,0.8333,0.697,0.8397,0.697,0.8333,0.6866,0.8099
331,27,50,11,11,0.7778,0.8197,0.7105,0.8197,0.7105,0.8197,0.7105,0.8525
332,32,43,14,10,0.7576,0.7544,0.7619,0.7818,0.7619,0.7544,0.7273,0.8889
333,30,54,9,6,0.8485,0.8571,0.8333,0.878,0.8333,0.8571,0.8,0.9158
334,27,57,8,7,0.8485,0.8769,0.7941,0.8837,0.7941,0.8769,0.7826,0.8964
335,28,54,12,5,0.8283,0.8182,0.8485,0.864,0.8485,0.8182,0.7671,0.8678
336,30,50,9,10,0.8081,0.8475,0.75,0.8403,0.75,0.8475,0.7595,0.8441
337,30,50,12,7,0.8081,0.8065,0.8108,0.8403,0.8108,0.8065,0.7595,0.8867
338,24,54,11,10,0.7879,0.8308,0.7059,0.8372,0.7059,0.8308,0.6957,0.8475
339,33,47,11,8,0.8081,0.8103,0.8049,0.8319,0.8049,0.8103,0.7765,0.8717
340,29,46,16,8,0.7576,0.7419,0.7838,0.7931,0.7838,0.7419,0.7073,0.8243
341,26,52,10,11,0.7879,0.8387,0.7027,0.832,0.7027,0.8387,0.7123,0.8313
342,27,51,14,7,0.7879,0.7846,0.7941,0.8293,0.7941,0.7846,0.72,0.8321
343,40,40,12,7,0.8081,0.7692,0.8511,0.8081,0.8511,0.7692,0.8081,0.858
344,21,51,15,12,0.7273,0.7727,0.6364,0.7907,0.6364,0.7727,0.6087,0.7264
345,28,56,10,5,0.8485,0.8485,0.8485,0.8819,0.8485,0.8485,0.7887,0.8572
346,22,50,15,12,0.7273,0.7692,0.6471,0.7874,0.6471,0.7692,0.6197,0.8149
347,24,48,18,9,0.7273,0.7273,0.7273,0.7805,0.7273,0.7273,0.64,0.8434
348,27,49,12,11,0.7677,0.8033,0.7105,0.8099,0.7105,0.8033,0.7013,0.8106
349,26,61,11,1,0.8788,0.8472,0.963,0.9104,0.963,0.8472,0.8125,0.929
350,19,58,16,6,0.7778,0.7838,0.76,0.8406,0.76,0.7838,0.6333,0.8308
351,28,51,13,7,0.798,0.7969,0.8,0.8361,0.8,0.7969,0.7368,0.8576
352,26,52,14,7,0.7879,0.7879,0.7879,0.832,0.7879,0.7879,0.7123,0.8779
353,32,48,11,8,0.8081,0.8136,0.8,0.8348,0.8,0.8136,0.7711,0.9038
354,29,53,9,8,0.8283,0.8548,0.7838,0.8618,0.7838,0.8548,0.7733,0.9159
355,26,55,11,7,0.8182,0.8333,0.7879,0.8594,0.7879,0.8333,0.7429,0.8682
356,19,56,12,12,0.7576,0.8235,0.6129,0.8235,0.6129,0.8235,0.6129,0.7775
357,22,55,12,10,0.7778,0.8209,0.6875,0.8333,0.6875,0.8209,0.6667,0.7994
358,18,56,15,10,0.7475,0.7887,0.6429,0.8175,0.6429,0.7887,0.5902,0.8104
359,24,52,13,10,0.7677,0.8,0.7059,0.8189,0.7059,0.8,0.6761,0.8529
360,26,51,8,14,0.7778,0.8644,0.65,0.8226,0.65,0.8644,0.7027,0.7928
361,21,52,13,13,0.7374,0.8,0.6176,0.8,0.6176,0.8,0.6176,0.8253
362,31,49,8,11,0.8081,0.8596,0.7381,0.8376,0.7381,0.8596,0.7654,0.8693
363,20,62,8,9,0.8283,0.8857,0.6897,0.8794,0.6897,0.8857,0.7018,0.8286
364,20,56,16,7,0.7677,0.7778,0.7407,0.8296,0.7407,0.7778,0.6349,0.8143
365,25,47,18,9,0.7273,0.7231,0.7353,0.7769,0.7353,0.7231,0.6494,0.8181
366,29,50,12,8,0.798,0.8065,0.7838,0.8333,0.7838,0.8065,0.7436,0.8487
367,34,52,9,4,0.8687,0.8525,0.8947,0.8889,0.8947,0.8525,0.8395,0.937
368,28,52,13,6,0.8081,0.8,0.8235,0.8455,0.8235,0.8,0.7467,0.9018
369,30,48,12,9,0.7879,0.8,0.7692,0.8205,0.7692,0.8,0.7407,0.8607
370,37,45,13,4,0.8283,0.7759,0.9024,0.8411,0.9024,0.7759,0.8132,0.9167
371,26,56,12,5,0.8283,0.8235,0.8387,0.8682,0.8387,0.8235,0.7536,0.8639
372,24,53,12,10,0.7778,0.8154,0.7059,0.8281,0.7059,0.8154,0.6857,0.8407
373,26,52,10,11,0.7879,0.8387,0.7027,0.832,0.7027,0.8387,0.7123,0.8269
374,32,52,9,6,0.8485,0.8525,0.8421,0.8739,0.8421,0.8525,0.8101,0.8796
375,23,57,11,8,0.8081,0.8382,0.7419,0.8571,0.7419,0.8382,0.7077,0.8548
376,31,44,11,13,0.7576,0.8,0.7045,0.7857,0.7045,0.8,0.7209,0.8132
377,29,52,11,7,0.8182,0.8254,0.8056,0.8525,0.8056,0.8254,0.7632,0.9056
378,25,58,10,6,0.8384,0.8529,0.8065,0.8788,0.8065,0.8529,0.7576,0.8468
379,30,55,7,7,0.8586,0.8871,0.8108,0.8871,0.8108,0.8871,0.8108,0.8801
380,26,56,9,8,0.8283,0.8615,0.7647,0.8682,0.7647,0.8615,0.7536,0.8593
381,39,49,10,1,0.8889,0.8305,0.975,0.8991,0.975,0.8305,0.8764,0.9653
382,24,49,16,10,0.7374,0.7538,0.7059,0.7903,0.7059,0.7538,0.6486,0.8222
383,26,52,13,8,0.7879,0.8,0.7647,0.832,0.7647,0.8,0.7123,0.8231
384,25,55,11,8,0.8081,0.8333,0.7576,0.8527,0.7576,0.8333,0.7246,0.8811
385,29,54,9,7,0.8384,0.8571,0.8056,0.871,0.8056,0.8571,0.7838,0.8933
386,30,44,17,8,0.7475,0.7213,0.7895,0.7788,0.7895,0.7213,0.7059,0.8063
387,30,54,7,8,0.8485,0.8852,0.7895,0.878,0.7895,0.8852,0.8,0.9154
388,21,62,8,8,0.8384,0.8857,0.7241,0.8857,0.7241,0.8857,0.7241,0.7655
389,30,50,13,6,0.8081,0.7937,0.8333,0.8403,0.8333,0.7937,0.7595,0.8708
390,32,44,14,9,0.7677,0.7586,0.7805,0.7928,0.7805,0.7586,0.7356,0.7691
391,25,54,11,9,0.798,0.8308,0.7353,0.8438,0.7353,0.8308,0.7143,0.8412
392,26,57,8,8,0.8384,0.8769,0.7647,0.8769,0.7647,0.8769,0.7647,0.8335
393,25,54,12,8,0.798,0.8182,0.7576,0.8438,0.7576,0.8182,0.7143,0.8439
394,33,47,14,5,0.8081,0.7705,0.8684,0.8319,0.8684,0.7705,0.7765,0.9034
395,22,57,13,7,0.798,0.8143,0.7586,0.8507,0.7586,0.8143,0.6875,0.8719
396,21,61,10,7,0.8283,0.8592,0.75,0.8777,0.75,0.8592,0.7119,0.8209
397,22,58,7,12,0.8081,0.8923,0.6471,0.8593,0.6471,0.8923,0.6984,0.8683
398,23,49,21,6,0.7273,0.7,0.7931,0.784,0.7931,0.7,0.6301,0.802
399,22,58,14,5,0.8081,0.8056,0.8148,0.8593,0.8148,0.8056,0.6984,0.8837
400,31,45,13,10,0.7677,0.7759,0.7561,0.7965,0.7561,0.7759,0.7294,0.8368
401,17,53,14,15,0.7071,0.791,0.5312,0.7852,0.5312,0.791,0.5397,0.7383
402,30,56,5,8,0.8687,0.918,0.7895,0.896,0.7895,0.918,0.8219,0.868
403,23,53,13,10,0.7677,0.803,0.697,0.8217,0.697,0.803,0.6667,0.8393
404,25,60,6,8,0.8586,0.9091,0.7576,0.8955,0.7576,0.9091,0.7812,0.8641
405,28,45,16,10,0.7374,0.7377,0.7368,0.7759,0.7368,0.7377,0.6829,0.8016
406,21,45,19,14,0.6667,0.7031,0.6,0.7317,0.6,0.7031,0.56,0.8022
407,23,57,12,7,0.8081,0.8261,0.7667,0.8571,0.7667,0.8261,0.7077,0.9101
408,25,62,7,5,0.8788,0.8986,0.8333,0.9118,0.8333,0.8986,0.8065,0.9005
409,25,52,11,11,0.7778,0.8254,0.6944,0.8254,0.6944,0.8254,0.6944,0.8369
410,33,48,9,9,0.8182,0.8421,0.7857,0.8421,0.7857,0.8421,0.7857,0.7991
411,23,56,12,8,0.798,0.8235,0.7419,0.8485,0.7419,0.8235,0.697,0.862
412,26,54,13,6,0.8081,0.806,0.8125,0.8504,0.8125,0.806,0.7324,0.9086
413,25,55,8,11,0.8081,0.873,0.6944,0.8527,0.6944,0.873,0.7246,0.8399
414,21,51,21,6,0.7273,0.7083,0.7778,0.7907,0.7778,0.7083,0.6087,0.8369
415,21,56,13,9,0.7778,0.8116,0.7,0.8358,0.7,0.8116,0.6562,0.8329
416,33,45,9,12,0.7879,0.8333,0.7333,0.8108,0.7333,0.8333,0.7586,0.865
417,19,54,18,8,0.7374,0.75,0.7037,0.806,0.7037,0.75,0.5938,0.7896
418,24,56,9,10,0.8081,0.8615,0.7059,0.855,0.7059,0.8615,0.7164,0.8439
