Component,Is_Top3,Top3_Rank,Class0_Mean,Class0_Std,Class0_Median,Class1_Mean,Class1_Std,Class1_Median,T_Statistic,P_Value,MannWhitney_PVal,Cohens_d,Significance
PLS1,True,1,11.461943753509068,16.632695911199715,10.94472749093844,-19.70895205651812,21.244128781612645,-19.260195634479388,11.345894281383366,1.6487645833301316e-21,9.357504578424336e-21,1.6807233973558535,***
PLS2,True,2,4.492430099294649,13.907981061860134,2.5230670585146675,-7.724788329612126,14.920069937553292,-8.612256461045565,6.011765957609628,1.2057851441613043e-08,1.8443617638630997e-09,0.8511971231760731,***
PLS3,True,3,2.4592900290745963,11.821925194722006,2.02892605874237,-4.228779206389393,11.630640696171028,-4.27114400788145,4.0943408564063,6.513272461966532e-05,0.0001562455253224384,0.5665451868846165,***
PLS4,False,-1,-1.6318324322081665,12.802363742525301,-0.5688725691740758,2.8059557804421944,12.261474940643042,2.062130920684478,-2.550784174719014,0.011604162820661307,0.030271013247488966,0.35045084767627327,*
PLS5,False,-1,1.4153298389401392,8.839883165073815,0.6370386443157194,-2.4336769189453795,7.144561358642401,-2.2830257091370547,3.530826973880842,0.000515185529657347,0.002136359043846105,0.4640525755641879,***
PLS6,False,-1,-0.9690307121678722,6.369233888325836,-1.059151903999985,1.6662601570015378,6.529519433715368,1.5463091044983184,-2.917103916791843,0.004023291354851334,0.006576227471228532,0.4080875261363556,**
PLS7,False,-1,-0.864392055716376,7.746358478160364,-0.09431734269062231,1.4863326692640504,9.189368720448213,1.2593183856678176,-1.9380940817737617,0.054529236785056605,0.04950831959025052,0.2817376332083169,ns
PLS8,False,-1,-0.8923383374005828,6.844900038528443,-0.49595132505532125,1.5343866813921272,8.577990533070494,2.579213268579065,-2.1765613861488777,0.031182585139908906,0.0081838616960458,0.32088111706995753,*
