round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
518,21,47,4,3,0.9067,0.875,0.9216,0.8571,0.9314
519,12,55,7,1,0.8933,0.9231,0.8871,0.75,0.9069
520,15,48,8,4,0.84,0.7895,0.8571,0.7143,0.8534
521,16,50,7,2,0.88,0.8889,0.8772,0.7805,0.9162
522,18,52,4,1,0.9333,0.9474,0.9286,0.878,0.937
523,19,47,6,3,0.88,0.8636,0.8868,0.8085,0.9571
524,13,55,4,3,0.9067,0.8125,0.9322,0.7879,0.9576
525,20,47,5,3,0.8933,0.8696,0.9038,0.8333,0.949
526,17,46,6,6,0.84,0.7391,0.8846,0.7391,0.8829
527,23,41,6,5,0.8533,0.8214,0.8723,0.807,0.9096
528,21,42,4,8,0.84,0.7241,0.913,0.7778,0.8861
529,23,45,6,1,0.9067,0.9583,0.8824,0.8679,0.9542
530,21,45,7,2,0.88,0.913,0.8654,0.8235,0.9256
531,18,46,6,5,0.8533,0.7826,0.8846,0.766,0.9022
532,13,58,3,1,0.9467,0.9286,0.9508,0.8667,0.9614
533,15,44,12,4,0.7867,0.7895,0.7857,0.6522,0.7754
534,17,51,3,4,0.9067,0.8095,0.9444,0.8293,0.9092
535,17,43,8,7,0.8,0.7083,0.8431,0.6939,0.8971
536,10,62,1,2,0.96,0.8333,0.9841,0.8696,0.9683
537,17,52,4,2,0.92,0.8947,0.9286,0.85,0.968
538,18,46,7,4,0.8533,0.8182,0.8679,0.766,0.9125
539,15,49,7,4,0.8533,0.7895,0.875,0.7317,0.8797
540,18,51,2,4,0.92,0.8182,0.9623,0.8571,0.9614
541,17,49,5,4,0.88,0.8095,0.9074,0.7907,0.9224
542,22,47,6,0,0.92,1.0,0.8868,0.88,0.9331
543,14,55,4,2,0.92,0.875,0.9322,0.8235,0.9502
544,17,49,4,5,0.88,0.7727,0.9245,0.7907,0.9065
545,17,48,4,6,0.8667,0.7391,0.9231,0.7727,0.9105
546,10,57,4,4,0.8933,0.7143,0.9344,0.7143,0.9052
547,14,49,6,6,0.84,0.7,0.8909,0.7,0.8564
548,22,43,7,3,0.8667,0.88,0.86,0.8148,0.8864
549,18,44,8,5,0.8267,0.7826,0.8462,0.7347,0.8972
550,15,52,4,4,0.8933,0.7895,0.9286,0.7895,0.8947
551,14,53,5,3,0.8933,0.8235,0.9138,0.7778,0.8408
552,17,51,4,3,0.9067,0.85,0.9273,0.8293,0.92
553,15,54,4,2,0.92,0.8824,0.931,0.8333,0.9625
554,17,46,6,6,0.84,0.7391,0.8846,0.7391,0.8997
555,17,52,3,3,0.92,0.85,0.9455,0.85,0.9518
556,22,46,4,3,0.9067,0.88,0.92,0.8627,0.9272
557,17,53,3,2,0.9333,0.8947,0.9464,0.8718,0.9737
