round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
307,12,46,9,8,0.7733,0.6,0.8364,0.5854,0.8609
308,8,53,7,7,0.8133,0.5333,0.8833,0.5333,0.8978
309,11,51,2,11,0.8267,0.5,0.9623,0.6286,0.9305
310,12,55,2,6,0.8933,0.6667,0.9649,0.75,0.9708
311,12,54,3,6,0.88,0.6667,0.9474,0.7273,0.9591
312,16,50,5,4,0.88,0.8,0.9091,0.7805,0.9409
313,11,48,4,12,0.7867,0.4783,0.9231,0.5789,0.9381
314,16,40,7,12,0.7467,0.5714,0.8511,0.6275,0.8883
315,9,51,4,11,0.8,0.45,0.9273,0.5455,0.8809
316,14,48,2,11,0.8267,0.56,0.96,0.6829,0.9504
317,12,53,1,9,0.8667,0.5714,0.9815,0.7059,0.9347
318,9,55,5,6,0.8533,0.6,0.9167,0.6207,0.9411
319,8,56,3,8,0.8533,0.5,0.9492,0.5926,0.9523
320,19,42,6,8,0.8133,0.7037,0.875,0.7308,0.9259
321,10,56,3,6,0.88,0.625,0.9492,0.6897,0.928
322,12,50,3,10,0.8267,0.5455,0.9434,0.6486,0.9022
323,11,54,3,7,0.8667,0.6111,0.9474,0.6875,0.9678
324,11,48,4,12,0.7867,0.4783,0.9231,0.5789,0.9381
325,10,50,5,10,0.8,0.5,0.9091,0.5714,0.9018
326,10,54,5,6,0.8533,0.625,0.9153,0.6452,0.9439
327,18,45,5,7,0.84,0.72,0.9,0.75,0.9328
328,11,50,5,9,0.8133,0.55,0.9091,0.6111,0.9282
329,12,49,4,10,0.8133,0.5455,0.9245,0.6316,0.8842
330,8,57,4,6,0.8667,0.5714,0.9344,0.6154,0.9192
331,6,58,3,8,0.8533,0.4286,0.9508,0.5217,0.897
332,7,56,5,7,0.84,0.5,0.918,0.5385,0.9122
333,13,52,1,9,0.8667,0.5909,0.9811,0.7222,0.9837
334,5,57,7,6,0.8267,0.4545,0.8906,0.4348,0.9105
335,21,38,6,10,0.7867,0.6774,0.8636,0.7241,0.8812
336,14,49,7,5,0.84,0.7368,0.875,0.7,0.938
337,9,55,2,9,0.8533,0.5,0.9649,0.6207,0.9103
338,17,46,3,9,0.84,0.6538,0.9388,0.7391,0.9584
339,15,49,6,5,0.8533,0.75,0.8909,0.7317,0.9536
340,13,52,7,3,0.8667,0.8125,0.8814,0.7222,0.9142
341,9,56,4,6,0.8667,0.6,0.9333,0.6429,0.9522
342,7,58,3,7,0.8667,0.5,0.9508,0.5833,0.9297
343,16,54,1,4,0.9333,0.8,0.9818,0.8649,0.9845
344,15,48,4,8,0.84,0.6522,0.9231,0.7143,0.9691
345,12,50,8,5,0.8267,0.7059,0.8621,0.6486,0.9249
346,15,44,7,9,0.7867,0.625,0.8627,0.6522,0.8905
347,14,51,6,4,0.8667,0.7778,0.8947,0.7368,0.9269
348,9,54,5,7,0.84,0.5625,0.9153,0.6,0.8877
349,17,47,3,8,0.8533,0.68,0.94,0.7556,0.9488
350,17,47,5,6,0.8533,0.7391,0.9038,0.7556,0.9507
351,14,39,11,11,0.7067,0.56,0.78,0.56,0.8744
352,9,49,6,11,0.7733,0.45,0.8909,0.5143,0.8891
353,11,51,4,9,0.8267,0.55,0.9273,0.6286,0.9418
354,17,47,4,7,0.8533,0.7083,0.9216,0.7556,0.942
355,14,50,3,8,0.8533,0.6364,0.9434,0.7179,0.9417
356,8,49,7,11,0.76,0.4211,0.875,0.4706,0.8835
357,16,42,6,11,0.7733,0.5926,0.875,0.6531,0.9221
358,12,53,4,6,0.8667,0.6667,0.9298,0.7059,0.9542
359,13,49,3,10,0.8267,0.5652,0.9423,0.6667,0.944
360,11,52,3,9,0.84,0.55,0.9455,0.6471,0.8991
361,11,51,6,7,0.8267,0.6111,0.8947,0.6286,0.9025
362,10,47,7,11,0.76,0.4762,0.8704,0.5263,0.8598
363,8,52,5,10,0.8,0.4444,0.9123,0.5161,0.8986
364,9,55,5,6,0.8533,0.6,0.9167,0.6207,0.9567
365,22,42,5,6,0.8533,0.7857,0.8936,0.8,0.946
366,9,51,8,7,0.8,0.5625,0.8644,0.5455,0.8909
367,7,51,8,9,0.7733,0.4375,0.8644,0.4516,0.8972
368,8,50,9,8,0.7733,0.5,0.8475,0.4848,0.875
369,10,51,3,11,0.8133,0.4762,0.9444,0.5882,0.9339
370,14,44,8,9,0.7733,0.6087,0.8462,0.6222,0.9281
371,16,48,4,7,0.8533,0.6957,0.9231,0.7442,0.9264
372,17,41,11,6,0.7733,0.7391,0.7885,0.6667,0.9072
373,14,49,6,6,0.84,0.7,0.8909,0.7,0.93
374,16,49,4,6,0.8667,0.7273,0.9245,0.7619,0.9657
375,14,48,8,5,0.8267,0.7368,0.8571,0.6829,0.9004
376,11,49,6,9,0.8,0.55,0.8909,0.5946,0.8745
377,7,59,2,7,0.88,0.5,0.9672,0.6087,0.9333
378,11,49,4,11,0.8,0.5,0.9245,0.5946,0.9503
379,9,50,6,10,0.7867,0.4737,0.8929,0.5294,0.9417
380,19,42,5,9,0.8133,0.6786,0.8936,0.7308,0.9529
381,11,47,10,7,0.7733,0.6111,0.8246,0.5641,0.8811
382,9,54,8,4,0.84,0.6923,0.871,0.6,0.9132
383,15,44,3,13,0.7867,0.5357,0.9362,0.6522,0.9286
384,11,52,5,7,0.84,0.6111,0.9123,0.6471,0.9415
385,15,42,6,12,0.76,0.5556,0.875,0.625,0.9113
386,15,48,2,10,0.84,0.6,0.96,0.7143,0.9504
387,11,48,7,9,0.7867,0.55,0.8727,0.5789,0.9109
388,11,50,5,9,0.8133,0.55,0.9091,0.6111,0.9373
389,9,52,8,6,0.8133,0.6,0.8667,0.5625,0.8967
390,11,48,4,12,0.7867,0.4783,0.9231,0.5789,0.9231
391,13,51,3,8,0.8533,0.619,0.9444,0.7027,0.9788
392,13,52,2,8,0.8667,0.619,0.963,0.7222,0.9709
393,9,55,2,9,0.8533,0.5,0.9649,0.6207,0.9347
394,8,56,4,7,0.8533,0.5333,0.9333,0.5926,0.93
395,11,53,5,6,0.8533,0.6471,0.9138,0.6667,0.9625
396,16,49,3,7,0.8667,0.6957,0.9423,0.7619,0.9716
397,15,53,2,5,0.9067,0.75,0.9636,0.8108,0.9555
398,13,45,8,9,0.7733,0.5909,0.8491,0.6047,0.8542
399,10,51,6,8,0.8133,0.5556,0.8947,0.5882,0.8674
400,12,46,6,11,0.7733,0.5217,0.8846,0.5854,0.9156
401,10,56,4,5,0.88,0.6667,0.9333,0.6897,0.9467
402,11,51,5,8,0.8267,0.5789,0.9107,0.6286,0.9492
403,15,45,5,10,0.8,0.6,0.9,0.6667,0.8848
404,13,43,4,15,0.7467,0.4643,0.9149,0.5778,0.9179
405,10,50,8,7,0.8,0.5882,0.8621,0.5714,0.9128
406,12,51,3,9,0.84,0.5714,0.9444,0.6667,0.9497
407,17,45,3,10,0.8267,0.6296,0.9375,0.7234,0.9468
408,17,46,5,7,0.84,0.7083,0.902,0.7391,0.9289
409,9,55,0,11,0.8533,0.45,1.0,0.6207,0.9664
410,8,47,6,14,0.7333,0.3636,0.8868,0.4444,0.8765
411,14,47,4,10,0.8133,0.5833,0.9216,0.6667,0.9257
412,4,56,7,8,0.8,0.3333,0.8889,0.3478,0.7937
413,6,53,4,12,0.7867,0.3333,0.9298,0.4286,0.922
414,7,55,4,9,0.8267,0.4375,0.9322,0.5185,0.9481
415,13,49,4,9,0.8267,0.5909,0.9245,0.6667,0.9554
416,13,49,5,8,0.8267,0.619,0.9074,0.6667,0.9189
417,10,56,4,5,0.88,0.6667,0.9333,0.6897,0.9622
