round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
644,20,47,7,1,0.8933,0.9524,0.8704,0.8333,0.9233
645,17,45,10,3,0.8267,0.85,0.8182,0.7234,0.8836
646,20,50,4,1,0.9333,0.9524,0.9259,0.8889,0.9665
647,13,48,10,4,0.8133,0.7647,0.8276,0.65,0.8803
648,16,54,2,3,0.9333,0.8421,0.9643,0.8649,0.9812
649,21,48,3,3,0.92,0.875,0.9412,0.875,0.9142
650,19,49,3,4,0.9067,0.8261,0.9423,0.8444,0.8921
651,13,54,5,3,0.8933,0.8125,0.9153,0.7647,0.9121
652,18,45,5,7,0.84,0.72,0.9,0.75,0.8032
653,10,56,5,4,0.88,0.7143,0.918,0.6897,0.9098
654,12,51,4,8,0.84,0.6,0.9273,0.6667,0.8455
655,17,49,3,6,0.88,0.7391,0.9423,0.7907,0.9072
656,15,49,8,3,0.8533,0.8333,0.8596,0.7317,0.9435
657,20,49,5,1,0.92,0.9524,0.9074,0.8696,0.9753
658,15,57,2,1,0.96,0.9375,0.9661,0.9091,0.9386
659,12,49,6,8,0.8133,0.6,0.8909,0.6316,0.8945
660,19,47,5,4,0.88,0.8261,0.9038,0.8085,0.8821
661,18,52,2,3,0.9333,0.8571,0.963,0.878,0.9577
662,16,55,2,2,0.9467,0.8889,0.9649,0.8889,0.9483
663,16,48,7,4,0.8533,0.8,0.8727,0.7442,0.9236
664,20,49,5,1,0.92,0.9524,0.9074,0.8696,0.9383
665,15,51,8,1,0.88,0.9375,0.8644,0.7692,0.9566
666,21,46,6,2,0.8933,0.913,0.8846,0.84,0.9548
667,18,46,10,1,0.8533,0.9474,0.8214,0.766,0.9295
668,15,54,4,2,0.92,0.8824,0.931,0.8333,0.926
669,20,49,6,0,0.92,1.0,0.8909,0.8696,0.9409
670,18,49,1,7,0.8933,0.72,0.98,0.8182,0.9608
671,19,44,5,7,0.84,0.7308,0.898,0.76,0.8359
672,15,50,8,2,0.8667,0.8824,0.8621,0.75,0.9097
673,16,50,5,4,0.88,0.8,0.9091,0.7805,0.9209
674,15,51,7,2,0.88,0.8824,0.8793,0.7692,0.9037
675,18,49,3,5,0.8933,0.7826,0.9423,0.8182,0.8921
676,16,54,2,3,0.9333,0.8421,0.9643,0.8649,0.9088
677,13,52,6,4,0.8667,0.7647,0.8966,0.7222,0.9037
678,23,46,2,4,0.92,0.8519,0.9583,0.8846,0.963
679,15,48,6,6,0.84,0.7143,0.8889,0.7143,0.9083
680,20,43,8,4,0.84,0.8333,0.8431,0.7692,0.9208
681,14,51,1,9,0.8667,0.6087,0.9808,0.7368,0.8721
682,16,48,7,4,0.8533,0.8,0.8727,0.7442,0.8636
683,18,52,0,5,0.9333,0.7826,1.0,0.878,0.9565
684,15,46,10,4,0.8133,0.7895,0.8214,0.6818,0.8195
685,19,49,4,3,0.9067,0.8636,0.9245,0.8444,0.9271
686,19,50,4,2,0.92,0.9048,0.9259,0.8636,0.9392
687,22,50,0,3,0.96,0.88,1.0,0.9362,0.9592
688,9,57,7,2,0.88,0.8182,0.8906,0.6667,0.8764
689,20,50,4,1,0.9333,0.9524,0.9259,0.8889,0.9656
690,21,47,2,5,0.9067,0.8077,0.9592,0.8571,0.9443
691,11,58,4,2,0.92,0.8462,0.9355,0.7857,0.964
692,21,45,5,4,0.88,0.84,0.9,0.8235,0.9016
693,13,50,7,5,0.84,0.7222,0.8772,0.6842,0.8411
694,21,44,7,3,0.8667,0.875,0.8627,0.8077,0.9216
695,10,55,6,4,0.8667,0.7143,0.9016,0.6667,0.9145
696,18,51,4,2,0.92,0.9,0.9273,0.8571,0.9145
697,16,49,2,8,0.8667,0.6667,0.9608,0.7619,0.857
698,17,52,2,4,0.92,0.8095,0.963,0.85,0.9497
699,18,49,6,2,0.8933,0.9,0.8909,0.8182,0.9245
700,17,45,6,7,0.8267,0.7083,0.8824,0.7234,0.8619
701,13,49,11,2,0.8267,0.8667,0.8167,0.6667,0.8789
702,19,49,4,3,0.9067,0.8636,0.9245,0.8444,0.9554
703,11,51,9,4,0.8267,0.7333,0.85,0.6286,0.8989
704,20,42,9,4,0.8267,0.8333,0.8235,0.7547,0.8913
705,18,49,5,3,0.8933,0.8571,0.9074,0.8182,0.9259
706,13,54,6,2,0.8933,0.8667,0.9,0.7647,0.8989
707,19,41,8,7,0.8,0.7308,0.8367,0.717,0.8344
708,18,48,5,4,0.88,0.8182,0.9057,0.8,0.8722
709,17,49,5,4,0.88,0.8095,0.9074,0.7907,0.9109
710,17,46,8,4,0.84,0.8095,0.8519,0.7391,0.8862
711,22,44,5,4,0.88,0.8462,0.898,0.8302,0.9168
712,18,46,7,4,0.8533,0.8182,0.8679,0.766,0.8756
713,14,48,6,7,0.8267,0.6667,0.8889,0.6829,0.8325
714,19,51,4,1,0.9333,0.95,0.9273,0.8837,0.9464
715,9,55,10,1,0.8533,0.9,0.8462,0.6207,0.9292
716,23,44,5,3,0.8933,0.8846,0.898,0.8519,0.9364
717,18,43,7,7,0.8133,0.72,0.86,0.72,0.8896
718,17,50,7,1,0.8933,0.9444,0.8772,0.8095,0.9425
719,20,48,4,3,0.9067,0.8696,0.9231,0.8511,0.8938
720,14,50,4,7,0.8533,0.6667,0.9259,0.7179,0.836
721,16,53,2,4,0.92,0.8,0.9636,0.8421,0.9218
722,12,48,7,8,0.8,0.6,0.8727,0.6154,0.8155
723,19,50,3,3,0.92,0.8636,0.9434,0.8636,0.94
724,14,52,5,4,0.88,0.7778,0.9123,0.7568,0.925
725,9,58,6,2,0.8933,0.8182,0.9062,0.6923,0.9673
726,11,57,3,4,0.9067,0.7333,0.95,0.7586,0.9289
727,18,44,7,6,0.8267,0.75,0.8627,0.7347,0.8725
728,17,53,5,0,0.9333,1.0,0.9138,0.8718,0.9513
729,20,47,4,4,0.8933,0.8333,0.9216,0.8333,0.9314
730,19,48,4,4,0.8933,0.8261,0.9231,0.8261,0.9214
731,18,46,7,4,0.8533,0.8182,0.8679,0.766,0.8756
732,15,53,5,2,0.9067,0.8824,0.9138,0.8108,0.928
733,11,51,8,5,0.8267,0.6875,0.8644,0.6286,0.8528
734,22,42,4,7,0.8533,0.7586,0.913,0.8,0.8958
735,17,51,3,4,0.9067,0.8095,0.9444,0.8293,0.8792
736,20,50,2,3,0.9333,0.8696,0.9615,0.8889,0.949
737,9,56,7,3,0.8667,0.75,0.8889,0.6429,0.8651
738,15,45,11,4,0.8,0.7895,0.8036,0.6667,0.8562
739,15,55,2,3,0.9333,0.8333,0.9649,0.8571,0.9425
740,12,50,7,6,0.8267,0.6667,0.8772,0.6486,0.8528
741,17,49,4,5,0.88,0.7727,0.9245,0.7907,0.9074
742,17,48,7,3,0.8667,0.85,0.8727,0.7727,0.8791
743,21,45,3,6,0.88,0.7778,0.9375,0.8235,0.8696
744,18,50,4,3,0.9067,0.8571,0.9259,0.8372,0.9171
745,15,50,7,3,0.8667,0.8333,0.8772,0.75,0.8908
746,11,57,6,1,0.9067,0.9167,0.9048,0.7586,0.9352
747,16,48,6,5,0.8533,0.7619,0.8889,0.7442,0.9118
748,14,51,6,4,0.8667,0.7778,0.8947,0.7368,0.8762
749,16,45,7,7,0.8133,0.6957,0.8654,0.6957,0.8311
750,14,53,5,3,0.8933,0.8235,0.9138,0.7778,0.8813
751,22,43,5,5,0.8667,0.8148,0.8958,0.8148,0.8889
752,14,51,6,4,0.8667,0.7778,0.8947,0.7368,0.8431
753,12,53,4,6,0.8667,0.6667,0.9298,0.7059,0.8743
754,12,56,3,4,0.9067,0.75,0.9492,0.7742,0.9407
755,16,53,5,1,0.92,0.9412,0.9138,0.8421,0.9452
756,14,52,5,4,0.88,0.7778,0.9123,0.7568,0.8928
757,13,49,8,5,0.8267,0.7222,0.8596,0.6667,0.8177
758,14,52,4,5,0.88,0.7368,0.9286,0.7568,0.9408
759,16,51,5,3,0.8933,0.8421,0.9107,0.8,0.9502
760,13,56,3,3,0.92,0.8125,0.9492,0.8125,0.9407
761,12,46,7,10,0.7733,0.5455,0.8679,0.5854,0.8173
762,11,52,5,7,0.84,0.6111,0.9123,0.6471,0.8294
763,14,48,5,8,0.8267,0.6364,0.9057,0.6829,0.9031
764,13,51,8,3,0.8533,0.8125,0.8644,0.7027,0.9248
765,13,53,2,7,0.88,0.65,0.9636,0.7429,0.9391
766,16,48,7,4,0.8533,0.8,0.8727,0.7442,0.86
767,14,52,5,4,0.88,0.7778,0.9123,0.7568,0.8704
768,14,54,3,4,0.9067,0.7778,0.9474,0.8,0.9396
769,16,50,4,5,0.88,0.7619,0.9259,0.7805,0.9048
770,18,50,3,4,0.9067,0.8182,0.9434,0.8372,0.9545
771,16,51,5,3,0.8933,0.8421,0.9107,0.8,0.9239
772,13,56,4,2,0.92,0.8667,0.9333,0.8125,0.9344
773,18,50,4,3,0.9067,0.8571,0.9259,0.8372,0.903
774,12,53,6,4,0.8667,0.75,0.8983,0.7059,0.8835
775,21,46,5,3,0.8933,0.875,0.902,0.84,0.9469
776,16,49,5,5,0.8667,0.7619,0.9074,0.7619,0.9136
777,15,54,3,3,0.92,0.8333,0.9474,0.8333,0.9269
778,9,60,1,5,0.92,0.6429,0.9836,0.75,0.9461
779,13,49,7,6,0.8267,0.6842,0.875,0.6667,0.8365
780,14,53,6,2,0.8933,0.875,0.8983,0.7778,0.9057
781,16,52,5,2,0.9067,0.8889,0.9123,0.8205,0.9103
782,18,48,5,4,0.88,0.8182,0.9057,0.8,0.8885
783,14,47,9,5,0.8133,0.7368,0.8393,0.6667,0.8383
784,14,51,4,6,0.8667,0.7,0.9273,0.7368,0.8427
785,8,57,5,5,0.8667,0.6154,0.9194,0.6154,0.8834
786,14,53,4,4,0.8933,0.7778,0.9298,0.7778,0.8674
787,15,51,4,5,0.88,0.75,0.9273,0.7692,0.9036
788,14,50,7,4,0.8533,0.7778,0.8772,0.7179,0.8996
789,22,43,8,2,0.8667,0.9167,0.8431,0.8148,0.9248
790,19,46,4,6,0.8667,0.76,0.92,0.7917,0.9024
791,19,50,2,4,0.92,0.8261,0.9615,0.8636,0.959
792,17,50,3,5,0.8933,0.7727,0.9434,0.8095,0.8979
793,12,56,5,2,0.9067,0.8571,0.918,0.7742,0.9356
794,18,54,3,0,0.96,1.0,0.9474,0.9231,0.9971
795,14,55,3,3,0.92,0.8235,0.9483,0.8235,0.9168
796,19,47,7,2,0.88,0.9048,0.8704,0.8085,0.9524
797,14,55,4,2,0.92,0.875,0.9322,0.8235,0.9258
798,13,49,8,5,0.8267,0.7222,0.8596,0.6667,0.8986
799,19,51,2,3,0.9333,0.8636,0.9623,0.8837,0.946
800,19,48,3,5,0.8933,0.7917,0.9412,0.8261,0.9297
801,18,53,2,2,0.9467,0.9,0.9636,0.9,0.9727
802,14,51,7,3,0.8667,0.8235,0.8793,0.7368,0.8966
803,23,46,3,3,0.92,0.8846,0.9388,0.8846,0.927
804,14,47,10,4,0.8133,0.7778,0.8246,0.6667,0.809
805,24,45,4,2,0.92,0.9231,0.9184,0.8889,0.9262
806,13,46,9,7,0.7867,0.65,0.8364,0.619,0.84
807,15,55,2,3,0.9333,0.8333,0.9649,0.8571,0.9366
808,21,42,8,4,0.84,0.84,0.84,0.7778,0.8872
809,16,55,1,3,0.9467,0.8421,0.9821,0.8889,0.9709
810,20,46,6,3,0.88,0.8696,0.8846,0.8163,0.888
811,17,50,4,4,0.8933,0.8095,0.9259,0.8095,0.9427
812,17,49,5,4,0.88,0.8095,0.9074,0.7907,0.9471
813,16,48,5,6,0.8533,0.7273,0.9057,0.7442,0.8877
814,14,49,8,4,0.84,0.7778,0.8596,0.7,0.8343
