round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
177,17,67,7,11,0.8235,0.9054,0.6071,0.8816,0.6071,0.9054,0.6538,0.8533
178,17,70,9,6,0.8529,0.8861,0.7391,0.9032,0.7391,0.8861,0.6939,0.8591
179,27,64,2,9,0.8922,0.9697,0.75,0.9209,0.75,0.9697,0.8308,0.9377
180,19,68,5,10,0.8529,0.9315,0.6552,0.9007,0.6552,0.9315,0.717,0.9065
181,19,69,7,7,0.8627,0.9079,0.7308,0.9079,0.7308,0.9079,0.7308,0.9038
182,18,66,6,12,0.8235,0.9167,0.6,0.88,0.6,0.9167,0.6667,0.8366
183,21,66,6,9,0.8529,0.9167,0.7,0.898,0.7,0.9167,0.7368,0.8606
184,23,62,9,8,0.8333,0.8732,0.7419,0.8794,0.7419,0.8732,0.7302,0.8219
185,21,69,6,6,0.8824,0.92,0.7778,0.92,0.7778,0.92,0.7778,0.8677
186,27,55,6,14,0.8039,0.9016,0.6585,0.8462,0.6585,0.9016,0.7297,0.8269
187,24,55,10,13,0.7745,0.8462,0.6486,0.8271,0.6486,0.8462,0.6761,0.7534
188,23,63,8,8,0.8431,0.8873,0.7419,0.8873,0.7419,0.8873,0.7419,0.8819
189,14,75,5,8,0.8725,0.9375,0.6364,0.9202,0.6364,0.9375,0.6829,0.892
190,14,79,4,5,0.9118,0.9518,0.7368,0.9461,0.7368,0.9518,0.7568,0.8681
191,21,69,6,6,0.8824,0.92,0.7778,0.92,0.7778,0.92,0.7778,0.9447
192,18,67,0,17,0.8333,1.0,0.5143,0.8874,0.5143,1.0,0.6792,0.8652
193,21,66,6,9,0.8529,0.9167,0.7,0.898,0.7,0.9167,0.7368,0.8509
194,18,69,6,9,0.8529,0.92,0.6667,0.902,0.6667,0.92,0.7059,0.8207
195,15,69,8,10,0.8235,0.8961,0.6,0.8846,0.6,0.8961,0.625,0.8462
196,17,69,7,9,0.8431,0.9079,0.6538,0.8961,0.6538,0.9079,0.68,0.749
197,14,72,8,8,0.8431,0.9,0.6364,0.9,0.6364,0.9,0.6364,0.8034
198,23,65,4,10,0.8627,0.942,0.697,0.9028,0.697,0.942,0.7667,0.8876
199,24,65,7,6,0.8725,0.9028,0.8,0.9091,0.8,0.9028,0.7869,0.9481
200,23,65,8,6,0.8627,0.8904,0.7931,0.9028,0.7931,0.8904,0.7667,0.9169
201,27,63,6,6,0.8824,0.913,0.8182,0.913,0.8182,0.913,0.8182,0.9007
202,22,63,5,12,0.8333,0.9265,0.6471,0.8811,0.6471,0.9265,0.7213,0.8875
203,22,66,5,9,0.8627,0.9296,0.7097,0.9041,0.7097,0.9296,0.7586,0.8878
204,24,66,5,7,0.8824,0.9296,0.7742,0.9167,0.7742,0.9296,0.8,0.8705
205,20,67,7,8,0.8529,0.9054,0.7143,0.8993,0.7143,0.9054,0.7273,0.8726
206,19,64,7,12,0.8137,0.9014,0.6129,0.8707,0.6129,0.9014,0.6667,0.8346
207,14,75,6,7,0.8725,0.9259,0.6667,0.9202,0.6667,0.9259,0.6829,0.8912
208,23,69,5,5,0.902,0.9324,0.8214,0.9324,0.8214,0.9324,0.8214,0.9295
209,15,73,5,9,0.8627,0.9359,0.625,0.9125,0.625,0.9359,0.6818,0.8638
210,21,65,11,5,0.8431,0.8553,0.8077,0.8904,0.8077,0.8553,0.7241,0.96
211,17,67,5,13,0.8235,0.9306,0.5667,0.8816,0.5667,0.9306,0.6538,0.7931
212,21,65,4,12,0.8431,0.942,0.6364,0.8904,0.6364,0.942,0.7241,0.8542
213,23,69,5,5,0.902,0.9324,0.8214,0.9324,0.8214,0.9324,0.8214,0.9286
214,19,67,9,7,0.8431,0.8816,0.7308,0.8933,0.7308,0.8816,0.7037,0.8836
215,15,71,8,8,0.8431,0.8987,0.6522,0.8987,0.6522,0.8987,0.6522,0.9026
216,22,66,5,9,0.8627,0.9296,0.7097,0.9041,0.7097,0.9296,0.7586,0.8605
217,14,75,7,6,0.8725,0.9146,0.7,0.9202,0.7,0.9146,0.6829,0.8988
218,17,70,7,8,0.8529,0.9091,0.68,0.9032,0.68,0.9091,0.6939,0.8545
