Component,Top_Rank,Step_Index,SD_Value,Mean_Displacement_mm,Max_Displacement_mm,Mean_Inward_Atrophy_mm,Mean_Outward_Expansion_mm
PLS1,1,54,2.4,0.055211401605530105,0.12246300494311221,0.012110242779124062,0.012689315964972489
PLS1,1,55,2.5,0.057511876672427194,0.12756563014907524,0.012614836228254232,0.01321803746351301
PLS1,1,56,2.6,0.05981235173932429,0.13266825535503826,0.013119429677384404,0.01374675896205353
PLS1,1,57,2.7,0.06211282680622137,0.13777088056100129,0.013624023126514574,0.014275480460594049
PLS1,1,58,2.8,0.06441330187311846,0.14287350576696425,0.01412861657564474,0.014804201959134568
PLS1,1,59,2.9,0.06671377694001553,0.14797613097292728,0.01463321002477491,0.015332923457675089
PLS1,1,60,3.0,0.06901425200691262,0.1530787561788903,0.015137803473905078,0.01586164495621561
PLS2,2,0,-3.0,0.05473467100699158,0.09714178227965219,0.011376928512435769,0.010370985953799743
PLS2,2,1,-2.9,0.052910181973425195,0.09390372287033043,0.010997697562021241,0.010025286422006417
PLS2,2,2,-2.8,0.0510856929398588,0.09066566346100868,0.010618466611606717,0.009679586890213091
PLS2,2,3,-2.7,0.04926120390629243,0.08742760405168697,0.010239235661192194,0.009333887358419769
PLS2,2,4,-2.6,0.047436714872726035,0.08418954464236522,0.009860004710777664,0.008988187826626444
PLS2,2,5,-2.5,0.045612225839159644,0.08095148523304348,0.00948077376036314,0.008642488294833118
PLS2,2,6,-2.4,0.043787736805593266,0.07771342582372173,0.009101542809948612,0.008296788763039794
PLS2,2,7,-2.3,0.041963247772026875,0.07447536641440002,0.008722311859534088,0.007951089231246468
PLS2,2,8,-2.2,0.0401387587384605,0.07123730700507826,0.008343080909119564,0.007605389699453146
PLS2,2,9,-2.1,0.038314269704894106,0.06799924759575653,0.007963849958705038,0.007259690167659818
PLS2,2,10,-2.0,0.036489780671327715,0.06476118818643477,0.007584619008290513,0.006913990635866495
PLS2,2,11,-1.9,0.03466529163776133,0.061523128777113044,0.007205388057875985,0.00656829110407317
PLS2,2,12,-1.8,0.032840802604194946,0.0582850693677913,0.00682615710746146,0.0062225915722798454
PLS2,2,13,-1.7,0.03101631357062856,0.055047009958469555,0.006446926157046934,0.005876892040486519
PLS2,2,14,-1.6,0.029191824537062178,0.05180895054914783,0.00606769520663241,0.005531192508693195
PLS2,2,15,-1.5,0.02736733550349579,0.04857089113982609,0.005688464256217884,0.005185492976899872
PLS2,2,16,-1.4,0.0255428464699294,0.04533283173050434,0.005309233305803359,0.0048397934451065465
PLS2,2,17,-1.3,0.023718357436363018,0.0420947723211826,0.004930002355388832,0.004494093913313223
PLS2,2,18,-1.2,0.021893868402796633,0.03885671291186088,0.004550771404974306,0.004148394381519897
PLS2,2,19,-1.1,0.02006937936923025,0.03561865350253913,0.004171540454559782,0.003802694849726573
PLS2,2,20,-1.0,0.018244890335663858,0.032380594093217384,0.003792309504145256,0.003456995317933248
PLS2,2,21,-0.9,0.016420401302097473,0.02914253468389564,0.00341307855373073,0.003111295786139923
PLS2,2,22,-0.8,0.014595912268531087,0.025904475274573915,0.003033847603316205,0.0027655962543465975
PLS2,2,23,-0.7,0.0127714232349647,0.02266641586525217,0.0026546166529016796,0.0024198967225532737
PLS2,2,24,-0.6,0.010946934201398317,0.019428356455930426,0.002275385702487153,0.002074197190759948
PLS2,2,25,-0.5,0.009122445167831929,0.016190297046608706,0.0018961547520726279,0.0017284976589666237
PLS2,2,26,-0.4,0.0072979561342655435,0.012952237637286958,0.0015169238016581024,0.0013827981271732994
PLS2,2,27,-0.3,0.00547346710069916,0.009714178227965213,0.001137692851243577,0.0010370985953799742
PLS2,2,28,-0.2,0.0036489780671327718,0.006476118818643467,0.0007584619008290515,0.0006913990635866495
PLS2,2,29,-0.1,0.0018244890335663863,0.003238059409321746,0.0003792309504145258,0.00034569953179332453
PLS2,2,30,0.0,0.0,0.0,0.0,0.0
PLS2,2,31,0.1,0.0018244890335663863,0.003238059409321746,0.00034569953179332453,0.0003792309504145258
PLS2,2,32,0.2,0.0036489780671327718,0.006476118818643467,0.0006913990635866495,0.0007584619008290515
PLS2,2,33,0.3,0.00547346710069916,0.009714178227965213,0.001037098595379974,0.001137692851243577
PLS2,2,34,0.4,0.007297956134265544,0.012952237637286958,0.0013827981271732994,0.0015169238016581024
PLS2,2,35,0.5,0.009122445167831929,0.016190297046608706,0.0017284976589666237,0.0018961547520726279
PLS2,2,36,0.6,0.010946934201398315,0.019428356455930426,0.0020741971907599476,0.002275385702487153
PLS2,2,37,0.7,0.0127714232349647,0.02266641586525217,0.0024198967225532737,0.0026546166529016796
PLS2,2,38,0.8,0.014595912268531087,0.025904475274573915,0.002765596254346598,0.003033847603316205
PLS2,2,39,0.9,0.016420401302097473,0.02914253468389564,0.003111295786139923,0.00341307855373073
PLS2,2,40,1.0,0.018244890335663858,0.032380594093217384,0.003456995317933248,0.0037923095041452557
PLS2,2,41,1.1,0.02006937936923025,0.03561865350253913,0.003802694849726573,0.004171540454559782
PLS2,2,42,1.2,0.021893868402796633,0.03885671291186088,0.004148394381519897,0.004550771404974306
PLS2,2,43,1.3,0.023718357436363018,0.0420947723211826,0.004494093913313223,0.004930002355388832
PLS2,2,44,1.4,0.0255428464699294,0.04533283173050434,0.004839793445106546,0.005309233305803358
PLS2,2,45,1.5,0.027367335503495793,0.04857089113982609,0.005185492976899872,0.005688464256217884
PLS2,2,46,1.6,0.029191824537062174,0.05180895054914783,0.005531192508693195,0.00606769520663241
PLS2,2,47,1.7,0.031016313570628562,0.055047009958469555,0.005876892040486521,0.006446926157046934
PLS2,2,48,1.8,0.032840802604194946,0.0582850693677913,0.0062225915722798454,0.00682615710746146
PLS2,2,49,1.9,0.03466529163776134,0.061523128777113044,0.00656829110407317,0.007205388057875985
PLS2,2,50,2.0,0.036489780671327715,0.06476118818643477,0.006913990635866495,0.007584619008290512
PLS2,2,51,2.1,0.038314269704894106,0.06799924759575653,0.007259690167659818,0.007963849958705038
PLS2,2,52,2.2,0.0401387587384605,0.07123730700507826,0.007605389699453145,0.008343080909119564
PLS2,2,53,2.3,0.04196324777202687,0.07447536641440002,0.007951089231246468,0.008722311859534088
PLS2,2,54,2.4,0.043787736805593266,0.07771342582372173,0.008296788763039794,0.009101542809948612
PLS2,2,55,2.5,0.045612225839159644,0.08095148523304348,0.00864248829483312,0.00948077376036314
PLS2,2,56,2.6,0.047436714872726035,0.08418954464236522,0.008988187826626443,0.009860004710777664
PLS2,2,57,2.7,0.04926120390629243,0.08742760405168697,0.009333887358419769,0.010239235661192194
PLS2,2,58,2.8,0.0510856929398588,0.09066566346100868,0.009679586890213091,0.010618466611606717
PLS2,2,59,2.9,0.052910181973425195,0.09390372287033043,0.010025286422006417,0.010997697562021243
PLS2,2,60,3.0,0.05473467100699158,0.09714178227965219,0.010370985953799743,0.011376928512435769
PLS4,3,0,-3.0,0.03280700095576425,0.07762056269548813,0.00793019438271182,0.007381603826978047
PLS4,3,1,-2.9,0.03171343425723877,0.07503321060563854,0.0076658545699547585,0.0071355503660787785
PLS4,3,2,-2.8,0.030619867558713296,0.07244585851578896,0.007401514757197697,0.006889496905179509
PLS4,3,3,-2.7,0.029526300860187822,0.06985850642593931,0.007137174944440638,0.006643443444280242
PLS4,3,4,-2.6,0.02843273416166235,0.06727115433608973,0.006872835131683576,0.006397389983380976
PLS4,3,5,-2.5,0.02733916746313687,0.06468380224624012,0.006608495318926515,0.006151336522481705
PLS4,3,6,-2.4,0.026245600764611396,0.06209645015639054,0.006344155506169455,0.005905283061582438
PLS4,3,7,-2.3,0.025152034066085925,0.059509098066540894,0.006079815693412394,0.005659229600683168
PLS4,3,8,-2.2,0.02405846736756045,0.05692174597669131,0.005815475880655336,0.005413176139783903
PLS4,3,9,-2.1,0.022964900669034973,0.05433439388684171,0.005551136067898273,0.005167122678884633
PLS4,3,10,-2.0,0.021871333970509495,0.05174704179699212,0.005286796255141213,0.004921069217985364
PLS4,3,11,-1.9,0.020777767271984025,0.04915968970714248,0.005022456442384152,0.004675015757086097
PLS4,3,12,-1.8,0.01968420057345855,0.04657233761729288,0.0047581166296270915,0.004428962296186828
PLS4,3,13,-1.7,0.018590633874933076,0.043984985527443295,0.0044937768168700305,0.00418290883528756
PLS4,3,14,-1.6,0.0174970671764076,0.0413976334375937,0.004229437004112971,0.003936855374388292
PLS4,3,15,-1.5,0.016403500477882124,0.03881028134774412,0.00396509719135591,0.0036908019134890236
PLS4,3,16,-1.4,0.015309933779356646,0.03622292925789447,0.0037007573785988483,0.0034447484525897553
PLS4,3,17,-1.3,0.014216367080831174,0.033635577168044876,0.0034364175658417886,0.0031986949916904873
PLS4,3,18,-1.2,0.013122800382305698,0.031048225078195293,0.0031720777530847275,0.002952641530791219
PLS4,3,19,-1.1,0.012029233683780225,0.0284608729883457,0.002907737940327667,0.0027065880698919514
PLS4,3,20,-1.0,0.01093566698525475,0.025873520898496014,0.0026433981275706064,0.0024605346089926826
PLS4,3,21,-0.9,0.009842100286729273,0.02328616880864642,0.002379058314813546,0.002214481148093414
PLS4,3,22,-0.8,0.008748533588203797,0.020698816718796833,0.0021147185020564847,0.001968427687194146
PLS4,3,23,-0.7,0.007654966889678323,0.018111464628947242,0.0018503786892994241,0.0017223742262948776
PLS4,3,24,-0.6,0.006561400191152851,0.015524112539097594,0.0015860388765423642,0.0014763207653956097
PLS4,3,25,-0.5,0.005467833492627376,0.012936760449248007,0.001321699063785303,0.0012302673044963413
PLS4,3,26,-0.4,0.004374266794101898,0.010349408359398415,0.0010573592510282426,0.0009842138435970727
PLS4,3,27,-0.3,0.0032807000955764245,0.0077620562695488275,0.0007930194382711817,0.0007381603826978048
PLS4,3,28,-0.2,0.0021871333970509507,0.0051747041796991805,0.0005286796255141217,0.000492106921798537
PLS4,3,29,-0.1,0.0010935666985254743,0.0025873520898495933,0.0002643398127570604,0.0002460534608992682
PLS4,3,30,0.0,0.0,0.0,0.0,0.0
PLS4,3,31,0.1,0.0010935666985254745,0.0025873520898495933,0.0002460534608992682,0.0002643398127570604
PLS4,3,32,0.2,0.0021871333970509507,0.0051747041796991805,0.000492106921798537,0.0005286796255141217
PLS4,3,33,0.3,0.0032807000955764245,0.0077620562695488275,0.0007381603826978048,0.0007930194382711816
PLS4,3,34,0.4,0.004374266794101898,0.010349408359398415,0.0009842138435970725,0.0010573592510282426
PLS4,3,35,0.5,0.005467833492627375,0.012936760449248007,0.0012302673044963413,0.001321699063785303
PLS4,3,36,0.6,0.006561400191152851,0.015524112539097594,0.0014763207653956097,0.0015860388765423642
PLS4,3,37,0.7,0.007654966889678324,0.018111464628947263,0.0017223742262948776,0.0018503786892994241
PLS4,3,38,0.8,0.008748533588203797,0.020698816718796857,0.001968427687194146,0.0021147185020564847
PLS4,3,39,0.9,0.009842100286729275,0.02328616880864644,0.0022144811480934146,0.0023790583148135458
PLS4,3,40,1.0,0.01093566698525475,0.02587352089849604,0.0024605346089926826,0.0026433981275706064
PLS4,3,41,1.1,0.012029233683780225,0.028460872988345674,0.0027065880698919514,0.002907737940327667
PLS4,3,42,1.2,0.013122800382305698,0.031048225078195272,0.002952641530791219,0.0031720777530847275
PLS4,3,43,1.3,0.014216367080831174,0.033635577168044856,0.0031986949916904873,0.0034364175658417886
PLS4,3,44,1.4,0.015309933779356646,0.03622292925789445,0.0034447484525897553,0.0037007573785988483
PLS4,3,45,1.5,0.016403500477882124,0.03881028134774409,0.0036908019134890236,0.00396509719135591
PLS4,3,46,1.6,0.0174970671764076,0.0413976334375937,0.0039368553743882925,0.00422943700411297
PLS4,3,47,1.7,0.018590633874933076,0.043984985527443274,0.00418290883528756,0.00449377681687003
PLS4,3,48,1.8,0.01968420057345855,0.04657233761729288,0.004428962296186828,0.004758116629627092
PLS4,3,49,1.9,0.020777767271984025,0.04915968970714248,0.004675015757086096,0.005022456442384152
PLS4,3,50,2.0,0.021871333970509495,0.05174704179699212,0.004921069217985364,0.005286796255141213
PLS4,3,51,2.1,0.022964900669034973,0.05433439388684171,0.005167122678884632,0.005551136067898273
PLS4,3,52,2.2,0.02405846736756045,0.05692174597669131,0.005413176139783903,0.005815475880655336
PLS4,3,53,2.3,0.025152034066085925,0.059509098066540894,0.005659229600683169,0.006079815693412393
PLS4,3,54,2.4,0.026245600764611396,0.06209645015639054,0.005905283061582438,0.006344155506169455
PLS4,3,55,2.5,0.02733916746313687,0.06468380224624012,0.006151336522481706,0.006608495318926515
PLS4,3,56,2.6,0.02843273416166235,0.06727115433608973,0.0063973899833809755,0.006872835131683576
PLS4,3,57,2.7,0.029526300860187822,0.06985850642593931,0.0066434434442802425,0.007137174944440639
PLS4,3,58,2.8,0.030619867558713293,0.07244585851578896,0.006889496905179509,0.007401514757197697
PLS4,3,59,2.9,0.03171343425723877,0.07503321060563854,0.0071355503660787785,0.0076658545699547585
PLS4,3,60,3.0,0.03280700095576425,0.07762056269548816,0.007381603826978048,0.00793019438271182
