Component,Variance_Explained_Pct,Class_Loading_Q,Importance_Score,Is_Top3,Top3_Rank
PLS1,19.404127497478356,0.026689332849616085,0.11756682171171931,True,1
PLS2,12.167964023681423,0.020200527362739033,0.0704647095191117,True,2
PLS3,6.121547526769038,0.024439778147489995,0.060468315737276596,False,-1
PLS4,6.822628454849494,0.025708277212212173,0.06715043569505999,True,3
PLS5,6.527950929880784,0.017587199209215816,0.04493503905006748,False,-1
PLS6,4.204100232624267,0.02242880068166629,0.04598779453949935,False,-1
PLS7,3.787786853457324,0.019795732816043972,0.03852692519449748,False,-1
PLS8,1.9925781804960148,0.028612517821675187,0.040389061457035184,False,-1
