round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
946,29,153,23,72,0.657,0.8693,0.2871,0.7631,0.2871,0.8693,0.3791,0.6092
947,19,144,28,86,0.5884,0.8372,0.181,0.7164,0.181,0.8372,0.25,0.6239
948,16,153,31,77,0.6101,0.8315,0.172,0.7391,0.172,0.8315,0.2286,0.6186
949,18,156,19,84,0.6282,0.8914,0.1765,0.7518,0.1765,0.8914,0.259,0.6961
950,15,149,31,82,0.5921,0.8278,0.1546,0.7251,0.1546,0.8278,0.2098,0.6172
951,24,156,26,71,0.6498,0.8571,0.2526,0.7628,0.2526,0.8571,0.331,0.6708
952,16,146,28,87,0.5848,0.8391,0.1553,0.7174,0.1553,0.8391,0.2177,0.5874
953,21,135,25,96,0.5632,0.8438,0.1795,0.6905,0.1795,0.8438,0.2577,0.6497
954,15,158,29,75,0.6245,0.8449,0.1667,0.7524,0.1667,0.8449,0.2239,0.5694
955,26,155,26,70,0.6534,0.8564,0.2708,0.7635,0.2708,0.8564,0.3514,0.7009
956,19,154,31,73,0.6245,0.8324,0.2065,0.7476,0.2065,0.8324,0.2676,0.619
957,15,159,41,62,0.6282,0.795,0.1948,0.7553,0.1948,0.795,0.2256,0.6054
958,17,157,22,81,0.6282,0.8771,0.1735,0.753,0.1735,0.8771,0.2482,0.6733
959,17,146,23,91,0.5884,0.8639,0.1574,0.7192,0.1574,0.8639,0.2297,0.6588
960,23,153,34,67,0.6354,0.8182,0.2556,0.7518,0.2556,0.8182,0.3129,0.6878
961,17,136,32,92,0.5523,0.8095,0.156,0.6869,0.156,0.8095,0.2152,0.573
962,19,148,27,83,0.6029,0.8457,0.1863,0.7291,0.1863,0.8457,0.2568,0.605
963,18,156,28,75,0.6282,0.8478,0.1935,0.7518,0.1935,0.8478,0.259,0.6658
964,17,153,28,79,0.6137,0.8453,0.1771,0.7409,0.1771,0.8453,0.2411,0.5984
965,15,161,21,80,0.6354,0.8846,0.1579,0.7612,0.1579,0.8846,0.229,0.6382
966,14,146,30,87,0.5776,0.8295,0.1386,0.7139,0.1386,0.8295,0.1931,0.6461
967,27,148,24,78,0.6318,0.8605,0.2571,0.7437,0.2571,0.8605,0.3462,0.6489
968,27,144,16,90,0.6173,0.9,0.2308,0.731,0.2308,0.9,0.3375,0.6931
969,23,145,26,83,0.6065,0.848,0.217,0.7268,0.217,0.848,0.2968,0.6347
970,20,149,28,80,0.6101,0.8418,0.2,0.734,0.2,0.8418,0.2703,0.6625
971,23,145,35,74,0.6065,0.8056,0.2371,0.7268,0.2371,0.8056,0.2968,0.6103
972,14,153,34,76,0.6029,0.8182,0.1556,0.7356,0.1556,0.8182,0.2029,0.5781
973,21,150,31,75,0.6173,0.8287,0.2188,0.7389,0.2188,0.8287,0.2838,0.595
974,18,155,20,84,0.6245,0.8857,0.1765,0.7488,0.1765,0.8857,0.2571,0.6131
975,20,155,24,78,0.6318,0.8659,0.2041,0.7524,0.2041,0.8659,0.2817,0.6725
976,18,149,26,84,0.6029,0.8514,0.1765,0.7304,0.1765,0.8514,0.2466,0.62
977,18,142,26,91,0.5776,0.8452,0.1651,0.7082,0.1651,0.8452,0.2353,0.6176
978,18,144,27,88,0.5848,0.8421,0.1698,0.7146,0.1698,0.8421,0.2384,0.5954
979,27,161,15,74,0.6787,0.9148,0.2673,0.7835,0.2673,0.9148,0.3776,0.6431
980,20,140,30,87,0.5776,0.8235,0.1869,0.7053,0.1869,0.8235,0.2548,0.6469
981,20,152,27,78,0.6209,0.8492,0.2041,0.7433,0.2041,0.8492,0.2759,0.6612
982,19,156,24,78,0.6318,0.8667,0.1959,0.7536,0.1959,0.8667,0.2714,0.6222
983,20,150,28,79,0.6137,0.8427,0.202,0.7371,0.202,0.8427,0.2721,0.6107
984,17,152,36,72,0.6101,0.8085,0.191,0.7379,0.191,0.8085,0.2394,0.6375
985,23,146,24,84,0.6101,0.8588,0.215,0.73,0.215,0.8588,0.2987,0.6232
986,19,146,28,84,0.5957,0.8391,0.1845,0.7228,0.1845,0.8391,0.2533,0.6267
987,19,145,30,83,0.5921,0.8286,0.1863,0.7196,0.1863,0.8286,0.2517,0.6099
988,25,143,35,74,0.6065,0.8034,0.2525,0.7241,0.2525,0.8034,0.3145,0.578
989,24,138,24,91,0.5848,0.8519,0.2087,0.7059,0.2087,0.8519,0.2945,0.6447
990,19,163,18,77,0.657,0.9006,0.1979,0.7743,0.1979,0.9006,0.2857,0.6843
991,23,144,30,80,0.6029,0.8276,0.2233,0.7236,0.2233,0.8276,0.2949,0.602
992,20,141,35,81,0.5812,0.8011,0.198,0.7085,0.198,0.8011,0.2564,0.6253
993,16,138,32,91,0.556,0.8118,0.1495,0.6917,0.1495,0.8118,0.2065,0.624
994,19,146,26,86,0.5957,0.8488,0.181,0.7228,0.181,0.8488,0.2533,0.6266
995,12,153,19,93,0.5957,0.8895,0.1143,0.7321,0.1143,0.8895,0.1765,0.656
996,19,142,31,85,0.5812,0.8208,0.1827,0.71,0.1827,0.8208,0.2468,0.6115
997,19,148,25,85,0.6029,0.8555,0.1827,0.7291,0.1827,0.8555,0.2568,0.6294
998,19,147,28,83,0.5993,0.84,0.1863,0.7259,0.1863,0.84,0.255,0.6404
999,24,140,34,79,0.5921,0.8046,0.233,0.7125,0.233,0.8046,0.2981,0.6095
1000,21,153,27,76,0.6282,0.85,0.2165,0.7482,0.2165,0.85,0.2897,0.6412
