Theta,Radius,Area
0,1.00134e-15,0
0.0317333,0.0172144,0.000599987
0.0634665,0.0342045,0.00236355
0.0951998,0.0507614,0.00518754
0.126933,0.0667027,0.00891829
0.158666,0.0818812,0.0133737
0.1904,0.0961891,0.0183657
0.222133,0.109557,0.0237187
0.253866,0.121951,0.0292837
0.285599,0.133361,0.0349461
0.317333,0.143798,0.0406285
0.349066,0.153286,0.0462835
0.380799,0.161852,0.0518783
0.412532,0.169532,0.0573777
0.444266,0.17636,0.0627339
0.475999,0.182371,0.0678891
0.507732,0.187598,0.0727828
0.539465,0.192069,0.077359
0.571199,0.195809,0.0815687
0.602932,0.198838,0.085371
0.634665,0.20118,0.0887381
0.666398,0.202869,0.0916637
0.698132,0.203953,0.0941744
0.729865,0.204507,0.0963269
0.761598,0.204627,0.0981802
0.793331,0.204439,0.0997903
0.825065,0.20408,0.101245
0.856798,0.203698,0.102659
0.888531,0.203428,0.104135
0.920265,0.203389,0.105748
0.951998,0.203662,0.107528
0.983731,0.204291,0.109464
1.01546,0.205269,0.111523
1.0472,0.206544,0.11367
1.07893,0.208016,0.115877
1.11066,0.20954,0.118101
1.1424,0.210936,0.120263
1.17413,0.211999,0.122255
1.20586,0.212518,0.123892
1.2376,0.212296,0.12471
1.26933,0.211175,0.124293
1.30106,0.209059,0.122447
1.3328,0.205931,0.119173
1.36453,0.201864,0.114655
1.39626,0.197018,0.109218
1.428,0.191626,0.103277
1.45973,0.185975,0.0972604
1.49146,0.180366,0.0915463
1.5232,0.175088,0.0863992
1.55493,0.170386,0.0819456
1.58666,0.16644,0.0781989
1.6184,0.163369,0.0751126
1.65013,0.161232,0.0726225
1.68186,0.160041,0.0706665
1.7136,0.159767,0.0691922
1.74533,0.160346,0.0681603
1.77706,0.161673,0.0675453
1.8088,0.163596,0.0673335
1.84053,0.165924,0.0675052
1.87226,0.168438,0.0679713
1.904,0.170924,0.068501
1.93573,0.17319,0.068806
1.96746,0.175093,0.0686794
1.9992,0.176541,0.0680274
2.03093,0.177505,0.0668466
2.06266,0.178007,0.0651956
2.0944,0.178113,0.0631843
2.12613,0.177913,0.0609705
2.15786,0.177505,0.0587631
2.18959,0.176984,0.0568302
2.22133,0.176429,0.0553356
2.25306,0.175902,0.0541896
2.28479,0.175439,0.0532328
2.31653,0.175056,0.0523508
2.34826,0.174747,0.0514672
2.37999,0.17449,0.0505809
2.41173,0.174247,0.0497716
2.44346,0.173969,0.0491979
2.47519,0.17359,0.049095
2.50693,0.173033,0.0497052
2.53866,0.172207,0.0509251
2.57039,0.171013,0.0524666
2.60213,0.169344,0.0540171
2.63386,0.167093,0.0552172
2.66559,0.164152,0.0557371
2.69733,0.160421,0.0553371
2.72906,0.155805,0.0538868
2.76079,0.150219,0.0513597
2.79253,0.143589,0.0478182
2.82426,0.135852,0.0433926
2.85599,0.12696,0.0382623
2.88773,0.116882,0.0326407
2.91946,0.105613,0.0267647
2.95119,0.0931748,0.0208891
2.98293,0.079625,0.0152815
3.01466,0.0650614,0.010213
3.04639,0.049623,0.00594443
3.07813,0.033488,0.00270795
3.10986,0.0168682,0.000687156
3.14159,5.58089e-16,1.75776e-17
