round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
503,19,34,3,0,0.9464,1.0,0.9189,0.9268,0.9886
504,14,38,1,3,0.9286,0.8235,0.9744,0.875,0.8462
505,21,33,2,0,0.9643,1.0,0.9429,0.9545,0.9905
506,22,32,2,0,0.9643,1.0,0.9412,0.9565,1.0
507,20,33,2,1,0.9464,0.9524,0.9429,0.9302,0.9619
508,17,34,2,3,0.9107,0.85,0.9444,0.8718,0.8917
509,17,34,2,3,0.9107,0.85,0.9444,0.8718,0.8736
510,16,38,2,0,0.9643,1.0,0.95,0.9412,0.9781
511,15,40,1,0,0.9821,1.0,0.9756,0.9677,1.0
512,20,32,4,0,0.9286,1.0,0.8889,0.9091,0.9667
513,21,28,5,2,0.875,0.913,0.8485,0.8571,0.9262
514,21,32,3,0,0.9464,1.0,0.9143,0.9333,0.981
515,19,33,2,2,0.9286,0.9048,0.9429,0.9048,0.9211
516,24,30,2,0,0.9643,1.0,0.9375,0.96,0.9831
517,16,38,1,1,0.9643,0.9412,0.9744,0.9412,0.9548
518,17,36,2,1,0.9464,0.9444,0.9474,0.9189,0.9605
519,15,35,6,0,0.8929,1.0,0.8537,0.8333,0.961
520,22,32,1,1,0.9643,0.9565,0.9697,0.9565,0.9565
521,24,29,1,2,0.9464,0.9231,0.9667,0.9412,0.9269
522,13,41,1,1,0.9643,0.9286,0.9762,0.9286,0.9405
523,18,36,2,0,0.9643,1.0,0.9474,0.9474,0.9883
524,18,35,1,2,0.9464,0.9,0.9722,0.9231,0.9306
525,12,42,2,0,0.9643,1.0,0.9545,0.9231,0.9867
526,25,29,2,0,0.9643,1.0,0.9355,0.9615,1.0
527,19,34,2,1,0.9464,0.95,0.9444,0.9268,0.9389
528,22,33,1,0,0.9821,1.0,0.9706,0.9778,0.992
529,18,38,0,0,1.0,1.0,1.0,1.0,1.0
530,23,32,0,1,0.9821,0.9583,1.0,0.9787,0.974
531,20,34,2,0,0.9643,1.0,0.9444,0.9524,0.9917
532,22,28,5,1,0.8929,0.9565,0.8485,0.88,0.9381
533,18,34,3,1,0.9286,0.9474,0.9189,0.9,0.9459
534,15,39,1,1,0.9643,0.9375,0.975,0.9375,0.9469
535,10,44,1,1,0.9643,0.9091,0.9778,0.9091,0.9172
536,23,29,2,2,0.9286,0.92,0.9355,0.92,0.9342
537,15,36,5,0,0.9107,1.0,0.878,0.8571,0.9919
