round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
279,15,46,10,3,0.8243,0.8333,0.8214,0.6977,0.874
280,11,51,5,7,0.8378,0.6111,0.9107,0.6471,0.7927
281,21,37,8,8,0.7838,0.7241,0.8222,0.7241,0.8245
282,17,42,6,9,0.7973,0.6538,0.875,0.6939,0.8157
283,20,39,10,5,0.7973,0.8,0.7959,0.7273,0.858
284,13,42,13,6,0.7432,0.6842,0.7636,0.5778,0.7129
285,25,37,7,5,0.8378,0.8333,0.8409,0.8065,0.8864
286,19,39,8,8,0.7838,0.7037,0.8298,0.7037,0.8857
287,17,41,9,7,0.7838,0.7083,0.82,0.68,0.845
288,25,31,12,6,0.7568,0.8065,0.7209,0.7353,0.829
289,21,33,7,13,0.7297,0.6176,0.825,0.6774,0.7654
290,13,44,8,9,0.7703,0.5909,0.8462,0.6047,0.8497
291,17,42,6,9,0.7973,0.6538,0.875,0.6939,0.8109
292,13,42,9,10,0.7432,0.5652,0.8235,0.5778,0.7945
293,13,43,13,5,0.7568,0.7222,0.7679,0.5909,0.8304
294,16,40,12,6,0.7568,0.7273,0.7692,0.64,0.8531
295,19,31,11,13,0.6757,0.5938,0.7381,0.6129,0.7731
296,22,42,6,4,0.8649,0.8462,0.875,0.8148,0.8806
297,14,43,6,11,0.7703,0.56,0.8776,0.6222,0.8016
298,23,34,7,10,0.7703,0.697,0.8293,0.7302,0.8093
299,20,37,5,12,0.7703,0.625,0.881,0.7018,0.8073
300,12,42,13,7,0.7297,0.6316,0.7636,0.5455,0.7933
301,22,39,9,4,0.8243,0.8462,0.8125,0.7719,0.863
302,22,37,10,5,0.7973,0.8148,0.7872,0.7458,0.8243
303,21,40,10,3,0.8243,0.875,0.8,0.7636,0.92
304,16,39,11,8,0.7432,0.6667,0.78,0.6275,0.83
305,14,42,15,3,0.7568,0.8235,0.7368,0.6087,0.8266
306,15,46,10,3,0.8243,0.8333,0.8214,0.6977,0.8998
307,24,41,4,5,0.8784,0.8276,0.9111,0.8421,0.9257
308,20,32,11,11,0.7027,0.6452,0.7442,0.6452,0.7817
309,28,39,5,2,0.9054,0.9333,0.8864,0.8889,0.9061
310,20,41,8,5,0.8243,0.8,0.8367,0.7547,0.8522
311,18,44,9,3,0.8378,0.8571,0.8302,0.75,0.8778
312,18,37,10,9,0.7432,0.6667,0.7872,0.6545,0.7415
313,23,42,4,5,0.8784,0.8214,0.913,0.8364,0.8773
314,20,36,13,5,0.7568,0.8,0.7347,0.6897,0.8204
315,17,39,9,9,0.7568,0.6538,0.8125,0.6538,0.7588
316,20,42,5,7,0.8378,0.7407,0.8936,0.7692,0.8479
317,15,43,10,6,0.7838,0.7143,0.8113,0.6522,0.7844
318,22,30,10,12,0.7027,0.6471,0.75,0.6667,0.8228
319,21,36,11,6,0.7703,0.7778,0.766,0.7119,0.8014
320,17,39,10,8,0.7568,0.68,0.7959,0.6538,0.7412
321,21,40,9,4,0.8243,0.84,0.8163,0.7636,0.8457
322,15,40,13,6,0.7432,0.7143,0.7547,0.6122,0.7898
323,21,43,8,2,0.8649,0.913,0.8431,0.8077,0.954
324,29,32,7,6,0.8243,0.8286,0.8205,0.8169,0.8586
325,14,45,10,5,0.7973,0.7368,0.8182,0.6512,0.8488
326,15,45,9,5,0.8108,0.75,0.8333,0.6818,0.7852
327,15,52,3,4,0.9054,0.7895,0.9455,0.8108,0.912
328,18,40,9,7,0.7838,0.72,0.8163,0.6923,0.8065
329,24,36,10,4,0.8108,0.8571,0.7826,0.7742,0.8595
330,17,37,11,9,0.7297,0.6538,0.7708,0.6296,0.7981
331,16,39,9,10,0.7432,0.6154,0.8125,0.6275,0.8021
332,17,44,8,5,0.8243,0.7727,0.8462,0.7234,0.8497
333,13,47,5,9,0.8108,0.5909,0.9038,0.65,0.7605
334,25,33,8,8,0.7838,0.7576,0.8049,0.7576,0.8514
335,16,43,9,6,0.7973,0.7273,0.8269,0.6809,0.8129
336,13,42,13,6,0.7432,0.6842,0.7636,0.5778,0.7321
337,20,36,11,7,0.7568,0.7407,0.766,0.6897,0.8006
338,23,31,7,13,0.7297,0.6389,0.8158,0.697,0.7858
339,17,44,9,4,0.8243,0.8095,0.8302,0.7234,0.841
340,12,48,9,5,0.8108,0.7059,0.8421,0.6316,0.8844
341,19,36,9,10,0.7432,0.6552,0.8,0.6667,0.8138
342,20,32,5,17,0.7027,0.5405,0.8649,0.6452,0.7633
343,18,36,10,10,0.7297,0.6429,0.7826,0.6429,0.8416
344,18,34,9,13,0.7027,0.5806,0.7907,0.6207,0.7772
345,21,39,6,8,0.8108,0.7241,0.8667,0.75,0.8544
346,14,42,12,6,0.7568,0.7,0.7778,0.6087,0.8417
347,21,36,12,5,0.7703,0.8077,0.75,0.7119,0.8373
348,19,40,9,6,0.7973,0.76,0.8163,0.717,0.8139
349,21,42,6,5,0.8514,0.8077,0.875,0.7925,0.8854
350,27,31,11,5,0.7838,0.8438,0.7381,0.7714,0.869
351,21,35,10,8,0.7568,0.7241,0.7778,0.7,0.8322
352,14,46,7,7,0.8108,0.6667,0.8679,0.6667,0.823
353,20,40,9,5,0.8108,0.8,0.8163,0.7407,0.858
354,12,44,7,11,0.7568,0.5217,0.8627,0.5714,0.7997
355,16,46,6,6,0.8378,0.7273,0.8846,0.7273,0.8593
356,9,41,13,11,0.6757,0.45,0.7593,0.4286,0.7222
357,16,45,5,8,0.8243,0.6667,0.9,0.7111,0.8867
358,18,45,5,6,0.8514,0.75,0.9,0.766,0.87
359,15,45,10,4,0.8108,0.7895,0.8182,0.6818,0.8555
360,19,39,10,6,0.7838,0.76,0.7959,0.7037,0.8678
361,21,37,12,4,0.7838,0.84,0.7551,0.7241,0.8139
362,11,48,10,5,0.7973,0.6875,0.8276,0.5946,0.8427
363,21,36,10,7,0.7703,0.75,0.7826,0.7119,0.8618
364,23,37,7,7,0.8108,0.7667,0.8409,0.7667,0.847
365,21,41,6,6,0.8378,0.7778,0.8723,0.7778,0.8968
366,24,34,8,8,0.7838,0.75,0.8095,0.75,0.8065
367,17,38,12,7,0.7432,0.7083,0.76,0.6415,0.7858
368,21,35,13,5,0.7568,0.8077,0.7292,0.7,0.8197
369,15,44,6,9,0.7973,0.625,0.88,0.6667,0.8117
370,14,40,11,9,0.7297,0.6087,0.7843,0.5833,0.7621
371,21,41,6,6,0.8378,0.7778,0.8723,0.7778,0.9149
372,16,37,11,10,0.7162,0.6154,0.7708,0.6038,0.8253
373,11,40,14,9,0.6892,0.55,0.7407,0.4889,0.713
374,24,38,6,6,0.8378,0.8,0.8636,0.8,0.8485
375,22,39,11,2,0.8243,0.9167,0.78,0.7719,0.9308
376,21,38,9,6,0.7973,0.7778,0.8085,0.7368,0.8503
377,17,46,9,2,0.8514,0.8947,0.8364,0.7556,0.888
378,19,36,11,8,0.7432,0.7037,0.766,0.6667,0.7991
379,17,43,8,6,0.8108,0.7391,0.8431,0.7083,0.8303
380,22,43,6,3,0.8784,0.88,0.8776,0.8302,0.9233
381,20,38,7,9,0.7838,0.6897,0.8444,0.7143,0.8276
382,17,43,8,6,0.8108,0.7391,0.8431,0.7083,0.8286
383,21,36,10,7,0.7703,0.75,0.7826,0.7119,0.8098
384,14,48,6,6,0.8378,0.7,0.8889,0.7,0.8093
385,19,35,13,7,0.7297,0.7308,0.7292,0.6552,0.8029
386,16,43,10,5,0.7973,0.7619,0.8113,0.6809,0.7987
387,25,36,8,5,0.8243,0.8333,0.8182,0.7937,0.8894
388,19,39,10,6,0.7838,0.76,0.7959,0.7037,0.8841
389,22,39,7,6,0.8243,0.7857,0.8478,0.7719,0.8634
390,20,37,9,8,0.7703,0.7143,0.8043,0.7018,0.7415
391,25,38,8,3,0.8514,0.8929,0.8261,0.8197,0.8672
392,27,35,8,4,0.8378,0.871,0.814,0.8182,0.8627
393,16,42,13,3,0.7838,0.8421,0.7636,0.6667,0.8852
394,20,35,12,7,0.7432,0.7407,0.7447,0.678,0.8408
395,25,32,7,10,0.7703,0.7143,0.8205,0.7463,0.8403
396,20,35,10,9,0.7432,0.6897,0.7778,0.678,0.8107
397,14,43,9,8,0.7703,0.6364,0.8269,0.6222,0.7526
398,21,35,14,4,0.7568,0.84,0.7143,0.7,0.8449
399,23,35,12,4,0.7838,0.8519,0.7447,0.7419,0.8337
400,24,33,10,7,0.7703,0.7742,0.7674,0.7385,0.8695
401,22,34,9,9,0.7568,0.7097,0.7907,0.7097,0.8117
402,17,41,11,5,0.7838,0.7727,0.7885,0.68,0.8628
403,18,39,12,5,0.7703,0.7826,0.7647,0.6792,0.8107
404,15,46,9,4,0.8243,0.7895,0.8364,0.6977,0.8833
405,26,31,8,9,0.7703,0.7429,0.7949,0.7536,0.8549
406,25,37,7,5,0.8378,0.8333,0.8409,0.8065,0.8606
407,17,41,4,12,0.7838,0.5862,0.9111,0.68,0.7862
408,22,36,11,5,0.7838,0.8148,0.766,0.7333,0.892
409,15,41,8,10,0.7568,0.6,0.8367,0.625,0.8318
410,19,41,7,7,0.8108,0.7308,0.8542,0.7308,0.8381
411,19,40,6,9,0.7973,0.6786,0.8696,0.717,0.8432
412,16,44,5,9,0.8108,0.64,0.898,0.6957,0.8408
413,17,37,11,9,0.7297,0.6538,0.7708,0.6296,0.7532
414,19,38,9,8,0.7703,0.7037,0.8085,0.6909,0.8574
415,23,34,11,6,0.7703,0.7931,0.7556,0.7302,0.7939
416,17,48,5,4,0.8784,0.8095,0.9057,0.7907,0.8787
417,32,32,4,6,0.8649,0.8421,0.8889,0.8649,0.8706
418,26,38,7,3,0.8649,0.8966,0.8444,0.8387,0.9387
419,12,44,9,9,0.7568,0.5714,0.8302,0.5714,0.7951
420,19,40,8,7,0.7973,0.7308,0.8333,0.717,0.8534
421,25,36,4,9,0.8243,0.7353,0.9,0.7937,0.8794
422,19,40,9,6,0.7973,0.76,0.8163,0.717,0.8596
423,17,41,9,7,0.7838,0.7083,0.82,0.68,0.8733
424,14,41,10,9,0.7432,0.6087,0.8039,0.5957,0.7485
425,23,40,8,3,0.8514,0.8846,0.8333,0.807,0.8766
426,20,39,7,8,0.7973,0.7143,0.8478,0.7273,0.8634
427,23,37,8,6,0.8108,0.7931,0.8222,0.7667,0.8582
428,16,37,10,11,0.7162,0.5926,0.7872,0.6038,0.7565
429,20,42,8,4,0.8378,0.8333,0.84,0.7692,0.8742
430,24,35,10,5,0.7973,0.8276,0.7778,0.7619,0.8444
431,24,36,7,7,0.8108,0.7742,0.8372,0.7742,0.8312
432,12,49,9,4,0.8243,0.75,0.8448,0.6486,0.8804
433,29,28,6,11,0.7703,0.725,0.8235,0.7733,0.825
434,19,43,8,4,0.8378,0.8261,0.8431,0.76,0.8593
435,21,39,6,8,0.8108,0.7241,0.8667,0.75,0.8414
436,15,43,9,7,0.7838,0.6818,0.8269,0.6522,0.8523
437,16,44,11,3,0.8108,0.8421,0.8,0.6957,0.8632
438,14,37,9,14,0.6892,0.5,0.8043,0.549,0.7337
439,19,39,9,7,0.7838,0.7308,0.8125,0.7037,0.8301
440,22,38,7,7,0.8108,0.7586,0.8444,0.7586,0.8728
441,23,34,10,7,0.7703,0.7667,0.7727,0.7302,0.8242
442,16,49,4,5,0.8784,0.7619,0.9245,0.7805,0.814
443,13,47,9,5,0.8108,0.7222,0.8393,0.65,0.8462
444,14,42,14,4,0.7568,0.7778,0.75,0.6087,0.7837
445,16,42,7,9,0.7838,0.64,0.8571,0.6667,0.7755
446,20,38,12,4,0.7838,0.8333,0.76,0.7143,0.8083
447,23,36,11,4,0.7973,0.8519,0.766,0.7541,0.8519
448,19,42,10,3,0.8243,0.8636,0.8077,0.7451,0.8802
449,18,31,16,9,0.6622,0.6667,0.6596,0.5902,0.7116
450,23,36,7,8,0.7973,0.7419,0.8372,0.7541,0.8635
451,14,47,3,10,0.8243,0.5833,0.94,0.6829,0.8517
452,22,42,8,2,0.8649,0.9167,0.84,0.8148,0.895
453,21,37,9,7,0.7838,0.75,0.8043,0.7241,0.8082
454,10,39,17,8,0.6622,0.5556,0.6964,0.4444,0.7341
455,17,46,7,4,0.8514,0.8095,0.8679,0.7556,0.9164
456,27,35,7,5,0.8378,0.8438,0.8333,0.8182,0.9048
457,16,43,10,5,0.7973,0.7619,0.8113,0.6809,0.7691
458,18,33,11,12,0.6892,0.6,0.75,0.6102,0.6742
459,20,35,9,10,0.7432,0.6667,0.7955,0.678,0.7894
460,17,39,8,10,0.7568,0.6296,0.8298,0.6538,0.7967
461,20,38,13,3,0.7838,0.8696,0.7451,0.7143,0.8627
462,26,35,8,5,0.8243,0.8387,0.814,0.8,0.8972
463,16,38,11,9,0.7297,0.64,0.7755,0.6154,0.8286
464,29,26,13,6,0.7432,0.8286,0.6667,0.7532,0.7802
465,22,39,9,4,0.8243,0.8462,0.8125,0.7719,0.8814
466,20,40,8,6,0.8108,0.7692,0.8333,0.7407,0.855
467,21,44,5,4,0.8784,0.84,0.898,0.8235,0.929
468,18,42,4,10,0.8108,0.6429,0.913,0.72,0.8447
469,16,46,5,7,0.8378,0.6957,0.902,0.7273,0.8107
470,16,36,11,11,0.7027,0.5926,0.766,0.5926,0.7935
471,13,42,12,7,0.7432,0.65,0.7778,0.5778,0.7694
472,21,36,10,7,0.7703,0.75,0.7826,0.7119,0.8486
473,15,42,13,4,0.7703,0.7895,0.7636,0.6383,0.7933
474,19,42,6,7,0.8243,0.7308,0.875,0.7451,0.8774
475,20,36,12,6,0.7568,0.7692,0.75,0.6897,0.8109
476,15,45,6,8,0.8108,0.6522,0.8824,0.6818,0.8363
477,26,35,8,5,0.8243,0.8387,0.814,0.8,0.8605
478,14,46,8,6,0.8108,0.7,0.8519,0.6667,0.8222
479,18,40,8,8,0.7838,0.6923,0.8333,0.6923,0.879
480,20,40,5,9,0.8108,0.6897,0.8889,0.7407,0.8598
481,23,36,10,5,0.7973,0.8214,0.7826,0.7541,0.8385
482,19,37,14,4,0.7568,0.8261,0.7255,0.6786,0.7988
483,20,37,10,7,0.7703,0.7407,0.7872,0.7018,0.8219
484,9,46,13,6,0.7432,0.6,0.7797,0.4865,0.7537
485,23,40,5,6,0.8514,0.7931,0.8889,0.807,0.8866
486,17,40,9,8,0.7703,0.68,0.8163,0.6667,0.84
487,19,41,11,3,0.8108,0.8636,0.7885,0.7308,0.8654
488,17,41,8,8,0.7838,0.68,0.8367,0.68,0.8155
489,19,33,13,9,0.7027,0.6786,0.7174,0.6333,0.7539
490,18,39,14,3,0.7703,0.8571,0.7358,0.6792,0.8203
491,29,37,3,5,0.8919,0.8529,0.925,0.8788,0.9228
492,18,39,8,9,0.7703,0.6667,0.8298,0.6792,0.8022
493,23,41,5,5,0.8649,0.8214,0.8913,0.8214,0.9418
494,18,41,10,5,0.7973,0.7826,0.8039,0.7059,0.844
495,20,37,7,10,0.7703,0.6667,0.8409,0.7018,0.8295
496,16,36,12,10,0.7027,0.6154,0.75,0.5926,0.7388
497,20,37,9,8,0.7703,0.7143,0.8043,0.7018,0.8276
498,21,34,7,12,0.7432,0.6364,0.8293,0.6885,0.8315
