round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
1,2,33,2,15,0.6731,0.9429,0.1176,0.7952,0.1176,0.9429,0.1905,0.521
2,3,36,2,11,0.75,0.9474,0.2143,0.8471,0.2143,0.9474,0.3158,0.5414
3,1,38,3,10,0.75,0.9268,0.0909,0.8539,0.0909,0.9268,0.1333,0.4412
4,1,31,3,17,0.6154,0.9118,0.0556,0.7561,0.0556,0.9118,0.0909,0.3366
5,0,36,2,14,0.6923,0.9474,0.0,0.8182,0.0,0.9474,0.0,0.4173
6,0,35,4,13,0.6731,0.8974,0.0,0.8046,0.0,0.8974,0.0,0.4517
7,2,32,5,13,0.6538,0.8649,0.1333,0.7805,0.1333,0.8649,0.1818,0.364
8,5,33,3,11,0.7308,0.9167,0.3125,0.825,0.3125,0.9167,0.4167,0.6424
9,3,32,3,14,0.6731,0.9143,0.1765,0.7901,0.1765,0.9143,0.2609,0.4639
10,4,37,0,11,0.7885,1.0,0.2667,0.8706,0.2667,1.0,0.4211,0.4955
11,2,37,4,9,0.75,0.9024,0.1818,0.8506,0.1818,0.9024,0.2353,0.4302
12,1,38,1,12,0.75,0.9744,0.0769,0.8539,0.0769,0.9744,0.1333,0.4773
13,3,37,1,11,0.7692,0.9737,0.2143,0.8605,0.2143,0.9737,0.3333,0.4361
14,1,32,2,17,0.6346,0.9412,0.0556,0.7711,0.0556,0.9412,0.0952,0.4085
15,2,39,1,10,0.7885,0.975,0.1667,0.8764,0.1667,0.975,0.2667,0.4437
16,3,38,3,8,0.7885,0.9268,0.2727,0.8736,0.2727,0.9268,0.3529,0.4701
17,2,37,0,13,0.75,1.0,0.1333,0.8506,0.1333,1.0,0.2353,0.5387
18,3,39,1,9,0.8077,0.975,0.25,0.8864,0.25,0.975,0.375,0.5354
19,5,37,0,10,0.8077,1.0,0.3333,0.881,0.3333,1.0,0.5,0.4649
20,7,29,1,15,0.6923,0.9667,0.3182,0.7838,0.3182,0.9667,0.4667,0.5303
21,0,41,1,10,0.7885,0.9762,0.0,0.8817,0.0,0.9762,0.0,0.3167
22,2,39,2,9,0.7885,0.9512,0.1818,0.8764,0.1818,0.9512,0.2667,0.561
23,1,31,4,16,0.6154,0.8857,0.0588,0.7561,0.0588,0.8857,0.0909,0.2975
24,4,34,4,10,0.7308,0.8947,0.2857,0.8293,0.2857,0.8947,0.3636,0.4568
25,7,32,1,12,0.75,0.9697,0.3684,0.8312,0.3684,0.9697,0.5185,0.6188
26,3,30,4,15,0.6346,0.8824,0.1667,0.7595,0.1667,0.8824,0.24,0.4216
