round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
197,11,76,4,11,0.8529,0.95,0.5,0.9102,0.5,0.95,0.5946,0.8585
198,22,67,2,11,0.8725,0.971,0.6667,0.9116,0.6667,0.971,0.7719,0.9376
199,22,68,4,8,0.8824,0.9444,0.7333,0.9189,0.7333,0.9444,0.7857,0.9296
200,23,70,3,6,0.9118,0.9589,0.7931,0.9396,0.7931,0.9589,0.8364,0.931
201,26,65,4,7,0.8922,0.942,0.7879,0.922,0.7879,0.942,0.8254,0.888
202,21,64,4,13,0.8333,0.9412,0.6176,0.8828,0.6176,0.9412,0.7119,0.8586
203,21,67,4,10,0.8627,0.9437,0.6774,0.9054,0.6774,0.9437,0.75,0.895
204,24,69,2,7,0.9118,0.9718,0.7742,0.9388,0.7742,0.9718,0.8421,0.8832
205,19,68,6,9,0.8529,0.9189,0.6786,0.9007,0.6786,0.9189,0.717,0.8663
206,19,66,5,12,0.8333,0.9296,0.6129,0.8859,0.6129,0.9296,0.6909,0.8255
207,12,77,4,9,0.8725,0.9506,0.5714,0.9222,0.5714,0.9506,0.6486,0.903
208,22,71,3,6,0.9118,0.9595,0.7857,0.9404,0.7857,0.9595,0.8302,0.9426
209,15,74,4,9,0.8725,0.9487,0.625,0.9193,0.625,0.9487,0.6977,0.8766
210,20,70,6,6,0.8824,0.9211,0.7692,0.9211,0.7692,0.9211,0.7692,0.9484
211,17,69,3,13,0.8431,0.9583,0.5667,0.8961,0.5667,0.9583,0.68,0.813
212,20,66,3,13,0.8431,0.9565,0.6061,0.8919,0.6061,0.9565,0.7143,0.8533
213,20,70,4,8,0.8824,0.9459,0.7143,0.9211,0.7143,0.9459,0.7692,0.931
214,17,68,8,9,0.8333,0.8947,0.6538,0.8889,0.6538,0.8947,0.6667,0.8472
215,15,74,5,8,0.8725,0.9367,0.6522,0.9193,0.6522,0.9367,0.6977,0.8514
216,20,70,1,11,0.8824,0.9859,0.6452,0.9211,0.6452,0.9859,0.7692,0.8687
217,14,78,4,6,0.902,0.9512,0.7,0.9398,0.7,0.9512,0.7368,0.8945
218,16,73,4,9,0.8725,0.9481,0.64,0.9182,0.64,0.9481,0.7111,0.893
219,17,73,5,7,0.8824,0.9359,0.7083,0.9241,0.7083,0.9359,0.7391,0.8734
220,15,77,4,6,0.902,0.9506,0.7143,0.939,0.7143,0.9506,0.75,0.876
221,17,80,0,5,0.951,1.0,0.7727,0.9697,0.7727,1.0,0.8718,0.9381
222,25,63,2,12,0.8627,0.9692,0.6757,0.9,0.6757,0.9692,0.7813,0.8952
223,17,73,5,7,0.8824,0.9359,0.7083,0.9241,0.7083,0.9359,0.7391,0.9012
224,13,70,9,10,0.8137,0.8861,0.5652,0.8805,0.5652,0.8861,0.5778,0.8151
225,15,72,6,9,0.8529,0.9231,0.625,0.9057,0.625,0.9231,0.6667,0.8237
226,16,69,3,14,0.8333,0.9583,0.5333,0.8903,0.5333,0.9583,0.6531,0.8366
227,17,72,6,7,0.8725,0.9231,0.7083,0.9172,0.7083,0.9231,0.7234,0.8125
228,16,78,1,7,0.9216,0.9873,0.6957,0.9512,0.6957,0.9873,0.8,0.8123
229,19,73,1,9,0.902,0.9865,0.6786,0.9359,0.6786,0.9865,0.7917,0.9083
230,15,74,4,9,0.8725,0.9487,0.625,0.9193,0.625,0.9487,0.6977,0.9156
231,24,62,3,13,0.8431,0.9538,0.6486,0.8857,0.6486,0.9538,0.75,0.8141
232,16,76,3,7,0.902,0.962,0.6957,0.9383,0.6957,0.962,0.7619,0.8916
233,15,73,5,9,0.8627,0.9359,0.625,0.9125,0.625,0.9359,0.6818,0.8045
234,19,71,2,10,0.8824,0.9726,0.6552,0.9221,0.6552,0.9726,0.76,0.8847
235,20,69,4,9,0.8725,0.9452,0.6897,0.9139,0.6897,0.9452,0.7547,0.8295
236,18,72,5,7,0.8824,0.9351,0.72,0.9231,0.72,0.9351,0.75,0.9309
237,16,75,7,4,0.8922,0.9146,0.8,0.9317,0.8,0.9146,0.7442,0.925
238,17,71,2,12,0.8627,0.9726,0.5862,0.9103,0.5862,0.9726,0.7083,0.8857
239,12,71,3,16,0.8137,0.9595,0.4286,0.882,0.4286,0.9595,0.5581,0.7852
240,17,71,1,13,0.8627,0.9861,0.5667,0.9103,0.5667,0.9861,0.7083,0.888
241,10,82,4,6,0.902,0.9535,0.625,0.9425,0.625,0.9535,0.6667,0.7674
242,18,73,2,9,0.8922,0.9733,0.6667,0.9299,0.6667,0.9733,0.766,0.9531
243,11,76,2,13,0.8529,0.9744,0.4583,0.9102,0.4583,0.9744,0.5946,0.8269
244,19,74,2,7,0.9118,0.9737,0.7308,0.9427,0.7308,0.9737,0.8085,0.8811
245,14,74,4,10,0.8627,0.9487,0.5833,0.9136,0.5833,0.9487,0.6667,0.9113
246,19,72,1,10,0.8922,0.9863,0.6552,0.929,0.6552,0.9863,0.7755,0.8918
247,12,74,4,12,0.8431,0.9487,0.5,0.9024,0.5,0.9487,0.6,0.7933
248,15,70,8,9,0.8333,0.8974,0.625,0.8917,0.625,0.8974,0.6383,0.8029
249,18,65,6,13,0.8137,0.9155,0.5806,0.8725,0.5806,0.9155,0.6545,0.8678
250,16,71,4,11,0.8529,0.9467,0.5926,0.9045,0.5926,0.9467,0.6809,0.8207
251,14,71,5,12,0.8333,0.9342,0.5385,0.8931,0.5385,0.9342,0.6222,0.8259
252,16,72,3,11,0.8627,0.96,0.5926,0.9114,0.5926,0.96,0.6957,0.7798
253,18,73,4,7,0.8922,0.9481,0.72,0.9299,0.72,0.9481,0.766,0.881
254,22,70,1,9,0.902,0.9859,0.7097,0.9333,0.7097,0.9859,0.8148,0.9328
255,19,67,5,11,0.8431,0.9306,0.6333,0.8933,0.6333,0.9306,0.7037,0.8574
256,14,70,6,12,0.8235,0.9211,0.5385,0.8861,0.5385,0.9211,0.6087,0.8219
257,18,71,5,8,0.8725,0.9342,0.6923,0.9161,0.6923,0.9342,0.7347,0.8608
258,20,69,3,10,0.8725,0.9583,0.6667,0.9139,0.6667,0.9583,0.7547,0.8727
259,12,75,4,11,0.8529,0.9494,0.5217,0.9091,0.5217,0.9494,0.6154,0.8404
260,8,80,2,12,0.8627,0.9756,0.4,0.9195,0.4,0.9756,0.5333,0.7921
261,16,72,4,10,0.8627,0.9474,0.6154,0.9114,0.6154,0.9474,0.6957,0.8284
262,18,71,4,9,0.8725,0.9467,0.6667,0.9161,0.6667,0.9467,0.7347,0.8677
263,19,70,2,11,0.8725,0.9722,0.6333,0.915,0.6333,0.9722,0.7451,0.8519
264,15,74,3,10,0.8725,0.961,0.6,0.9193,0.6,0.961,0.6977,0.8431
265,17,67,10,8,0.8235,0.8701,0.68,0.8816,0.68,0.8701,0.6538,0.8888
266,15,74,5,8,0.8725,0.9367,0.6522,0.9193,0.6522,0.9367,0.6977,0.9196
267,18,75,2,7,0.9118,0.974,0.72,0.9434,0.72,0.974,0.8,0.9101
268,18,64,1,19,0.8039,0.9846,0.4865,0.8649,0.4865,0.9846,0.6429,0.9077
269,15,70,7,10,0.8333,0.9091,0.6,0.8917,0.6,0.9091,0.6383,0.7574
270,12,74,5,11,0.8431,0.9367,0.5217,0.9024,0.5217,0.9367,0.6,0.7837
271,14,75,1,12,0.8725,0.9868,0.5385,0.9202,0.5385,0.9868,0.6829,0.8917
272,13,74,1,14,0.8529,0.9867,0.4815,0.908,0.4815,0.9867,0.6341,0.7481
273,14,75,6,7,0.8725,0.9259,0.6667,0.9202,0.6667,0.9259,0.6829,0.9024
274,18,74,1,9,0.902,0.9867,0.6667,0.9367,0.6667,0.9867,0.7826,0.9595
275,17,70,7,8,0.8529,0.9091,0.68,0.9032,0.68,0.9091,0.6939,0.8623
276,20,69,3,10,0.8725,0.9583,0.6667,0.9139,0.6667,0.9583,0.7547,0.8782
277,14,67,3,18,0.7941,0.9571,0.4375,0.8645,0.4375,0.9571,0.5714,0.8482
278,17,71,3,11,0.8627,0.9595,0.6071,0.9103,0.6071,0.9595,0.7083,0.8552
279,9,85,3,5,0.9216,0.9659,0.6429,0.9551,0.6429,0.9659,0.6923,0.8912
280,20,72,6,4,0.902,0.9231,0.8333,0.9351,0.8333,0.9231,0.8,0.9733
281,12,77,3,10,0.8725,0.9625,0.5455,0.9222,0.5455,0.9625,0.6486,0.7733
282,19,71,2,10,0.8824,0.9726,0.6552,0.9221,0.6552,0.9726,0.76,0.8777
283,13,70,2,17,0.8137,0.9722,0.4333,0.8805,0.4333,0.9722,0.5778,0.8042
284,14,76,2,10,0.8824,0.9744,0.5833,0.9268,0.5833,0.9744,0.7,0.766
285,17,73,5,7,0.8824,0.9359,0.7083,0.9241,0.7083,0.9359,0.7391,0.9535
286,16,69,4,13,0.8333,0.9452,0.5517,0.8903,0.5517,0.9452,0.6531,0.8876
287,15,74,5,8,0.8725,0.9367,0.6522,0.9193,0.6522,0.9367,0.6977,0.8498
288,12,77,4,9,0.8725,0.9506,0.5714,0.9222,0.5714,0.9506,0.6486,0.8072
289,18,77,2,5,0.9314,0.9747,0.7826,0.9565,0.7826,0.9747,0.8372,0.9477
290,18,73,3,8,0.8922,0.9605,0.6923,0.9299,0.6923,0.9605,0.766,0.919
291,8,76,5,13,0.8235,0.9383,0.381,0.8941,0.381,0.9383,0.4706,0.7972
292,20,70,6,6,0.8824,0.9211,0.7692,0.9211,0.7692,0.9211,0.7692,0.8887
293,14,72,4,12,0.8431,0.9474,0.5385,0.9,0.5385,0.9474,0.6364,0.8158
294,13,78,3,8,0.8922,0.963,0.619,0.9341,0.619,0.963,0.7027,0.8295
295,18,69,6,9,0.8529,0.92,0.6667,0.902,0.6667,0.92,0.7059,0.8998
296,18,74,3,7,0.902,0.961,0.72,0.9367,0.72,0.961,0.7826,0.9226
297,15,67,5,15,0.8039,0.9306,0.5,0.8701,0.5,0.9306,0.6,0.7741
298,23,70,5,4,0.9118,0.9333,0.8519,0.9396,0.8519,0.9333,0.8364,0.9585
299,22,64,3,13,0.8431,0.9552,0.6286,0.8889,0.6286,0.9552,0.7333,0.8205
300,19,68,3,12,0.8529,0.9577,0.6129,0.9007,0.6129,0.9577,0.717,0.7937
301,21,70,3,8,0.8922,0.9589,0.7241,0.9272,0.7241,0.9589,0.7925,0.9353
302,15,70,4,13,0.8333,0.9459,0.5357,0.8917,0.5357,0.9459,0.6383,0.7833
