round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
192,17,43,9,6,0.8,0.7391,0.8269,0.6939,0.7876
193,12,49,10,4,0.8133,0.75,0.8305,0.6316,0.8485
194,13,47,11,4,0.8,0.7647,0.8103,0.6341,0.784
195,17,49,4,5,0.88,0.7727,0.9245,0.7907,0.8396
196,13,48,7,7,0.8133,0.65,0.8727,0.65,0.8664
197,18,46,5,6,0.8533,0.75,0.902,0.766,0.8913
198,11,49,8,7,0.8,0.6111,0.8596,0.5946,0.7788
199,15,47,10,3,0.8267,0.8333,0.8246,0.6977,0.8899
200,15,49,5,6,0.8533,0.7143,0.9074,0.7317,0.8907
201,17,43,10,5,0.8,0.7727,0.8113,0.6939,0.8319
202,16,44,7,8,0.8,0.6667,0.8627,0.6809,0.8268
203,14,52,2,7,0.88,0.6667,0.963,0.7568,0.9039
204,9,48,8,10,0.76,0.4737,0.8571,0.5,0.7293
205,13,46,9,7,0.7867,0.65,0.8364,0.619,0.7436
206,11,53,5,6,0.8533,0.6471,0.9138,0.6667,0.8489
207,9,49,7,10,0.7733,0.4737,0.875,0.5143,0.7406
208,15,52,4,4,0.8933,0.7895,0.9286,0.7895,0.891
209,17,48,8,2,0.8667,0.8947,0.8571,0.7727,0.8797
210,8,50,10,7,0.7733,0.5333,0.8333,0.4848,0.7344
211,13,47,9,6,0.8,0.6842,0.8393,0.6341,0.7904
212,12,45,14,4,0.76,0.75,0.7627,0.5714,0.7892
213,13,44,11,7,0.76,0.65,0.8,0.5909,0.7755
214,11,47,11,6,0.7733,0.6471,0.8103,0.5641,0.8185
215,13,48,9,5,0.8133,0.7222,0.8421,0.65,0.7671
216,12,47,7,9,0.7867,0.5714,0.8704,0.6,0.7531
217,15,48,6,6,0.84,0.7143,0.8889,0.7143,0.8624
218,9,57,4,5,0.88,0.6429,0.9344,0.6667,0.863
219,12,47,7,9,0.7867,0.5714,0.8704,0.6,0.8422
220,15,49,6,5,0.8533,0.75,0.8909,0.7317,0.8445
221,13,50,6,6,0.84,0.6842,0.8929,0.6842,0.9107
222,11,43,11,10,0.72,0.5238,0.7963,0.5116,0.7372
223,16,39,14,6,0.7333,0.7273,0.7358,0.6154,0.7873
224,17,46,5,7,0.84,0.7083,0.902,0.7391,0.8342
225,15,46,7,7,0.8133,0.6818,0.8679,0.6818,0.8525
226,18,45,7,5,0.84,0.7826,0.8654,0.75,0.8411
227,13,46,13,3,0.7867,0.8125,0.7797,0.619,0.8729
228,13,45,12,5,0.7733,0.7222,0.7895,0.6047,0.7885
229,11,51,7,6,0.8267,0.6471,0.8793,0.6286,0.8083
230,15,44,9,7,0.7867,0.6818,0.8302,0.6522,0.8825
231,15,47,4,9,0.8267,0.625,0.9216,0.6977,0.8652
232,9,55,5,6,0.8533,0.6,0.9167,0.6207,0.8433
233,15,45,10,5,0.8,0.75,0.8182,0.6667,0.7836
234,13,50,3,9,0.84,0.5909,0.9434,0.6842,0.837
235,16,39,12,8,0.7333,0.6667,0.7647,0.6154,0.7729
236,15,52,7,1,0.8933,0.9375,0.8814,0.7895,0.8962
237,16,45,9,5,0.8133,0.7619,0.8333,0.6957,0.8333
238,19,47,6,3,0.88,0.8636,0.8868,0.8085,0.9022
239,17,46,8,4,0.84,0.8095,0.8519,0.7391,0.8801
240,9,44,14,8,0.7067,0.5294,0.7586,0.45,0.6907
241,15,47,8,5,0.8267,0.75,0.8545,0.6977,0.8391
242,11,48,10,6,0.7867,0.6471,0.8276,0.5789,0.7211
243,12,47,7,9,0.7867,0.5714,0.8704,0.6,0.8395
244,13,51,8,3,0.8533,0.8125,0.8644,0.7027,0.821
245,17,45,6,7,0.8267,0.7083,0.8824,0.7234,0.8415
246,15,41,8,11,0.7467,0.5769,0.8367,0.6122,0.7794
247,14,45,8,8,0.7867,0.6364,0.8491,0.6364,0.8233
248,10,49,12,4,0.7867,0.7143,0.8033,0.5556,0.7822
249,15,49,6,5,0.8533,0.75,0.8909,0.7317,0.8536
250,13,50,4,8,0.84,0.619,0.9259,0.6842,0.8713
251,10,52,8,5,0.8267,0.6667,0.8667,0.6061,0.7578
252,13,50,7,5,0.84,0.7222,0.8772,0.6842,0.8216
253,14,48,7,6,0.8267,0.7,0.8727,0.6829,0.8673
254,13,45,7,10,0.7733,0.5652,0.8654,0.6047,0.7258
255,16,42,9,8,0.7733,0.6667,0.8235,0.6531,0.8709
256,19,40,8,8,0.7867,0.7037,0.8333,0.7037,0.8588
257,14,49,11,1,0.84,0.9333,0.8167,0.7,0.9289
258,10,49,11,5,0.7867,0.6667,0.8167,0.5556,0.7678
259,11,47,13,4,0.7733,0.7333,0.7833,0.5641,0.8011
260,17,42,13,3,0.7867,0.85,0.7636,0.68,0.8355
261,10,49,11,5,0.7867,0.6667,0.8167,0.5556,0.6678
262,23,40,5,7,0.84,0.7667,0.8889,0.7931,0.8637
263,10,50,5,10,0.8,0.5,0.9091,0.5714,0.7845
264,12,46,8,9,0.7733,0.5714,0.8519,0.5854,0.7681
265,18,44,6,7,0.8267,0.72,0.88,0.7347,0.8928
266,10,53,8,4,0.84,0.7143,0.8689,0.625,0.8372
267,8,50,7,10,0.7733,0.4444,0.8772,0.4848,0.7105
268,14,50,6,5,0.8533,0.7368,0.8929,0.7179,0.8477
269,11,53,7,4,0.8533,0.7333,0.8833,0.6667,0.9222
270,7,55,9,4,0.8267,0.6364,0.8594,0.5185,0.8665
271,14,46,11,4,0.8,0.7778,0.807,0.6512,0.8596
