round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
1,15,187,8,74,0.7113,0.959,0.1685,0.8202,0.1685,0.959,0.2679,0.6691
2,11,187,16,70,0.6972,0.9212,0.1358,0.813,0.1358,0.9212,0.2037,0.5716
3,13,193,9,69,0.7254,0.9554,0.1585,0.8319,0.1585,0.9554,0.25,0.5903
4,5,199,12,68,0.7183,0.9431,0.0685,0.8326,0.0685,0.9431,0.1111,0.5583
5,14,184,14,72,0.6972,0.9293,0.1628,0.8106,0.1628,0.9293,0.2456,0.6051
6,13,190,17,64,0.7148,0.9179,0.1688,0.8243,0.1688,0.9179,0.243,0.6455
7,15,195,7,67,0.7394,0.9653,0.1829,0.8405,0.1829,0.9653,0.2885,0.6468
8,10,198,15,61,0.7324,0.9296,0.1408,0.839,0.1408,0.9296,0.2083,0.5638
9,18,182,10,74,0.7042,0.9479,0.1957,0.8125,0.1957,0.9479,0.3,0.6326
10,10,205,7,62,0.757,0.967,0.1389,0.8559,0.1389,0.967,0.2247,0.5842
11,10,193,11,70,0.7148,0.9461,0.125,0.8266,0.125,0.9461,0.198,0.6219
12,12,187,19,66,0.7007,0.9078,0.1538,0.8148,0.1538,0.9078,0.2202,0.5655
13,13,192,9,70,0.7218,0.9552,0.1566,0.8294,0.1566,0.9552,0.2476,0.569
14,11,186,6,81,0.6937,0.9688,0.1196,0.8105,0.1196,0.9688,0.2018,0.5931
15,17,187,5,75,0.7183,0.974,0.1848,0.8238,0.1848,0.974,0.2982,0.6101
16,12,186,18,68,0.6972,0.9118,0.15,0.8122,0.15,0.9118,0.2182,0.6055
17,7,186,10,81,0.6796,0.949,0.0795,0.8035,0.0795,0.949,0.1333,0.5845
18,4,202,12,66,0.7254,0.9439,0.0571,0.8382,0.0571,0.9439,0.093,0.5805
19,10,205,12,57,0.757,0.9447,0.1493,0.8559,0.1493,0.9447,0.2247,0.5985
20,13,189,10,72,0.7113,0.9497,0.1529,0.8217,0.1529,0.9497,0.2407,0.5708
21,13,191,11,69,0.7183,0.9455,0.1585,0.8268,0.1585,0.9455,0.2453,0.5615
22,10,195,13,66,0.7218,0.9375,0.1316,0.8316,0.1316,0.9375,0.202,0.6122
23,9,198,15,62,0.7289,0.9296,0.1268,0.8372,0.1268,0.9296,0.1895,0.5695
24,13,184,10,77,0.6937,0.9485,0.1444,0.8088,0.1444,0.9485,0.2301,0.6102
25,14,166,12,92,0.6338,0.9326,0.1321,0.7615,0.1321,0.9326,0.2121,0.6006
26,14,203,5,62,0.7641,0.976,0.1842,0.8584,0.1842,0.976,0.2947,0.6308
27,12,199,15,58,0.743,0.9299,0.1714,0.845,0.1714,0.9299,0.2474,0.6357
28,16,184,10,74,0.7042,0.9485,0.1778,0.8142,0.1778,0.9485,0.2759,0.5557
29,12,189,12,71,0.7077,0.9403,0.1446,0.82,0.1446,0.9403,0.2243,0.5827
30,12,187,14,71,0.7007,0.9303,0.1446,0.8148,0.1446,0.9303,0.2202,0.5696
31,6,197,6,75,0.7148,0.9704,0.0741,0.8295,0.0741,0.9704,0.129,0.584
32,11,186,6,81,0.6937,0.9688,0.1196,0.8105,0.1196,0.9688,0.2018,0.492
33,15,179,9,81,0.6831,0.9521,0.1562,0.7991,0.1562,0.9521,0.25,0.6193
34,12,200,9,63,0.7465,0.9569,0.16,0.8475,0.16,0.9569,0.25,0.5809
35,7,188,11,78,0.6866,0.9447,0.0824,0.8086,0.0824,0.9447,0.1359,0.5869
36,14,200,8,62,0.7535,0.9615,0.1842,0.8511,0.1842,0.9615,0.2857,0.6353
37,9,195,10,70,0.7183,0.9512,0.1139,0.8298,0.1139,0.9512,0.1837,0.5847
38,12,192,10,70,0.7183,0.9505,0.1463,0.8276,0.1463,0.9505,0.2308,0.5846
39,12,188,9,75,0.7042,0.9543,0.1379,0.8174,0.1379,0.9543,0.2222,0.6096
40,16,196,7,65,0.7465,0.9655,0.1975,0.8448,0.1975,0.9655,0.3077,0.6543
41,19,183,12,70,0.7113,0.9385,0.2135,0.817,0.2135,0.9385,0.3167,0.612
42,11,171,18,84,0.6408,0.9048,0.1158,0.7703,0.1158,0.9048,0.1774,0.5368
43,15,185,12,72,0.7042,0.9391,0.1724,0.815,0.1724,0.9391,0.2632,0.5877
44,17,192,9,66,0.7359,0.9552,0.2048,0.8366,0.2048,0.9552,0.3119,0.6353
45,7,191,9,77,0.6972,0.955,0.0833,0.8162,0.0833,0.955,0.14,0.5713
46,9,190,10,75,0.7007,0.95,0.1071,0.8172,0.1071,0.95,0.1748,0.5504
47,5,193,9,77,0.6972,0.9554,0.061,0.8178,0.061,0.9554,0.1042,0.5463
48,11,195,11,67,0.7254,0.9466,0.141,0.8333,0.141,0.9466,0.22,0.58
49,12,187,9,76,0.7007,0.9541,0.1364,0.8148,0.1364,0.9541,0.2202,0.5808
50,7,186,8,83,0.6796,0.9588,0.0778,0.8035,0.0778,0.9588,0.1333,0.5507
51,10,203,9,62,0.75,0.9575,0.1389,0.8512,0.1389,0.9575,0.2198,0.5835
52,12,190,9,73,0.7113,0.9548,0.1412,0.8225,0.1412,0.9548,0.2264,0.5742
53,8,184,14,78,0.6761,0.9293,0.093,0.8,0.093,0.9293,0.1481,0.5375
54,7,182,18,77,0.6655,0.91,0.0833,0.793,0.0833,0.91,0.1284,0.557
55,10,186,16,72,0.6901,0.9208,0.122,0.8087,0.122,0.9208,0.1852,0.5727
56,10,189,14,71,0.7007,0.931,0.1235,0.8164,0.1235,0.931,0.1905,0.5684
57,18,193,11,62,0.743,0.9461,0.225,0.841,0.225,0.9461,0.3303,0.6077
58,11,196,8,69,0.7289,0.9608,0.1375,0.8358,0.1375,0.9608,0.2222,0.5751
59,13,183,11,77,0.6901,0.9433,0.1444,0.8062,0.1444,0.9433,0.2281,0.5833
60,17,186,11,70,0.7148,0.9442,0.1954,0.8212,0.1954,0.9442,0.2957,0.6429
61,10,183,14,77,0.6796,0.9289,0.1149,0.8009,0.1149,0.9289,0.1802,0.5986
62,9,184,13,78,0.6796,0.934,0.1034,0.8017,0.1034,0.934,0.1651,0.5637
63,6,188,12,78,0.6831,0.94,0.0714,0.8069,0.0714,0.94,0.1176,0.532
64,12,192,12,68,0.7183,0.9412,0.15,0.8276,0.15,0.9412,0.2308,0.6262
65,11,197,13,63,0.7324,0.9381,0.1486,0.8383,0.1486,0.9381,0.2245,0.6061
66,6,195,15,68,0.7077,0.9286,0.0811,0.8245,0.0811,0.9286,0.1263,0.5562
67,6,199,18,61,0.7218,0.9171,0.0896,0.8344,0.0896,0.9171,0.1319,0.558
68,10,203,10,61,0.75,0.9531,0.1408,0.8512,0.1408,0.9531,0.2198,0.6014
69,10,188,12,74,0.6972,0.94,0.119,0.8139,0.119,0.94,0.1887,0.5939
70,7,184,11,82,0.6725,0.9436,0.0787,0.7983,0.0787,0.9436,0.1308,0.478
