round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
249,10,179,16,79,0.6655,0.9179,0.1124,0.7903,0.1124,0.9179,0.1739,0.6059
250,15,176,13,80,0.6725,0.9312,0.1579,0.791,0.1579,0.9312,0.2439,0.614
251,7,201,8,68,0.7324,0.9617,0.0933,0.841,0.0933,0.9617,0.1556,0.6508
252,6,200,8,70,0.7254,0.9615,0.0789,0.8368,0.0789,0.9615,0.1333,0.6274
253,10,187,5,82,0.6937,0.974,0.1087,0.8113,0.1087,0.974,0.1869,0.6399
254,9,198,6,71,0.7289,0.9706,0.1125,0.8372,0.1125,0.9706,0.1895,0.6122
255,9,184,9,82,0.6796,0.9534,0.0989,0.8017,0.0989,0.9534,0.1651,0.5733
256,11,182,7,84,0.6796,0.963,0.1158,0.8,0.1158,0.963,0.1947,0.6251
257,8,191,11,74,0.7007,0.9455,0.0976,0.818,0.0976,0.9455,0.1584,0.6753
258,6,199,5,74,0.7218,0.9755,0.075,0.8344,0.075,0.9755,0.1319,0.5969
259,5,194,8,77,0.7007,0.9604,0.061,0.8203,0.061,0.9604,0.1053,0.6276
260,6,190,10,78,0.6901,0.95,0.0714,0.812,0.0714,0.95,0.12,0.5924
261,13,196,8,67,0.7359,0.9608,0.1625,0.8394,0.1625,0.9608,0.2574,0.654
262,15,182,4,83,0.6937,0.9785,0.1531,0.8071,0.1531,0.9785,0.2564,0.7025
263,6,199,8,71,0.7218,0.9614,0.0779,0.8344,0.0779,0.9614,0.1319,0.5955
264,6,192,11,75,0.6972,0.9458,0.0741,0.817,0.0741,0.9458,0.1224,0.6287
265,10,192,9,73,0.7113,0.9552,0.1205,0.824,0.1205,0.9552,0.1961,0.6508
266,10,203,13,58,0.75,0.9398,0.1471,0.8512,0.1471,0.9398,0.2198,0.6505
267,6,196,8,74,0.7113,0.9608,0.075,0.827,0.075,0.9608,0.1277,0.5983
268,4,191,9,80,0.6866,0.955,0.0476,0.811,0.0476,0.955,0.0825,0.6255
269,9,210,5,60,0.7711,0.9767,0.1304,0.866,0.1304,0.9767,0.2169,0.6399
270,7,194,7,76,0.7077,0.9652,0.0843,0.8238,0.0843,0.9652,0.1443,0.6262
271,8,192,10,74,0.7042,0.9505,0.0976,0.8205,0.0976,0.9505,0.16,0.5878
272,6,198,8,72,0.7183,0.9612,0.0769,0.8319,0.0769,0.9612,0.1304,0.58
273,9,198,11,66,0.7289,0.9474,0.12,0.8372,0.12,0.9474,0.1895,0.6297
274,5,201,15,63,0.7254,0.9306,0.0735,0.8375,0.0735,0.9306,0.1136,0.5647
275,12,194,6,72,0.7254,0.97,0.1429,0.8326,0.1429,0.97,0.2353,0.6428
276,6,191,13,74,0.6937,0.9363,0.075,0.8145,0.075,0.9363,0.1212,0.5672
277,5,194,6,79,0.7007,0.97,0.0595,0.8203,0.0595,0.97,0.1053,0.641
278,8,204,7,65,0.7465,0.9668,0.1096,0.85,0.1096,0.9668,0.1818,0.6214
279,13,181,11,79,0.6831,0.9427,0.1413,0.8009,0.1413,0.9427,0.2241,0.6736
280,5,189,13,77,0.6831,0.9356,0.061,0.8077,0.061,0.9356,0.1,0.5787
281,5,195,9,75,0.7042,0.9559,0.0625,0.8228,0.0625,0.9559,0.1064,0.6272
282,8,190,6,80,0.6972,0.9694,0.0909,0.8155,0.0909,0.9694,0.1569,0.5949
283,5,209,5,65,0.7535,0.9766,0.0714,0.8566,0.0714,0.9766,0.125,0.5884
284,12,205,6,61,0.7641,0.9716,0.1644,0.8595,0.1644,0.9716,0.2637,0.6343
285,16,183,10,75,0.7007,0.9482,0.1758,0.8115,0.1758,0.9482,0.2735,0.6213
286,13,181,10,80,0.6831,0.9476,0.1398,0.8009,0.1398,0.9476,0.2241,0.627
287,9,194,13,68,0.7148,0.9372,0.1169,0.8273,0.1169,0.9372,0.1818,0.6068
288,3,203,8,70,0.7254,0.9621,0.0411,0.8388,0.0411,0.9621,0.0714,0.5505
289,5,198,12,69,0.7148,0.9429,0.0676,0.8302,0.0676,0.9429,0.1099,0.6086
290,10,180,11,83,0.669,0.9424,0.1075,0.793,0.1075,0.9424,0.1754,0.6444
291,8,187,8,81,0.6866,0.959,0.0899,0.8078,0.0899,0.959,0.1524,0.6039
292,12,207,6,59,0.7711,0.9718,0.169,0.8643,0.169,0.9718,0.2697,0.6807
293,10,179,11,84,0.6655,0.9421,0.1064,0.7903,0.1064,0.9421,0.1739,0.6359
294,10,185,13,76,0.6866,0.9343,0.1163,0.8061,0.1163,0.9343,0.1835,0.5899
295,11,188,6,79,0.7007,0.9691,0.1222,0.8156,0.1222,0.9691,0.2056,0.6143
296,8,184,12,80,0.6761,0.9388,0.0909,0.8,0.0909,0.9388,0.1481,0.603
