round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
462,24,53,8,14,0.7778,0.8689,0.6316,0.8281,0.6316,0.8689,0.6857,0.7856
463,17,56,16,10,0.7374,0.7778,0.6296,0.8116,0.6296,0.7778,0.5667,0.7814
464,21,58,3,17,0.798,0.9508,0.5526,0.8529,0.5526,0.9508,0.6774,0.7994
465,20,61,7,11,0.8182,0.8971,0.6452,0.8714,0.6452,0.8971,0.6897,0.8174
466,27,55,7,10,0.8283,0.8871,0.7297,0.8661,0.7297,0.8871,0.7606,0.8326
467,22,59,8,10,0.8182,0.8806,0.6875,0.8676,0.6875,0.8806,0.7097,0.8195
468,26,57,6,10,0.8384,0.9048,0.7222,0.8769,0.7222,0.9048,0.7647,0.8585
469,19,55,10,15,0.7475,0.8462,0.5588,0.8148,0.5588,0.8462,0.6032,0.8398
470,22,51,8,18,0.7374,0.8644,0.55,0.7969,0.55,0.8644,0.6286,0.8208
471,24,55,10,10,0.798,0.8462,0.7059,0.8462,0.7059,0.8462,0.7059,0.8597
472,17,54,15,13,0.7172,0.7826,0.5667,0.7941,0.5667,0.7826,0.5484,0.744
473,23,54,8,14,0.7778,0.871,0.6216,0.8308,0.6216,0.871,0.6765,0.8409
474,28,55,5,11,0.8384,0.9167,0.7179,0.873,0.7179,0.9167,0.7778,0.9179
475,20,58,12,9,0.7879,0.8286,0.6897,0.8467,0.6897,0.8286,0.6557,0.8552
476,28,55,3,13,0.8384,0.9483,0.6829,0.873,0.6829,0.9483,0.7778,0.918
477,19,51,11,18,0.7071,0.8226,0.5135,0.7786,0.5135,0.8226,0.5672,0.7441
478,21,53,13,12,0.7475,0.803,0.6364,0.8092,0.6364,0.803,0.6269,0.8545
479,32,42,8,17,0.7475,0.84,0.6531,0.7706,0.6531,0.84,0.7191,0.8355
480,25,57,8,9,0.8283,0.8769,0.7353,0.8702,0.7353,0.8769,0.7463,0.8145
481,29,53,7,10,0.8283,0.8833,0.7436,0.8618,0.7436,0.8833,0.7733,0.894
482,24,66,2,7,0.9091,0.9706,0.7742,0.9362,0.7742,0.9706,0.8421,0.9122
483,27,53,8,11,0.8081,0.8689,0.7105,0.848,0.7105,0.8689,0.7397,0.8848
484,22,57,6,14,0.798,0.9048,0.6111,0.8507,0.6111,0.9048,0.6875,0.8541
485,23,52,13,11,0.7576,0.8,0.6765,0.8125,0.6765,0.8,0.6571,0.8624
486,29,52,7,11,0.8182,0.8814,0.725,0.8525,0.725,0.8814,0.7632,0.8771
487,25,44,12,18,0.697,0.7857,0.5814,0.7458,0.5814,0.7857,0.625,0.7961
488,29,51,8,11,0.8081,0.8644,0.725,0.843,0.725,0.8644,0.7532,0.9047
489,27,57,5,10,0.8485,0.9194,0.7297,0.8837,0.7297,0.9194,0.7826,0.8418
490,20,56,9,14,0.7677,0.8615,0.5882,0.8296,0.5882,0.8615,0.6349,0.8367
