round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
795,1,45,6,2,0.8519,0.8824,0.3333,0.9184,0.3333,0.8824,0.2,0.3725
796,4,42,6,2,0.8519,0.875,0.6667,0.913,0.6667,0.875,0.5,0.8333
797,6,37,4,7,0.7963,0.9024,0.4615,0.8706,0.4615,0.9024,0.5217,0.5872
798,3,33,10,8,0.6667,0.7674,0.2727,0.7857,0.2727,0.7674,0.25,0.3594
799,2,43,5,4,0.8333,0.8958,0.3333,0.9053,0.3333,0.8958,0.3077,0.6146
800,4,39,4,7,0.7963,0.907,0.3636,0.8764,0.3636,0.907,0.4211,0.5285
801,1,41,7,5,0.7778,0.8542,0.1667,0.8723,0.1667,0.8542,0.1429,0.4896
802,1,45,4,4,0.8519,0.9184,0.2,0.9184,0.2,0.9184,0.2,0.3388
803,1,36,8,9,0.6852,0.8182,0.1,0.809,0.1,0.8182,0.1053,0.275
804,1,37,8,8,0.7037,0.8222,0.1111,0.8222,0.1111,0.8222,0.1111,0.3284
805,2,41,5,6,0.7963,0.8913,0.25,0.8817,0.25,0.8913,0.2667,0.3696
806,5,37,8,4,0.7778,0.8222,0.5556,0.8605,0.5556,0.8222,0.4545,0.6025
807,4,42,6,2,0.8519,0.875,0.6667,0.913,0.6667,0.875,0.5,0.8368
808,3,42,2,7,0.8333,0.9545,0.3,0.9032,0.3,0.9545,0.4,0.4068
809,2,43,5,4,0.8333,0.8958,0.3333,0.9053,0.3333,0.8958,0.3077,0.4444
810,3,31,17,3,0.6296,0.6458,0.5,0.7561,0.5,0.6458,0.2308,0.5278
811,5,39,4,6,0.8148,0.907,0.4545,0.8864,0.4545,0.907,0.5,0.6427
812,3,32,6,13,0.6481,0.8421,0.1875,0.7711,0.1875,0.8421,0.24,0.4934
813,4,39,7,4,0.7963,0.8478,0.5,0.8764,0.5,0.8478,0.4211,0.5978
814,1,42,3,8,0.7963,0.9333,0.1111,0.8842,0.1111,0.9333,0.1538,0.3407
815,4,36,10,4,0.7407,0.7826,0.5,0.8372,0.5,0.7826,0.3636,0.5842
816,2,40,6,6,0.7778,0.8696,0.25,0.8696,0.25,0.8696,0.25,0.4348
817,2,35,10,7,0.6852,0.7778,0.2222,0.8046,0.2222,0.7778,0.1905,0.4272
818,1,41,9,3,0.7778,0.82,0.25,0.8723,0.25,0.82,0.1429,0.335
819,5,33,11,5,0.7037,0.75,0.5,0.8049,0.5,0.75,0.3846,0.6227
820,1,43,3,7,0.8148,0.9348,0.125,0.8958,0.125,0.9348,0.1667,0.3614
821,4,37,3,10,0.7593,0.925,0.2857,0.8506,0.2857,0.925,0.381,0.4464
822,4,43,3,4,0.8704,0.9348,0.5,0.9247,0.5,0.9348,0.5333,0.6005
823,0,42,6,6,0.7778,0.875,0.0,0.875,0.0,0.875,0.0,0.1111
