round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
1,3,37,8,6,0.7407,0.8222,0.3333,0.8409,0.3333,0.8222,0.3,0.4617
2,4,39,6,5,0.7963,0.8667,0.4444,0.8764,0.4444,0.8667,0.4211,0.6864
3,0,44,7,3,0.8148,0.8627,0.0,0.898,0.0,0.8627,0.0,0.366
4,2,38,9,5,0.7407,0.8085,0.2857,0.8444,0.2857,0.8085,0.2222,0.3678
5,8,36,6,4,0.8148,0.8571,0.6667,0.878,0.6667,0.8571,0.6154,0.7044
6,2,42,3,7,0.8148,0.9333,0.2222,0.8936,0.2222,0.9333,0.2857,0.4642
7,3,40,6,5,0.7963,0.8696,0.375,0.8791,0.375,0.8696,0.3529,0.5598
8,5,43,1,5,0.8889,0.9773,0.5,0.9348,0.5,0.9773,0.625,0.7045
9,4,40,5,5,0.8148,0.8889,0.4444,0.8889,0.4444,0.8889,0.4444,0.6123
10,4,36,6,8,0.7407,0.8571,0.3333,0.8372,0.3333,0.8571,0.3636,0.6091
11,3,42,4,5,0.8333,0.913,0.375,0.9032,0.375,0.913,0.4,0.5543
12,4,40,5,5,0.8148,0.8889,0.4444,0.8889,0.4444,0.8889,0.4444,0.6593
13,5,38,6,5,0.7963,0.8636,0.5,0.8736,0.5,0.8636,0.4762,0.7341
14,1,40,9,4,0.7593,0.8163,0.2,0.8602,0.2,0.8163,0.1333,0.3347
15,8,36,8,2,0.8148,0.8182,0.8,0.878,0.8,0.8182,0.6154,0.8955
16,5,39,3,7,0.8148,0.9286,0.4167,0.8864,0.4167,0.9286,0.5,0.625
17,6,37,7,4,0.7963,0.8409,0.6,0.8706,0.6,0.8409,0.5217,0.7159
18,2,36,8,8,0.7037,0.8182,0.2,0.8182,0.2,0.8182,0.2,0.3977
19,2,42,3,7,0.8148,0.9333,0.2222,0.8936,0.2222,0.9333,0.2857,0.5778
20,1,37,9,7,0.7037,0.8043,0.125,0.8222,0.125,0.8043,0.1111,0.4484
21,3,37,9,5,0.7407,0.8043,0.375,0.8409,0.375,0.8043,0.3,0.5217
22,4,38,9,3,0.7778,0.8085,0.5714,0.8636,0.5714,0.8085,0.4,0.7477
23,1,38,11,4,0.7222,0.7755,0.2,0.8352,0.2,0.7755,0.1176,0.4204
24,1,38,6,9,0.7222,0.8636,0.1,0.8352,0.1,0.8636,0.1176,0.3932
25,3,41,6,4,0.8148,0.8723,0.4286,0.8913,0.4286,0.8723,0.375,0.7112
26,7,38,2,7,0.8333,0.95,0.5,0.8941,0.5,0.95,0.6087,0.6268
27,6,38,4,6,0.8148,0.9048,0.5,0.8837,0.5,0.9048,0.5455,0.6071
28,2,40,4,8,0.7778,0.9091,0.2,0.8696,0.2,0.9091,0.25,0.4818
29,2,40,9,3,0.7778,0.8163,0.4,0.8696,0.4,0.8163,0.25,0.5347
30,6,37,8,3,0.7963,0.8222,0.6667,0.8706,0.6667,0.8222,0.5217,0.7951
31,4,40,5,5,0.8148,0.8889,0.4444,0.8889,0.4444,0.8889,0.4444,0.6469
32,2,41,6,5,0.7963,0.8723,0.2857,0.8817,0.2857,0.8723,0.2667,0.5319
33,3,43,6,2,0.8519,0.8776,0.6,0.9149,0.6,0.8776,0.4286,0.7224
34,7,35,8,4,0.7778,0.814,0.6364,0.8537,0.6364,0.814,0.5385,0.6956
35,2,40,7,5,0.7778,0.8511,0.2857,0.8696,0.2857,0.8511,0.25,0.5532
36,2,42,6,4,0.8148,0.875,0.3333,0.8936,0.3333,0.875,0.2857,0.5174
37,2,44,5,3,0.8519,0.898,0.4,0.9167,0.4,0.898,0.3333,0.5796
