round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
852,14,74,6,8,0.8627,0.925,0.6364,0.9136,0.6364,0.925,0.6667,0.8903
853,23,64,9,6,0.8529,0.8767,0.7931,0.8951,0.7931,0.8767,0.7541,0.8786
854,16,69,8,9,0.8333,0.8961,0.64,0.8903,0.64,0.8961,0.6531,0.7616
855,24,65,3,10,0.8725,0.9559,0.7059,0.9091,0.7059,0.9559,0.7869,0.8854
856,18,75,4,5,0.9118,0.9494,0.7826,0.9434,0.7826,0.9494,0.8,0.9417
857,17,69,8,8,0.8431,0.8961,0.68,0.8961,0.68,0.8961,0.68,0.866
858,17,68,5,12,0.8333,0.9315,0.5862,0.8889,0.5862,0.9315,0.6667,0.8545
859,23,61,9,9,0.8235,0.8714,0.7188,0.8714,0.7188,0.8714,0.7188,0.8661
860,23,58,12,9,0.7941,0.8286,0.7188,0.8467,0.7188,0.8286,0.6866,0.9
861,18,74,5,5,0.902,0.9367,0.7826,0.9367,0.7826,0.9367,0.7826,0.9064
862,10,75,6,11,0.8333,0.9259,0.4762,0.8982,0.4762,0.9259,0.5405,0.7931
863,21,69,2,10,0.8824,0.9718,0.6774,0.92,0.6774,0.9718,0.7778,0.9196
864,20,67,7,8,0.8529,0.9054,0.7143,0.8993,0.7143,0.9054,0.7273,0.9073
865,20,72,4,6,0.902,0.9474,0.7692,0.9351,0.7692,0.9474,0.8,0.959
866,22,58,7,15,0.7843,0.8923,0.5946,0.8406,0.5946,0.8923,0.6667,0.8844
867,18,70,6,8,0.8627,0.9211,0.6923,0.9091,0.6923,0.9211,0.72,0.8239
868,19,65,3,15,0.8235,0.9559,0.5588,0.8784,0.5588,0.9559,0.6786,0.8728
869,15,69,10,8,0.8235,0.8734,0.6522,0.8846,0.6522,0.8734,0.625,0.8145
870,23,67,5,7,0.8824,0.9306,0.7667,0.9178,0.7667,0.9306,0.7931,0.9162
871,16,69,10,7,0.8333,0.8734,0.6957,0.8903,0.6957,0.8734,0.6531,0.8222
872,18,70,7,7,0.8627,0.9091,0.72,0.9091,0.72,0.9091,0.72,0.9408
873,18,70,6,8,0.8627,0.9211,0.6923,0.9091,0.6923,0.9211,0.72,0.8775
874,16,70,10,6,0.8431,0.875,0.7273,0.8974,0.7273,0.875,0.6667,0.9244
875,22,69,4,7,0.8922,0.9452,0.7586,0.9262,0.7586,0.9452,0.8,0.8573
876,12,72,8,10,0.8235,0.9,0.5455,0.8889,0.5455,0.9,0.5714,0.8352
877,15,75,8,4,0.8824,0.9036,0.7895,0.9259,0.7895,0.9036,0.7143,0.8592
878,14,74,5,9,0.8627,0.9367,0.6087,0.9136,0.6087,0.9367,0.6667,0.8707
879,16,77,2,7,0.9118,0.9747,0.6957,0.9448,0.6957,0.9747,0.7805,0.8762
880,24,60,10,8,0.8235,0.8571,0.75,0.8696,0.75,0.8571,0.7273,0.8656
881,22,66,3,11,0.8627,0.9565,0.6667,0.9041,0.6667,0.9565,0.7586,0.8915
882,23,67,4,8,0.8824,0.9437,0.7419,0.9178,0.7419,0.9437,0.7931,0.8837
883,18,70,7,7,0.8627,0.9091,0.72,0.9091,0.72,0.9091,0.72,0.8203
884,17,66,6,13,0.8137,0.9167,0.5667,0.8742,0.5667,0.9167,0.6415,0.8208
885,21,66,8,7,0.8529,0.8919,0.75,0.898,0.75,0.8919,0.7368,0.8895
886,12,73,7,10,0.8333,0.9125,0.5455,0.8957,0.5455,0.9125,0.5854,0.6915
887,10,76,8,8,0.8431,0.9048,0.5556,0.9048,0.5556,0.9048,0.5556,0.8327
888,14,74,6,8,0.8627,0.925,0.6364,0.9136,0.6364,0.925,0.6667,0.7864
889,23,66,6,7,0.8725,0.9167,0.7667,0.9103,0.7667,0.9167,0.7797,0.9157
890,13,73,1,15,0.8431,0.9865,0.4643,0.9012,0.4643,0.9865,0.619,0.8113
891,20,65,4,13,0.8333,0.942,0.6061,0.8844,0.6061,0.942,0.7018,0.7918
892,20,71,2,9,0.8922,0.9726,0.6897,0.9281,0.6897,0.9726,0.7843,0.8777
893,25,71,5,1,0.9412,0.9342,0.9615,0.9595,0.9615,0.9342,0.8929,0.9879
894,15,71,7,9,0.8431,0.9103,0.625,0.8987,0.625,0.9103,0.6522,0.8098
895,15,71,4,12,0.8431,0.9467,0.5556,0.8987,0.5556,0.9467,0.6522,0.8395
896,23,65,8,6,0.8627,0.8904,0.7931,0.9028,0.7931,0.8904,0.7667,0.8762
897,21,59,6,16,0.7843,0.9077,0.5676,0.8429,0.5676,0.9077,0.6562,0.815
898,21,65,5,11,0.8431,0.9286,0.6562,0.8904,0.6562,0.9286,0.7241,0.8308
899,17,69,5,11,0.8431,0.9324,0.6071,0.8961,0.6071,0.9324,0.68,0.7804
900,13,71,7,11,0.8235,0.9103,0.5417,0.8875,0.5417,0.9103,0.5909,0.8018
901,13,72,8,9,0.8333,0.9,0.5909,0.8944,0.5909,0.9,0.6047,0.8165
902,18,67,6,11,0.8333,0.9178,0.6207,0.8874,0.6207,0.9178,0.6792,0.8243
903,21,65,5,11,0.8431,0.9286,0.6562,0.8904,0.6562,0.9286,0.7241,0.833
904,18,68,7,9,0.8431,0.9067,0.6667,0.8947,0.6667,0.9067,0.6923,0.838
905,16,73,3,10,0.8725,0.9605,0.6154,0.9182,0.6154,0.9605,0.7111,0.837
