round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
1,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.375
2,0,14,0,2,0.875,1.0,0.0,0.9333,0.0,1.0,0,0.2857
3,0,9,0,7,0.5625,1.0,0.0,0.72,0.0,1.0,0,0.5397
4,0,11,0,5,0.6875,1.0,0.0,0.8148,0.0,1.0,0,0.1818
5,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.3958
6,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.2083
7,0,6,0,10,0.375,1.0,0.0,0.5455,0.0,1.0,0,0.4
8,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.3333
9,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.4375
10,0,13,0,3,0.8125,1.0,0.0,0.8966,0.0,1.0,0,0.4359
11,0,14,0,2,0.875,1.0,0.0,0.9333,0.0,1.0,0,0.2143
12,0,11,0,5,0.6875,1.0,0.0,0.8148,0.0,1.0,0,0.3273
13,0,7,0,9,0.4375,1.0,0.0,0.6087,0.0,1.0,0,0.5238
14,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.2833
15,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.2833
16,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.0833
17,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.3333
18,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.2083
19,0,14,0,2,0.875,1.0,0.0,0.9333,0.0,1.0,0,0.1071
20,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.4375
21,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.3958
22,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.4583
23,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.2917
24,0,11,0,5,0.6875,1.0,0.0,0.8148,0.0,1.0,0,0.3636
25,0,13,0,3,0.8125,1.0,0.0,0.8966,0.0,1.0,0,0.3077
26,0,13,0,3,0.8125,1.0,0.0,0.8966,0.0,1.0,0,0.1538
27,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.1333
28,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.4167
29,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.0
30,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.5333
31,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.1833
32,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.3333
33,0,9,0,7,0.5625,1.0,0.0,0.72,0.0,1.0,0,0.2857
34,0,11,0,5,0.6875,1.0,0.0,0.8148,0.0,1.0,0,0.0727
35,0,9,0,7,0.5625,1.0,0.0,0.72,0.0,1.0,0,0.3333
36,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.2667
37,0,11,0,5,0.6875,1.0,0.0,0.8148,0.0,1.0,0,0.3818
38,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.4792
39,0,9,0,7,0.5625,1.0,0.0,0.72,0.0,1.0,0,0.3968
40,0,9,0,7,0.5625,1.0,0.0,0.72,0.0,1.0,0,0.4762
41,0,8,0,8,0.5,1.0,0.0,0.6667,0.0,1.0,0,0.2188
42,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.2667
43,0,8,0,8,0.5,1.0,0.0,0.6667,0.0,1.0,0,0.375
44,0,9,0,7,0.5625,1.0,0.0,0.72,0.0,1.0,0,0.4762
45,0,11,0,5,0.6875,1.0,0.0,0.8148,0.0,1.0,0,0.5818
46,0,14,0,2,0.875,1.0,0.0,0.9333,0.0,1.0,0,0.2143
47,0,9,0,7,0.5625,1.0,0.0,0.72,0.0,1.0,0,0.254
48,0,9,0,7,0.5625,1.0,0.0,0.72,0.0,1.0,0,0.2222
49,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.4375
50,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.1458
51,0,11,0,5,0.6875,1.0,0.0,0.8148,0.0,1.0,0,0.1636
52,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.45
53,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.4375
54,0,9,0,7,0.5625,1.0,0.0,0.72,0.0,1.0,0,0.3016
55,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.15
56,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.3958
57,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.2167
58,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.4
59,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.3
60,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.4792
61,0,11,0,5,0.6875,1.0,0.0,0.8148,0.0,1.0,0,0.2909
62,0,11,0,5,0.6875,1.0,0.0,0.8148,0.0,1.0,0,0.9091
63,0,13,0,3,0.8125,1.0,0.0,0.8966,0.0,1.0,0,0.4872
64,0,8,0,8,0.5,1.0,0.0,0.6667,0.0,1.0,0,0.1719
65,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.25
66,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.3333
67,0,13,0,3,0.8125,1.0,0.0,0.8966,0.0,1.0,0,0.6154
68,0,10,0,6,0.625,1.0,0.0,0.7692,0.0,1.0,0,0.0833
69,0,12,0,4,0.75,1.0,0.0,0.8571,0.0,1.0,0,0.3125
70,0,9,0,7,0.5625,1.0,0.0,0.72,0.0,1.0,0,0.3968
71,0,13,0,3,0.8125,1.0,0.0,0.8966,0.0,1.0,0,0.1282
72,0,11,0,5,0.6875,1.0,0.0,0.8148,0.0,1.0,0,0.3636
