round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
70,18,48,4,5,0.88,0.7826,0.9231,0.8,0.8537
71,16,44,9,6,0.8,0.7273,0.8302,0.6809,0.8053
72,12,51,5,7,0.84,0.6316,0.9107,0.6667,0.9135
73,9,54,7,5,0.84,0.6429,0.8852,0.6,0.8595
74,10,60,4,1,0.9333,0.9091,0.9375,0.8,0.9517
75,15,51,5,4,0.88,0.7895,0.9107,0.7692,0.8938
76,14,45,9,7,0.7867,0.6667,0.8333,0.6364,0.851
77,14,53,3,5,0.8933,0.7368,0.9464,0.7778,0.9305
78,14,53,5,3,0.8933,0.8235,0.9138,0.7778,0.8915
79,17,48,5,5,0.8667,0.7727,0.9057,0.7727,0.8868
80,24,43,4,4,0.8933,0.8571,0.9149,0.8571,0.9225
81,16,53,2,4,0.92,0.8,0.9636,0.8421,0.9518
82,16,47,8,4,0.84,0.8,0.8545,0.7273,0.9109
83,12,55,3,5,0.8933,0.7059,0.9483,0.75,0.8925
84,17,48,8,2,0.8667,0.8947,0.8571,0.7727,0.9051
85,12,52,6,5,0.8533,0.7059,0.8966,0.6857,0.856
86,21,47,4,3,0.9067,0.875,0.9216,0.8571,0.9485
87,10,50,5,10,0.8,0.5,0.9091,0.5714,0.8264
88,17,48,5,5,0.8667,0.7727,0.9057,0.7727,0.8696
89,11,54,6,4,0.8667,0.7333,0.9,0.6875,0.9011
90,21,39,8,7,0.8,0.75,0.8298,0.7368,0.8609
91,11,54,3,7,0.8667,0.6111,0.9474,0.6875,0.9045
92,6,60,3,6,0.88,0.5,0.9524,0.5714,0.7619
93,13,53,4,5,0.88,0.7222,0.9298,0.7429,0.8918
94,18,46,8,3,0.8533,0.8571,0.8519,0.766,0.8607
95,15,50,4,6,0.8667,0.7143,0.9259,0.75,0.9004
96,21,43,7,4,0.8533,0.84,0.86,0.7925,0.9112
97,11,50,9,5,0.8133,0.6875,0.8475,0.6111,0.7987
98,12,50,10,3,0.8267,0.8,0.8333,0.6486,0.8789
99,19,52,2,2,0.9467,0.9048,0.963,0.9048,0.9788
100,17,52,4,2,0.92,0.8947,0.9286,0.85,0.9173
101,21,46,5,3,0.8933,0.875,0.902,0.84,0.9289
102,19,45,7,4,0.8533,0.8261,0.8654,0.7755,0.8972
103,22,43,6,4,0.8667,0.8462,0.8776,0.8148,0.8846
104,14,47,6,8,0.8133,0.6364,0.8868,0.6667,0.8568
105,17,45,6,7,0.8267,0.7083,0.8824,0.7234,0.8489
106,15,47,9,4,0.8267,0.7895,0.8393,0.6977,0.8835
107,16,44,8,7,0.8,0.6957,0.8462,0.6809,0.8712
108,17,48,7,3,0.8667,0.85,0.8727,0.7727,0.8991
109,20,39,9,7,0.7867,0.7407,0.8125,0.7143,0.794
110,13,53,6,3,0.88,0.8125,0.8983,0.7429,0.9142
111,11,50,6,8,0.8133,0.5789,0.8929,0.6111,0.8684
112,14,44,7,10,0.7733,0.5833,0.8627,0.6222,0.844
113,19,49,3,4,0.9067,0.8261,0.9423,0.8444,0.9214
114,20,51,2,2,0.9467,0.9091,0.9623,0.9091,0.9545
115,10,53,8,4,0.84,0.7143,0.8689,0.625,0.8337
116,15,49,5,6,0.8533,0.7143,0.9074,0.7317,0.8677
117,22,46,3,4,0.9067,0.8462,0.9388,0.8627,0.9105
118,10,54,1,10,0.8533,0.5,0.9818,0.6452,0.9382
119,11,54,2,8,0.8667,0.5789,0.9643,0.6875,0.9088
120,15,48,8,4,0.84,0.7895,0.8571,0.7143,0.828
121,11,51,9,4,0.8267,0.7333,0.85,0.6286,0.8033
122,17,44,6,8,0.8133,0.68,0.88,0.7083,0.8336
123,12,56,3,4,0.9067,0.75,0.9492,0.7742,0.9386
124,17,43,8,7,0.8,0.7083,0.8431,0.6939,0.8137
125,17,51,4,3,0.9067,0.85,0.9273,0.8293,0.9264
126,22,45,6,2,0.8933,0.9167,0.8824,0.8462,0.9379
127,17,46,8,4,0.84,0.8095,0.8519,0.7391,0.8704
128,15,53,4,3,0.9067,0.8333,0.9298,0.8108,0.9474
129,20,46,6,3,0.88,0.8696,0.8846,0.8163,0.9264
130,16,49,6,4,0.8667,0.8,0.8909,0.7619,0.8764
131,13,49,4,9,0.8267,0.5909,0.9245,0.6667,0.8079
132,19,48,2,6,0.8933,0.76,0.96,0.8261,0.8848
133,22,46,2,5,0.9067,0.8148,0.9583,0.8627,0.8819
134,14,46,7,8,0.8,0.6364,0.8679,0.6512,0.8036
135,16,48,6,5,0.8533,0.7619,0.8889,0.7442,0.8589
136,12,50,9,4,0.8267,0.75,0.8475,0.6486,0.9078
137,18,49,3,5,0.8933,0.7826,0.9423,0.8182,0.9189
138,17,48,7,3,0.8667,0.85,0.8727,0.7727,0.9245
139,15,51,6,3,0.88,0.8333,0.8947,0.7692,0.923
140,19,49,5,2,0.9067,0.9048,0.9074,0.8444,0.903
141,13,47,4,11,0.8,0.5417,0.9216,0.6341,0.759
142,24,38,5,8,0.8267,0.75,0.8837,0.7869,0.9237
143,16,46,10,3,0.8267,0.8421,0.8214,0.7111,0.86
144,17,42,5,11,0.7867,0.6071,0.8936,0.68,0.8093
145,9,57,2,7,0.88,0.5625,0.9661,0.6667,0.8051
146,9,47,9,10,0.7467,0.4737,0.8393,0.4865,0.7453
147,15,50,4,6,0.8667,0.7143,0.9259,0.75,0.8333
148,20,49,3,3,0.92,0.8696,0.9423,0.8696,0.9599
149,11,52,6,6,0.84,0.6471,0.8966,0.6471,0.8732
150,17,47,7,4,0.8533,0.8095,0.8704,0.7556,0.8792
151,15,46,9,5,0.8133,0.75,0.8364,0.6818,0.8627
152,19,48,6,2,0.8933,0.9048,0.8889,0.8261,0.8977
153,15,48,8,4,0.84,0.7895,0.8571,0.7143,0.8289
154,14,52,4,5,0.88,0.7368,0.9286,0.7568,0.8797
155,11,53,4,7,0.8533,0.6111,0.9298,0.6667,0.8733
156,17,43,10,5,0.8,0.7727,0.8113,0.6939,0.8233
157,15,45,6,9,0.8,0.625,0.8824,0.6667,0.8072
158,21,47,6,1,0.9067,0.9545,0.8868,0.8571,0.9528
159,11,49,7,8,0.8,0.5789,0.875,0.5946,0.8158
160,12,48,6,9,0.8,0.5714,0.8889,0.6154,0.8342
161,11,54,5,5,0.8667,0.6875,0.9153,0.6875,0.8294
162,17,51,3,4,0.9067,0.8095,0.9444,0.8293,0.9215
163,11,51,6,7,0.8267,0.6111,0.8947,0.6286,0.8324
164,20,48,5,2,0.9067,0.9091,0.9057,0.8511,0.928
165,16,52,5,2,0.9067,0.8889,0.9123,0.8205,0.9006
166,12,53,5,5,0.8667,0.7059,0.9138,0.7059,0.8996
167,14,48,5,8,0.8267,0.6364,0.9057,0.6829,0.8302
168,15,51,5,4,0.88,0.7895,0.9107,0.7692,0.9013
169,14,46,7,8,0.8,0.6364,0.8679,0.6512,0.8731
170,12,58,3,2,0.9333,0.8571,0.9508,0.8276,0.897
171,15,49,5,6,0.8533,0.7143,0.9074,0.7317,0.8175
172,17,51,3,4,0.9067,0.8095,0.9444,0.8293,0.9136
173,17,44,6,8,0.8133,0.68,0.88,0.7083,0.8456
174,9,58,6,2,0.8933,0.8182,0.9062,0.6923,0.8594
175,17,49,4,5,0.88,0.7727,0.9245,0.7907,0.9194
176,14,51,5,5,0.8667,0.7368,0.9107,0.7368,0.8534
177,15,55,2,3,0.9333,0.8333,0.9649,0.8571,0.9649
178,18,49,7,1,0.8933,0.9474,0.875,0.8182,0.938
179,18,49,3,5,0.8933,0.7826,0.9423,0.8182,0.954
180,18,49,5,3,0.8933,0.8571,0.9074,0.8182,0.8554
181,15,52,5,3,0.8933,0.8333,0.9123,0.7895,0.9435
182,17,47,6,5,0.8533,0.7727,0.8868,0.7556,0.8688
183,20,47,4,4,0.8933,0.8333,0.9216,0.8333,0.9469
184,19,46,4,6,0.8667,0.76,0.92,0.7917,0.9144
185,12,50,5,8,0.8267,0.6,0.9091,0.6486,0.8482
186,12,54,3,6,0.88,0.6667,0.9474,0.7273,0.8762
187,13,52,5,5,0.8667,0.7222,0.9123,0.7222,0.809
188,11,53,3,8,0.8533,0.5789,0.9464,0.6667,0.8759
189,22,43,7,3,0.8667,0.88,0.86,0.8148,0.92
190,12,53,6,4,0.8667,0.75,0.8983,0.7059,0.84
191,14,45,9,7,0.7867,0.6667,0.8333,0.6364,0.7557
192,15,44,8,8,0.7867,0.6522,0.8462,0.6522,0.842
193,12,55,5,3,0.8933,0.8,0.9167,0.75,0.9089
194,13,55,4,3,0.9067,0.8125,0.9322,0.7879,0.8517
195,14,49,1,11,0.84,0.56,0.98,0.7,0.8384
196,11,55,5,4,0.88,0.7333,0.9167,0.7097,0.8033
197,13,48,11,3,0.8133,0.8125,0.8136,0.65,0.8655
198,12,49,7,7,0.8133,0.6316,0.875,0.6316,0.7838
199,21,40,6,8,0.8133,0.7241,0.8696,0.75,0.8636
200,11,54,6,4,0.8667,0.7333,0.9,0.6875,0.8811
201,14,51,7,3,0.8667,0.8235,0.8793,0.7368,0.9229
202,13,51,6,5,0.8533,0.7222,0.8947,0.7027,0.7973
203,11,53,5,6,0.8533,0.6471,0.9138,0.6667,0.8418
204,14,51,5,5,0.8667,0.7368,0.9107,0.7368,0.891
205,19,43,5,8,0.8267,0.7037,0.8958,0.7451,0.8835
206,9,50,9,7,0.7867,0.5625,0.8475,0.5294,0.8061
207,20,44,3,8,0.8533,0.7143,0.9362,0.7843,0.8739
208,12,48,9,6,0.8,0.6667,0.8421,0.6154,0.8148
209,21,49,4,1,0.9333,0.9545,0.9245,0.8936,0.9623
210,12,55,6,2,0.8933,0.8571,0.9016,0.75,0.8489
211,15,48,6,6,0.84,0.7143,0.8889,0.7143,0.8289
212,14,50,6,5,0.8533,0.7368,0.8929,0.7179,0.8167
213,16,50,5,4,0.88,0.8,0.9091,0.7805,0.9173
214,18,47,5,5,0.8667,0.7826,0.9038,0.7826,0.9239
215,11,59,4,1,0.9333,0.9167,0.9365,0.8148,0.9458
216,16,51,5,3,0.8933,0.8421,0.9107,0.8,0.9013
217,18,43,8,6,0.8133,0.75,0.8431,0.72,0.8554
218,14,51,8,2,0.8667,0.875,0.8644,0.7368,0.8591
219,20,42,5,8,0.8267,0.7143,0.8936,0.7547,0.8815
220,14,53,7,1,0.8933,0.9333,0.8833,0.7778,0.9011
221,11,56,6,2,0.8933,0.8462,0.9032,0.7333,0.928
222,17,48,5,5,0.8667,0.7727,0.9057,0.7727,0.9485
223,13,53,7,2,0.88,0.8667,0.8833,0.7429,0.9189
224,10,56,4,5,0.88,0.6667,0.9333,0.6897,0.8733
225,17,43,6,9,0.8,0.6538,0.8776,0.6939,0.8069
226,19,44,5,7,0.84,0.7308,0.898,0.76,0.8846
227,15,49,5,6,0.8533,0.7143,0.9074,0.7317,0.8289
228,13,52,7,3,0.8667,0.8125,0.8814,0.7222,0.8951
229,13,52,8,2,0.8667,0.8667,0.8667,0.7222,0.8722
230,13,56,5,1,0.92,0.9286,0.918,0.8125,0.9543
231,21,37,12,5,0.7733,0.8077,0.7551,0.7119,0.8187
232,16,42,10,7,0.7733,0.6957,0.8077,0.6531,0.7676
233,19,45,6,5,0.8533,0.7917,0.8824,0.7755,0.8897
234,15,45,4,11,0.8,0.5769,0.9184,0.6667,0.7904
235,14,51,5,5,0.8667,0.7368,0.9107,0.7368,0.7885
236,14,50,9,2,0.8533,0.875,0.8475,0.7179,0.8379
237,16,47,7,5,0.84,0.7619,0.8704,0.7273,0.8862
238,20,41,7,7,0.8133,0.7407,0.8542,0.7407,0.8627
239,17,44,5,9,0.8133,0.6538,0.898,0.7083,0.8273
240,15,51,7,2,0.88,0.8824,0.8793,0.7692,0.8671
241,10,56,4,5,0.88,0.6667,0.9333,0.6897,0.8944
242,12,48,10,5,0.8,0.7059,0.8276,0.6154,0.8337
243,14,48,8,5,0.8267,0.7368,0.8571,0.6829,0.9229
244,14,49,7,5,0.84,0.7368,0.875,0.7,0.8402
245,11,51,7,6,0.8267,0.6471,0.8793,0.6286,0.7992
246,12,55,4,4,0.8933,0.75,0.9322,0.75,0.9174
247,16,46,7,6,0.8267,0.7273,0.8679,0.7111,0.9065
248,6,56,5,8,0.8267,0.4286,0.918,0.48,0.8396
249,15,47,7,6,0.8267,0.7143,0.8704,0.6977,0.806
250,10,51,9,5,0.8133,0.6667,0.85,0.5882,0.8022
251,18,47,6,4,0.8667,0.8182,0.8868,0.7826,0.8688
252,22,47,3,3,0.92,0.88,0.94,0.88,0.9264
253,16,46,5,8,0.8267,0.6667,0.902,0.7111,0.8938
254,13,50,6,6,0.84,0.6842,0.8929,0.6842,0.8806
255,20,43,6,6,0.84,0.7692,0.8776,0.7692,0.8948
256,16,49,7,3,0.8667,0.8421,0.875,0.7619,0.8618
257,18,49,3,5,0.8933,0.7826,0.9423,0.8182,0.9139
258,12,51,3,9,0.84,0.5714,0.9444,0.6667,0.8289
259,15,49,4,7,0.8533,0.6818,0.9245,0.7317,0.8542
260,13,47,6,9,0.8,0.5909,0.8868,0.6341,0.8293
261,17,42,10,6,0.7867,0.7391,0.8077,0.68,0.8043
262,14,50,7,4,0.8533,0.7778,0.8772,0.7179,0.8558
263,19,42,9,5,0.8133,0.7917,0.8235,0.7308,0.8693
264,15,54,4,2,0.92,0.8824,0.931,0.8333,0.8905
265,22,41,8,4,0.84,0.8462,0.8367,0.7857,0.8987
266,11,57,5,2,0.9067,0.8462,0.9194,0.7586,0.8375
267,13,49,7,6,0.8267,0.6842,0.875,0.6667,0.8477
268,19,47,3,6,0.88,0.76,0.94,0.8085,0.8896
269,15,48,6,6,0.84,0.7143,0.8889,0.7143,0.8898
270,18,43,9,5,0.8133,0.7826,0.8269,0.72,0.8629
271,10,53,6,6,0.84,0.625,0.8983,0.625,0.8125
272,17,48,3,7,0.8667,0.7083,0.9412,0.7727,0.9493
273,13,51,5,6,0.8533,0.6842,0.9107,0.7027,0.8929
274,11,51,7,6,0.8267,0.6471,0.8793,0.6286,0.8195
275,16,47,7,5,0.84,0.7619,0.8704,0.7273,0.9127
276,18,39,9,9,0.76,0.6667,0.8125,0.6667,0.7816
277,16,47,5,7,0.84,0.6957,0.9038,0.7273,0.8587
278,12,52,6,5,0.8533,0.7059,0.8966,0.6857,0.8093
279,11,52,5,7,0.84,0.6111,0.9123,0.6471,0.8207
280,18,50,5,2,0.9067,0.9,0.9091,0.8372,0.9255
281,14,52,6,3,0.88,0.8235,0.8966,0.7568,0.8682
282,14,52,4,5,0.88,0.7368,0.9286,0.7568,0.9239
283,15,50,4,6,0.8667,0.7143,0.9259,0.75,0.8571
284,14,52,6,3,0.88,0.8235,0.8966,0.7568,0.9047
285,7,58,5,5,0.8667,0.5833,0.9206,0.5833,0.869
286,21,50,2,2,0.9467,0.913,0.9615,0.913,0.9808
287,14,53,6,2,0.8933,0.875,0.8983,0.7778,0.9269
288,11,48,9,7,0.7867,0.6111,0.8421,0.5789,0.7982
289,6,53,13,3,0.7867,0.6667,0.803,0.4286,0.7441
290,16,44,12,3,0.8,0.8421,0.7857,0.6809,0.8816
291,17,48,4,6,0.8667,0.7391,0.9231,0.7727,0.903
292,11,51,6,7,0.8267,0.6111,0.8947,0.6286,0.9123
293,10,51,9,5,0.8133,0.6667,0.85,0.5882,0.8411
294,17,49,8,1,0.88,0.9444,0.8596,0.7907,0.922
295,9,50,6,10,0.7867,0.4737,0.8929,0.5294,0.8064
296,17,51,3,4,0.9067,0.8095,0.9444,0.8293,0.9145
297,17,47,7,4,0.8533,0.8095,0.8704,0.7556,0.8889
298,13,51,5,6,0.8533,0.6842,0.9107,0.7027,0.8393
299,17,48,4,6,0.8667,0.7391,0.9231,0.7727,0.8921
300,16,50,4,5,0.88,0.7619,0.9259,0.7805,0.9118
301,15,49,7,4,0.8533,0.7895,0.875,0.7317,0.8853
302,18,47,6,4,0.8667,0.8182,0.8868,0.7826,0.8954
303,18,48,4,5,0.88,0.7826,0.9231,0.8,0.8771
304,14,56,3,2,0.9333,0.875,0.9492,0.8485,0.8962
305,20,47,5,3,0.8933,0.8696,0.9038,0.8333,0.9172
306,10,55,2,8,0.8667,0.5556,0.9649,0.6667,0.8713
307,18,49,5,3,0.8933,0.8571,0.9074,0.8182,0.9145
308,18,42,6,9,0.8,0.6667,0.875,0.7059,0.8557
309,24,42,8,1,0.88,0.96,0.84,0.8421,0.8872
310,15,51,6,3,0.88,0.8333,0.8947,0.7692,0.9181
311,12,55,4,4,0.8933,0.75,0.9322,0.75,0.947
312,15,42,8,10,0.76,0.6,0.84,0.625,0.7144
313,17,48,3,7,0.8667,0.7083,0.9412,0.7727,0.9404
314,16,49,5,5,0.8667,0.7619,0.9074,0.7619,0.9206
315,14,50,4,7,0.8533,0.6667,0.9259,0.7179,0.858
316,17,39,13,6,0.7467,0.7391,0.75,0.6415,0.8119
317,11,51,8,5,0.8267,0.6875,0.8644,0.6286,0.839
318,14,53,8,0,0.8933,1.0,0.8689,0.7778,0.9508
319,18,49,6,2,0.8933,0.9,0.8909,0.8182,0.8982
320,8,54,7,6,0.8267,0.5714,0.8852,0.5517,0.8337
321,15,46,8,6,0.8133,0.7143,0.8519,0.6818,0.8642
322,16,47,5,7,0.84,0.6957,0.9038,0.7273,0.8679
323,14,54,3,4,0.9067,0.7778,0.9474,0.8,0.8947
324,13,48,9,5,0.8133,0.7222,0.8421,0.65,0.8694
325,18,46,8,3,0.8533,0.8571,0.8519,0.766,0.9268
326,13,47,10,5,0.8,0.7222,0.8246,0.6341,0.8236
327,15,48,9,3,0.84,0.8333,0.8421,0.7143,0.8499
328,14,50,7,4,0.8533,0.7778,0.8772,0.7179,0.8869
329,16,43,7,9,0.7867,0.64,0.86,0.6667,0.8048
330,15,45,8,7,0.8,0.6818,0.8491,0.6667,0.7539
331,11,49,11,4,0.8,0.7333,0.8167,0.5946,0.8
332,13,50,8,4,0.84,0.7647,0.8621,0.6842,0.8032
333,11,52,5,7,0.84,0.6111,0.9123,0.6471,0.845
334,13,49,7,6,0.8267,0.6842,0.875,0.6667,0.8609
335,8,57,6,4,0.8667,0.6667,0.9048,0.6154,0.8889
336,16,48,8,3,0.8533,0.8421,0.8571,0.7442,0.9079
337,15,49,5,6,0.8533,0.7143,0.9074,0.7317,0.8386
338,18,47,7,3,0.8667,0.8571,0.8704,0.7826,0.843
339,8,55,7,5,0.84,0.6154,0.8871,0.5714,0.8139
340,15,53,1,6,0.9067,0.7143,0.9815,0.8108,0.8959
341,14,54,6,1,0.9067,0.9333,0.9,0.8,0.9056
342,14,46,8,7,0.8,0.6667,0.8519,0.6512,0.7945
343,15,50,6,4,0.8667,0.7895,0.8929,0.75,0.8609
344,16,51,4,4,0.8933,0.8,0.9273,0.8,0.8836
345,13,53,4,5,0.88,0.7222,0.9298,0.7429,0.9425
346,12,48,7,8,0.8,0.6,0.8727,0.6154,0.77
347,16,52,5,2,0.9067,0.8889,0.9123,0.8205,0.9347
348,18,51,2,4,0.92,0.8182,0.9623,0.8571,0.9768
349,17,47,7,4,0.8533,0.8095,0.8704,0.7556,0.9092
350,14,50,6,5,0.8533,0.7368,0.8929,0.7179,0.8299
351,15,50,6,4,0.8667,0.7895,0.8929,0.75,0.8835
352,10,49,5,11,0.7867,0.4762,0.9074,0.5556,0.7363
353,7,55,8,5,0.8267,0.5833,0.873,0.5185,0.8558
354,18,48,5,4,0.88,0.8182,0.9057,0.8,0.9099
355,11,56,3,5,0.8933,0.6875,0.9492,0.7333,0.9354
356,13,47,5,10,0.8,0.5652,0.9038,0.6341,0.8119
357,15,53,3,4,0.9067,0.7895,0.9464,0.8108,0.937
358,18,47,7,3,0.8667,0.8571,0.8704,0.7826,0.843
359,9,53,8,5,0.8267,0.6429,0.8689,0.5806,0.8068
360,11,46,9,9,0.76,0.55,0.8364,0.55,0.7964
361,17,48,6,4,0.8667,0.8095,0.8889,0.7727,0.8668
362,14,53,3,5,0.8933,0.7368,0.9464,0.7778,0.8365
363,15,52,4,4,0.8933,0.7895,0.9286,0.7895,0.8524
364,21,48,5,1,0.92,0.9545,0.9057,0.875,0.9434
365,17,52,3,3,0.92,0.85,0.9455,0.85,0.9564
366,13,48,7,7,0.8133,0.65,0.8727,0.65,0.8609
367,9,55,7,4,0.8533,0.6923,0.8871,0.6207,0.8499
368,12,51,8,4,0.84,0.75,0.8644,0.6667,0.8496
369,13,50,8,4,0.84,0.7647,0.8621,0.6842,0.8276
370,26,39,6,4,0.8667,0.8667,0.8667,0.8387,0.9178
371,11,54,7,3,0.8667,0.7857,0.8852,0.6875,0.8068
372,15,49,8,3,0.8533,0.8333,0.8596,0.7317,0.8723
373,15,45,6,9,0.8,0.625,0.8824,0.6667,0.8815
374,13,50,6,6,0.84,0.6842,0.8929,0.6842,0.8759
375,14,54,4,3,0.9067,0.8235,0.931,0.8,0.9351
376,12,51,5,7,0.84,0.6316,0.9107,0.6667,0.8712
377,16,49,5,5,0.8667,0.7619,0.9074,0.7619,0.903
378,19,48,4,4,0.8933,0.8261,0.9231,0.8261,0.8846
379,15,52,3,5,0.8933,0.75,0.9455,0.7895,0.9027
380,22,46,3,4,0.9067,0.8462,0.9388,0.8627,0.8987
381,11,53,5,6,0.8533,0.6471,0.9138,0.6667,0.7982
382,18,51,3,3,0.92,0.8571,0.9444,0.8571,0.9259
383,17,51,5,2,0.9067,0.8947,0.9107,0.8293,0.8788
384,18,44,7,6,0.8267,0.75,0.8627,0.7347,0.835
385,12,49,9,5,0.8133,0.7059,0.8448,0.6316,0.8286
386,15,52,4,4,0.8933,0.7895,0.9286,0.7895,0.8477
387,4,54,7,10,0.7733,0.2857,0.8852,0.32,0.7728
388,12,52,6,5,0.8533,0.7059,0.8966,0.6857,0.9087
389,8,55,11,1,0.84,0.8889,0.8333,0.5714,0.9091
390,9,55,5,6,0.8533,0.6,0.9167,0.6207,0.9122
391,15,49,9,2,0.8533,0.8824,0.8448,0.7317,0.9067
392,14,49,6,6,0.84,0.7,0.8909,0.7,0.8891
393,21,43,5,6,0.8533,0.7778,0.8958,0.7925,0.8789
394,16,48,4,7,0.8533,0.6957,0.9231,0.7442,0.8587
395,15,54,3,3,0.92,0.8333,0.9474,0.8333,0.9542
396,16,47,6,6,0.84,0.7273,0.8868,0.7273,0.8533
397,16,48,6,5,0.8533,0.7619,0.8889,0.7442,0.9109
398,13,47,6,9,0.8,0.5909,0.8868,0.6341,0.8268
399,15,47,6,7,0.8267,0.6818,0.8868,0.6977,0.8079
400,17,46,3,9,0.84,0.6538,0.9388,0.7391,0.8768
401,13,53,6,3,0.88,0.8125,0.8983,0.7429,0.91
402,17,50,6,2,0.8933,0.8947,0.8929,0.8095,0.9483
403,12,46,7,10,0.7733,0.5455,0.8679,0.5854,0.8654
404,13,51,5,6,0.8533,0.6842,0.9107,0.7027,0.8769
405,20,46,7,2,0.88,0.9091,0.8679,0.8163,0.8722
406,14,50,7,4,0.8533,0.7778,0.8772,0.7179,0.8811
407,17,46,8,4,0.84,0.8095,0.8519,0.7391,0.8457
408,15,54,3,3,0.92,0.8333,0.9474,0.8333,0.9025
